Node ID,Distance,Conductance,Type,Name,IPSC
24,"[109.94421115086885, 135.8302745239617, 138.67074554785592]","[27.556630891491757, 27.95095205595609, 27.693846125367358]",dend,"['L5PCtemplate[24].dend[72]', 'L5PCtemplate[24].dend[54]', 'L5PCtemplate[24].dend[28]']",-0.034679149314342794
25,"[68.94748552015548, 104.33110970863102, 112.99782162310034]","[27.621247466747164, 28.101272142016086, 28.00810226726463]",dend,"['L5PCtemplate[25].dend[29]', 'L5PCtemplate[25].dend[45]', 'L5PCtemplate[25].dend[67]']",-0.05548628812022116
26,"[131.4997229334096, 207.97444699613737, 110.35851483666956]","[27.77525743395162, 27.286331212804896, 27.473468525942437]",dend,"['L5PCtemplate[26].dend[37]', 'L5PCtemplate[26].dend[69]', 'L5PCtemplate[26].dend[66]']",-0.018602310836968172
27,"[68.01074554677353, 74.31162123783537, 63.15924307395112]","[27.642622827223455, 27.627899839086833, 27.803645096385498]",dend,"['L5PCtemplate[27].dend[65]', 'L5PCtemplate[27].dend[51]', 'L5PCtemplate[27].dend[9]']",-0.042772047376615774
28,"[87.74733409990351, 158.1431732900972, 154.99522448949983]","[27.965847935145806, 27.721684740855373, 27.890060207043803]",dend,"['L5PCtemplate[28].dend[72]', 'L5PCtemplate[28].dend[28]', 'L5PCtemplate[28].dend[5]']",-0.03792179239212601
29,"[135.8111998862337, 74.88580032951214, 223.51037200295212]","[27.618852710094682, 28.13112904131038, 27.457913441763356]",dend,"['L5PCtemplate[29].dend[59]', 'L5PCtemplate[29].dend[35]', 'L5PCtemplate[29].dend[59]']",-0.03467578528955073
30,"[177.61560103233853, 60.65930781833951, 134.43247134517557]","[28.007874391915635, 28.05541533296237, 27.97300255065265]",dend,"['L5PCtemplate[30].dend[28]', 'L5PCtemplate[30].dend[80]', 'L5PCtemplate[30].dend[67]']",-0.029439520011464992
31,"[65.55045704893816, 152.4476627904528, 54.42691513006233]","[27.822322695645042, 27.662013896387634, 27.727590618614762]",dend,"['L5PCtemplate[31].dend[72]', 'L5PCtemplate[31].dend[33]', 'L5PCtemplate[31].dend[51]']",-0.044549687481776346
32,"[73.78483825144616, 59.64978482837607, 66.11497450112924]","[27.71751517448552, 27.92321524566126, 28.016422136069714]",dend,"['L5PCtemplate[32].dend[26]', 'L5PCtemplate[32].dend[39]', 'L5PCtemplate[32].dend[36]']",-0.06622075298565733
33,"[86.19613726756356, 177.30177078932604, 240.83685565217837]","[27.870745816576985, 27.82097842847729, 28.035983946743375]",dend,"['L5PCtemplate[33].dend[4]', 'L5PCtemplate[33].dend[67]', 'L5PCtemplate[33].dend[5]']",-0.0247247781913984
34,"[98.1018678436529, 68.94748552015548, 83.3175177762149]","[27.90684985995181, 28.21362712245878, 27.777701291052278]",dend,"['L5PCtemplate[34].dend[39]', 'L5PCtemplate[34].dend[29]', 'L5PCtemplate[34].dend[21]']",-0.056574986049895415
35,"[68.01074554677353, 109.30215553762554, 116.94856380256056]","[28.07114919211546, 27.938156880674818, 27.746284848227486]",dend,"['L5PCtemplate[35].dend[65]', 'L5PCtemplate[35].dend[56]', 'L5PCtemplate[35].dend[77]']",-0.03341875735571875
36,"[145.83871710874416, 135.46387295877747, 140.67423169442782]","[27.675771115734445, 27.925020386126114, 27.863878167046916]",dend,"['L5PCtemplate[36].dend[76]', 'L5PCtemplate[36].dend[40]', 'L5PCtemplate[36].dend[14]']",-0.030130724722710056
37,"[97.73142930013243, 65.55045704893816, 145.83871710874416]","[27.954294062216444, 27.82557353531051, 27.94239822219548]",dend,"['L5PCtemplate[37].dend[35]', 'L5PCtemplate[37].dend[72]', 'L5PCtemplate[37].dend[76]']",-0.03849466026792925
38,"[87.65144279883467, 125.3566566162255, 124.956174973597]","[27.673117522952825, 27.470757990360816, 28.071211611909053]",dend,"['L5PCtemplate[38].dend[48]', 'L5PCtemplate[38].dend[69]', 'L5PCtemplate[38].dend[70]']",-0.019122597373666395
39,"[49.11656274943088, 69.15359332682125, 85.10253843614804]","[27.630639757510306, 27.817680978687925, 27.852976881045738]",dend,"['L5PCtemplate[39].dend[36]', 'L5PCtemplate[39].dend[5]', 'L5PCtemplate[39].dend[68]']",-0.061078327429697765
40,"[73.78483825144616, 104.71130249161499, 96.89358253592437]","[27.91628609153738, 27.77135392212059, 27.875008324703497]",dend,"['L5PCtemplate[40].dend[26]', 'L5PCtemplate[40].dend[4]', 'L5PCtemplate[40].dend[60]']",-0.05614940322402617
41,"[152.4476627904528, 116.94856380256056, 90.68340297221485]","[28.0654108903325, 28.068564183839058, 27.725993571955634]",dend,"['L5PCtemplate[41].dend[33]', 'L5PCtemplate[41].dend[77]', 'L5PCtemplate[41].dend[66]']",-0.029735180621059953
42,"[140.51513324199686, 89.91900974132152, 90.36166855948268]","[28.037742306573918, 27.978236926642154, 28.021670325016732]",dend,"['L5PCtemplate[42].dend[6]', 'L5PCtemplate[42].dend[58]', 'L5PCtemplate[42].dend[10]']",-0.03289016910201781
43,"[184.51662790275998, 83.38991108602856, 149.70873856557898]","[27.726830047142062, 27.417868957240067, 27.993450508518368]",dend,"['L5PCtemplate[43].dend[70]', 'L5PCtemplate[43].dend[6]', 'L5PCtemplate[43].dend[66]']",-0.02487810066043039
44,"[160.08025388657046, 104.99675813988493, 158.1431732900972]","[27.954842699538023, 27.951504201756805, 27.87350066919084]",dend,"['L5PCtemplate[44].dend[82]', 'L5PCtemplate[44].dend[49]', 'L5PCtemplate[44].dend[28]']",-0.021364367196952117
45,"[65.1512755144224, 91.96161382787453, 73.78483825144616]","[27.796048089121086, 28.337616374341057, 27.807024144489425]",dend,"['L5PCtemplate[45].dend[68]', 'L5PCtemplate[45].dend[59]', 'L5PCtemplate[45].dend[26]']",-0.06767213285598928
46,"[140.51513324199686, 82.62241046888647, 68.01074554677353]","[27.78748113742739, 27.66450924507931, 27.743842078285066]",dend,"['L5PCtemplate[46].dend[6]', 'L5PCtemplate[46].dend[82]', 'L5PCtemplate[46].dend[65]']",-0.03337835255905475
47,"[126.79328158930532, 220.9285964056956, 158.1431732900972]","[27.613060948792786, 27.376929703678602, 28.001030750250557]",dend,"['L5PCtemplate[47].dend[2]', 'L5PCtemplate[47].dend[72]', 'L5PCtemplate[47].dend[28]']",-0.026267309618788204
48,"[236.03288425906243, 73.78483825144616, 167.26752669263527]","[27.750992559490015, 27.794960632942825, 27.819656448597033]",dend,"['L5PCtemplate[48].dend[28]', 'L5PCtemplate[48].dend[26]', 'L5PCtemplate[48].dend[74]']",-0.030902464639837035
49,"[77.5076075414143, 83.3175177762149, 101.42502984666582]","[28.124608188607354, 27.569990030705743, 27.738176401973664]",dend,"['L5PCtemplate[49].dend[44]', 'L5PCtemplate[49].dend[21]', 'L5PCtemplate[49].dend[27]']",-0.05057978384428452
50,"[96.89358253592437, 104.71130249161499, 133.5473200135147]","[27.84572706466693, 27.71025915886461, 27.982652698695553]",dend,"['L5PCtemplate[50].dend[60]', 'L5PCtemplate[50].dend[4]', 'L5PCtemplate[50].dend[32]']",-0.045395316531937624
