Node ID,Distance,Conductance,Type,Name,IPSC
254,"[808.0394749548194, 384.74841076073955, 755.3000673649609, 289.147348094846, 1129.9786252269105, 403.90172233454246, 1197.804532320655, 287.990594829481, 1032.067235396822, 287.990594829481, 357.12847665047246, 1181.9363677199044, 412.9565961996402, 308.6432519510967]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[254].apic[51]', 'L5PCtemplate[254].apic[30]', 'L5PCtemplate[254].apic[37]', 'L5PCtemplate[254].apic[8]', 'L5PCtemplate[254].apic[78]', 'L5PCtemplate[254].apic[35]', 'L5PCtemplate[254].apic[40]', 'L5PCtemplate[254].apic[20]', 'L5PCtemplate[254].apic[53]', 'L5PCtemplate[254].apic[20]', 'L5PCtemplate[254].apic[13]', 'L5PCtemplate[254].apic[67]', 'L5PCtemplate[254].apic[29]', 'L5PCtemplate[254].apic[19]']",-0.01748123695222148
255,"[356.92790981728496, 1126.8101925423127, 318.57287608557755, 224.86071215608382, 240.20924589380672, 1232.3947573227133, 1141.7803285602572, 402.2416283282885, 203.12536279050124, 1141.7803285602572, 1123.1055939734579]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[255].apic[9]', 'L5PCtemplate[255].apic[62]', 'L5PCtemplate[255].apic[26]', 'L5PCtemplate[255].apic[13]', 'L5PCtemplate[255].apic[7]', 'L5PCtemplate[255].apic[44]', 'L5PCtemplate[255].apic[40]', 'L5PCtemplate[255].apic[9]', 'L5PCtemplate[255].apic[82]', 'L5PCtemplate[255].apic[40]', 'L5PCtemplate[255].apic[40]']",0.0
256,"[263.4678674708066, 203.12536279050124, 1260.9908310564795, 1210.1604815084042, 1191.8338749482448, 306.3818005121103, 776.5596732791703, 337.33349416475295, 1010.9240500275828, 972.7378218951312, 288.1820293585134, 425.4909328219618, 402.2416283282885, 231.47015478924322]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[256].apic[101]', 'L5PCtemplate[256].apic[82]', 'L5PCtemplate[256].apic[66]', 'L5PCtemplate[256].apic[76]', 'L5PCtemplate[256].apic[77]', 'L5PCtemplate[256].apic[18]', 'L5PCtemplate[256].apic[37]', 'L5PCtemplate[256].apic[34]', 'L5PCtemplate[256].apic[53]', 'L5PCtemplate[256].apic[52]', 'L5PCtemplate[256].apic[16]', 'L5PCtemplate[256].apic[35]', 'L5PCtemplate[256].apic[9]', 'L5PCtemplate[256].apic[93]']",-0.010983153408972157
257,"[224.86071215608382, 943.2310558762715, 927.4535126136407, 1249.2882902345739, 205.35240951557392, 336.3158955937961, 229.0300361975717, 999.7698750450477, 905.9851485104439, 1177.0368618223076, 1213.6350638582646, 1011.0571864526626, 1048.406655626261, 1082.2858051409169, 409.18558610146323]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[257].apic[13]', 'L5PCtemplate[257].apic[68]', 'L5PCtemplate[257].apic[45]', 'L5PCtemplate[257].apic[72]', 'L5PCtemplate[257].apic[5]', 'L5PCtemplate[257].apic[85]', 'L5PCtemplate[257].apic[95]', 'L5PCtemplate[257].apic[49]', 'L5PCtemplate[257].apic[51]', 'L5PCtemplate[257].apic[64]', 'L5PCtemplate[257].apic[70]', 'L5PCtemplate[257].apic[40]', 'L5PCtemplate[257].apic[40]', 'L5PCtemplate[257].apic[69]', 'L5PCtemplate[257].apic[33]']",-0.04685627910987478
258,"[1181.8091763174295, 357.12847665047246, 468.6693537968005, 234.38745604921883, 1249.2882902345739, 305.3097915558269, 257.96163675675126, 1266.1545769386835, 189.59237466332434]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[258].apic[70]', 'L5PCtemplate[258].apic[13]', 'L5PCtemplate[258].apic[35]', 'L5PCtemplate[258].apic[91]', 'L5PCtemplate[258].apic[72]', 'L5PCtemplate[258].apic[87]', 'L5PCtemplate[258].apic[83]', 'L5PCtemplate[258].apic[63]', 'L5PCtemplate[258].apic[92]']",-0.009731626597897503
259,"[313.0392218190096, 412.9565961996402, 403.90172233454246, 1129.9786252269105, 1160.5177435476412, 400.87413597522834, 927.4535126136407, 297.03914062237635, 949.9545794834812, 1127.080233627359, 421.4069383692147, 337.26470596668537, 273.4869701268372]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[259].apic[13]', 'L5PCtemplate[259].apic[29]', 'L5PCtemplate[259].apic[35]', 'L5PCtemplate[259].apic[78]', 'L5PCtemplate[259].apic[67]', 'L5PCtemplate[259].apic[19]', 'L5PCtemplate[259].apic[45]', 'L5PCtemplate[259].apic[86]', 'L5PCtemplate[259].apic[52]', 'L5PCtemplate[259].apic[58]', 'L5PCtemplate[259].apic[36]', 'L5PCtemplate[259].apic[33]', 'L5PCtemplate[259].apic[93]']",-0.008886544446795597
260,"[179.6114957866776, 972.7378218951312, 320.0851050887752, 1284.5400192419206, 225.67649497454522, 1243.1200317020266, 210.86125866500356, 328.36525758999204, 1266.0652342675914, 1156.7784219191974, 1221.3364953488497, 296.70507413250823]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[260].apic[81]', 'L5PCtemplate[260].apic[52]', 'L5PCtemplate[260].apic[85]', 'L5PCtemplate[260].apic[63]', 'L5PCtemplate[260].apic[12]', 'L5PCtemplate[260].apic[73]', 'L5PCtemplate[260].apic[102]', 'L5PCtemplate[260].apic[18]', 'L5PCtemplate[260].apic[44]', 'L5PCtemplate[260].apic[64]', 'L5PCtemplate[260].apic[42]', 'L5PCtemplate[260].apic[12]']",-0.07298810526492616
261,"[1236.259643559963, 1050.8025755333772, 922.8358253746583, 1252.011934565048, 190.91728358994976, 337.26470596668537, 299.37612342372216, 356.3369328288799, 205.95709008267312, 290.19707514627044, 1052.47602287021, 1070.0447388119308]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[261].apic[42]', 'L5PCtemplate[261].apic[74]', 'L5PCtemplate[261].apic[60]', 'L5PCtemplate[261].apic[77]', 'L5PCtemplate[261].apic[102]', 'L5PCtemplate[261].apic[33]', 'L5PCtemplate[261].apic[10]', 'L5PCtemplate[261].apic[25]', 'L5PCtemplate[261].apic[79]', 'L5PCtemplate[261].apic[19]', 'L5PCtemplate[261].apic[49]', 'L5PCtemplate[261].apic[49]']",-0.006556145480374198
262,"[1020.2019945156071, 1191.8338749482448, 981.6379106927734, 1110.6060908635404, 172.38649280997322, 337.7764871090879, 121.19864059413838, 1215.5595188502741, 109.16819945498825, 337.26470596668537, 795.6720588997864, 187.49904621726995, 240.2679260155998, 283.14649180641305, 384.74841076073955, 356.92790981728496, 1021.6170555725964, 1213.6350638582646]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[262].apic[61]', 'L5PCtemplate[262].apic[77]', 'L5PCtemplate[262].apic[61]', 'L5PCtemplate[262].apic[54]', 'L5PCtemplate[262].apic[101]', 'L5PCtemplate[262].apic[28]', 'L5PCtemplate[262].apic[107]', 'L5PCtemplate[262].apic[44]', 'L5PCtemplate[262].apic[105]', 'L5PCtemplate[262].apic[33]', 'L5PCtemplate[262].apic[60]', 'L5PCtemplate[262].apic[89]', 'L5PCtemplate[262].apic[87]', 'L5PCtemplate[262].apic[83]', 'L5PCtemplate[262].apic[30]', 'L5PCtemplate[262].apic[9]', 'L5PCtemplate[262].apic[68]', 'L5PCtemplate[262].apic[70]']",-0.03272469754449503
263,"[1106.0631133489935, 628.9389610773487, 1020.2019945156071, 334.27105056178317, 1197.2953017254179, 357.12847665047246, 901.6418642955131, 1018.304306718431, 1210.1604815084042, 1243.1200317020266, 224.86071215608382, 189.59237466332434, 1191.8338749482448]","[143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996, 143.69999999999996]",apic,"['L5PCtemplate[263].apic[78]', 'L5PCtemplate[263].apic[36]', 'L5PCtemplate[263].apic[61]', 'L5PCtemplate[263].apic[9]', 'L5PCtemplate[263].apic[64]', 'L5PCtemplate[263].apic[13]', 'L5PCtemplate[263].apic[60]', 'L5PCtemplate[263].apic[52]', 'L5PCtemplate[263].apic[76]', 'L5PCtemplate[263].apic[73]', 'L5PCtemplate[263].apic[13]', 'L5PCtemplate[263].apic[92]', 'L5PCtemplate[263].apic[77]']",-0.03419033583753617
