BMTK ID,X,Type,Sec ID,Distance,Coord X,Coord Y,Coord Z,Elec_distance
5,0.23684210526315788,dend,4,80.34924298628417,54.79509959434406,-2.434544356422244,27.253179610706418,0.12114282622433052
5,0.2894736842105263,dend,4,85.22165488735033,56.58583559643894,-5.5379958364733115,30.25943816073254,0.10798679337217822
5,0.34210526315789475,dend,4,90.0940667884165,59.72417549000578,-6.725123633970122,33.766924457932014,0.09738122473145663
5,0.39473684210526316,dend,4,94.96647868948266,61.76520817064871,-6.203281151404855,37.92622735698713,0.08865310696328432
5,0.4473684210526316,dend,4,99.83889059054881,61.218279434930395,-8.315550763725186,42.28278376963288,0.08134601979453607
5,0.5,dend,4,104.71130249161499,63.939806319776096,-8.898114532826174,46.10876901899749,0.07513983491653026
5,0.5526315789473684,dend,4,109.58371439268116,65.69142233478239,-9.690304088472702,50.56708011442855,0.06980354703075879
5,0.6052631578947367,dend,4,114.45612629374732,65.44264990620805,-11.295967457781362,54.98969611549352,0.06516636665843183
5,0.6578947368421051,dend,4,119.32853819481348,65.92731912436392,-14.54377985662757,57.710493062076026,0.06109934920717283
5,0.7105263157894735,dend,4,124.20095009587966,68.62503017590691,-18.158671984878108,58.23451270189251,0.05750334736620879
5,0.7631578947368418,dend,4,129.07336199694583,68.73253187586353,-22.859328996022832,58.845359804316,0.054300890740368715
5,0.8157894736842102,dend,4,133.94577389801196,69.50289195264794,-27.63995219670323,59.32495267773055,0.05143057895111058
5,0.8684210526315785,dend,4,138.81818579907815,70.77154971657927,-32.25383441349587,60.17466268103983,0.04884312661491684
5,0.9210526315789469,dend,4,143.69059770014428,74.80131691662876,-34.08209775053932,61.531751109999284,0.046498519857393436
5,0.9736842105263153,dend,4,148.56300960121047,77.24728993007115,-35.25006779692169,64.49970270240583,0.04123421395118286
6,0.01282051282051282,dend,5,60.89959033040985,48.183351326989666,3.2008452600499346,7.816512271114931,0.23332012626288068
6,0.038461538461538464,dend,5,65.85199212825668,52.47065510266059,4.760104773234319,6.836657675113291,0.18974126250782813
6,0.0641025641025641,dend,5,70.80439392610353,57.2104205994145,4.226001706712347,6.301012031508705,0.15963255954393094
6,0.08974358974358973,dend,5,75.75679572395036,61.64222987736988,3.0994146344364117,5.693874455766478,0.13765471232380008
6,0.11538461538461536,dend,5,80.70919752179721,65.77713420311943,1.8105860075450906,3.578092625786829,0.12093329541339191
6,0.141025641025641,dend,5,85.66159931964405,69.29825561694223,-0.9523943536397919,1.8544719714469031,0.10779589541671783
6,0.16666666666666663,dend,5,90.61400111749089,73.66858583848936,-1.2486978344273807,0.08091059181521376,0.09720736754095494
6,0.19230769230769226,dend,5,95.56640291533773,77.14475555677976,-3.4851033812402132,-1.7528355272607303,0.08849426920213324
6,0.2179487179487179,dend,5,100.51880471318457,79.86625597018543,-7.188044641854931,-2.5196817214975598,0.08120023770124583
6,0.24358974358974353,dend,5,105.47120651103141,84.41443321942238,-8.917016389478546,-3.200000762939453,0.07500535557236755
6,0.26923076923076916,dend,5,110.42360830887826,88.76149392406342,-11.066903992170225,-4.078044000677837,0.06967885738197646
6,0.2948717948717948,dend,5,115.3760101067251,93.13978238407871,-12.207824795260422,-5.954397340752964,0.06505017805179776
6,0.3205128205128205,dend,5,120.32841190457195,96.9123828236527,-14.946603035765786,-7.180776362565737,0.06099056852386391
6,0.34615384615384615,dend,5,125.28081370241877,101.68559189919382,-15.95678623203826,-7.670282197725039,0.05740104672345976
6,0.3717948717948718,dend,5,130.2332155002656,103.98597716387033,-17.134388110596124,-4.7395605244482635,0.054204280030969214
6,0.39743589743589747,dend,5,135.18561729811245,107.39484418356717,-18.394285730318295,-2.3628521180773387,0.051338982384312074
6,0.42307692307692313,dend,5,140.1380190959593,111.51094772215393,-20.87284811331365,-1.49126828783083,0.048755963212605356
6,0.4487179487179488,dend,5,145.09042089380614,116.17874138893882,-21.406291032437387,-1.2196373319195337,0.046415287440385734
6,0.47435897435897445,dend,5,150.042822691653,120.05774524252219,-21.998917037462874,1.6870782528649144,0.044284198822102015
6,0.5000000000000001,dend,5,154.99522448949983,124.01147041599768,-22.006265437204675,4.215078860204981,0.042325590296091856
6,0.5256410256410258,dend,5,159.94762628734668,127.98367166112878,-23.749637942319993,2.475744537933463,0.03745921193537121
6,0.5512820512820514,dend,5,164.90002808519353,132.07486577053956,-24.81309181882916,0.3601617866788155,0.03238400816061496
6,0.5769230769230771,dend,5,169.85242988304032,136.92727303963275,-25.26339824266808,-0.4919323213808843,0.028509580074674388
6,0.6025641025641028,dend,5,174.80483168088716,141.370357172388,-26.64662520090739,-0.8699989318847656,0.025455577932997586
6,0.6282051282051284,dend,5,179.757233478734,145.7168942181421,-28.48603612180039,-1.0616049594469437,0.022986560407482075
6,0.6538461538461541,dend,5,184.70963527658085,149.65564214041174,-30.331608129631253,-3.342519570215857,0.02094912284056225
6,0.6794871794871797,dend,5,189.6620370744277,153.87306629013727,-32.480724857155664,-4.187512007977458,0.019239088686072
6,0.7051282051282054,dend,5,194.61443887227455,158.38728950443533,-34.43702068978879,-4.474610210149952,0.01778325680268906
6,0.7307692307692311,dend,5,199.5668406701214,160.66347122099734,-34.336624781290695,-1.098323081403092,0.016528699060760568
6,0.7564102564102567,dend,5,204.51924246796824,164.93343786168805,-35.988103240932865,-0.7660878357036911,0.015436203641138681
6,0.7820512820512824,dend,5,209.4716442658151,168.18168919058215,-38.31882939638333,-3.0002107591437497,0.01447610597644471
6,0.807692307692308,dend,5,214.42404606366193,171.2083397675621,-39.9026815134137,-5.9798468681635635,0.01362555188764246
6,0.8333333333333337,dend,5,219.37644786150878,174.19005256509627,-42.94798036691051,-4.322185695616687,0.012866650447664219
6,0.8589743589743594,dend,5,224.32884965935557,174.37542177269074,-47.64524123124586,-3.7139210015764856,0.012185196705000052
6,0.884615384615385,dend,5,229.28125145720242,174.4573879234999,-52.06326040322801,-2.536285503304564,0.011569769320020169
6,0.9102564102564107,dend,5,234.23365325504926,175.29728535243441,-56.35649290338597,-0.5076326359506234,0.011011080789495179
6,0.9358974358974363,dend,5,239.1860550528961,174.18572136368127,-60.559550863161455,1.6122314821412194,0.01050150149243558
6,0.961538461538462,dend,5,244.13845685074295,177.18676834609425,-62.69516505543236,3.7659409743708827,0.010034705651192903
6,0.9871794871794877,dend,5,249.0908586485898,180.2863339511558,-66.08428214372604,5.149289091391356,0.009605404283510125
7,0.018518518518518517,dend,6,38.25393308625112,29.88247360807056,0.47068341601993247,3.488690271168537,0.41274727477972173
7,0.05555555555555555,dend,6,43.190680679976786,32.137738025460905,1.1593441097144126,-0.765160207195001,0.29624533295303046
7,0.09259259259259259,dend,6,48.12742827370244,35.75385181617193,2.583375295003254,-3.3058210562049415,0.22969924962970772
7,0.12962962962962962,dend,6,53.0641758674281,40.036671697749206,3.630828342214734,-3.068580772680016,0.18715317135307158
7,0.16666666666666666,dend,6,58.00092346115376,43.936677713133605,5.4621789238487946,-3.0044448618090813,0.15773963660979798
7,0.2037037037037037,dend,6,62.93767105487942,47.698548736032514,7.801165206937151,-4.172566022381135,0.12341297967366573
7,0.24074074074074073,dend,6,67.87441864860507,52.56969675424913,8.572073663449105,-4.0,0.08244404716690605
7,0.2777777777777778,dend,6,72.81116624233073,57.215233170888986,9.24029008668576,-3.08564263708332,0.061849080090742796
7,0.3148148148148148,dend,6,77.74791383605638,61.72161769327318,9.451036474524832,-1.4989457251116691,0.049469482328241825
7,0.35185185185185186,dend,6,82.68466142978204,66.17883752480388,8.773664405607635,0.24443090713763116,0.043513369168585996
7,0.3888888888888889,dend,6,87.6214090235077,70.45764360781754,9.899016940119159,0.772184936738561,0.0416539923816156
7,0.42592592592592593,dend,6,92.55815661723337,75.3234266754297,10.172247519495443,1.3252379593273949,0.03996149007658436
7,0.46296296296296297,dend,6,97.49490421095902,80.05588740707448,10.40486123398563,2.3242005222010316,0.03839796413050241
7,0.5,dend,6,102.43165180468468,84.74096027782686,9.339191361014226,2.9199981689453125,0.036949040277607925
7,0.537037037037037,dend,6,107.36839939841035,89.07029202311216,10.078540024781404,1.2681052477697556,0.035602397900963326
7,0.574074074074074,dend,6,112.30514699213599,93.91433077289206,10.59337552388509,1.7212387920790944,0.03434741595504707
7,0.6111111111111109,dend,6,117.24189458586166,98.62282252425155,9.96901429035475,2.231107879739169,0.033174889687498606
7,0.6481481481481479,dend,6,122.1786421795873,103.01081913826485,11.68127010034591,3.3275199292031483,0.03131789498756389
7,0.6851851851851849,dend,6,127.11538977331297,106.28969855195685,14.122136125678347,5.872866606097666,0.02772302382725798
7,0.7222222222222219,dend,6,132.05213736703863,108.50605599880343,15.566124524962829,9.791951926327398,0.024860414348152164
7,0.7592592592592589,dend,6,136.98888496076427,110.06767138721807,18.11649444251274,13.633081372924321,0.0225273117517885
7,0.7962962962962958,dend,6,141.92563255448994,112.7455282328206,19.515563737614258,17.334534148548222,0.020589286400472855
7,0.8333333333333328,dend,6,146.8623801482156,116.85801911151557,22.04614276146185,18.21413004847425,0.01895375370154752
7,0.8703703703703698,dend,6,151.79912774194122,118.52810140127644,25.97491247471173,19.951347602919615,0.01755489860219716
7,0.9074074074074068,dend,6,156.7358753356669,121.7876825660469,28.772486208151122,21.86311552148419,0.016344668343773152
7,0.9444444444444438,dend,6,161.67262292939256,123.99685048398226,31.78257324169759,24.758641924345522,0.015287167329129395
7,0.9814814814814807,dend,6,166.60937052311823,127.59521154239653,33.52780281657255,26.19870282512116,0.014355045746112793
8,0.1,dend,7,14.298471908192429,10.388094062206005,-0.08421747656367459,-5.503449022042776,0.8753064168124467
8,0.30000000000000004,dend,7,19.726053606017196,12.897688073391073,0.07613069024672897,-10.196100613436629,0.7579315037827974
8,0.5,dend,7,25.153635303841966,16.60270731776866,-0.04455137076024168,-14.07971194917652,0.6528426071391442
8,0.7,dend,7,30.581217001666737,20.309561994598745,0.6313451296850419,-17.910084558847956,0.5691432556747101
8,0.8999999999999999,dend,7,36.00879869949151,25.353833683976596,-0.2469269404594674,-19.67001619808467,0.5022837487350065
9,0.16666666666666666,dend,8,41.46643367623957,29.166804451209916,-1.8591031754864986,-22.46431650487487,0.3809623409228042
9,0.5,dend,8,46.95412193191092,30.420194742876348,-2.535706604649075,-27.700405735661317,0.2707691608565075
9,0.8333333333333333,dend,8,52.44181018758228,32.00687508817202,-4.488129112906601,-32.43328851069258,0.2090009408940403
10,0.16666666666666666,dend,9,57.84351723492901,34.12105853426168,-7.115831460852635,-36.23437021184006,0.13346396125659335
10,0.5,dend,9,63.15924307395112,36.68607293973767,-9.268288536968353,-39.40109545573287,0.084434713312239
10,0.8333333333333333,dend,9,68.47496891297322,38.60216340447137,-9.761560925303256,-44.33344623217624,0.0616831426754807
11,0.03333333333333333,dend,10,57.53072193168893,32.27064882425291,-8.836084498223588,-34.238132344892854,0.17220514645158544
11,0.1,dend,10,62.22085716423089,33.30515410919759,-12.390489568809691,-37.001734256890806,0.1480443128950817
11,0.16666666666666669,dend,10,66.91099239677285,33.127287183489116,-16.960427694226606,-37.5398726631801,0.12936133448145826
11,0.23333333333333334,dend,10,71.60112762931482,32.78553668761573,-21.57091341877359,-38.23961781020823,0.09338583166159055
11,0.3,dend,10,76.29126286185678,32.70672164555126,-25.887519412464627,-39.22386383238261,0.06876723657433984
11,0.36666666666666664,dend,10,80.98139809439874,31.409354843465227,-29.511420553972794,-41.395742889146966,0.05439730898147981
11,0.4333333333333333,dend,10,85.67153332694072,31.120433624574062,-33.9906161336026,-42.557315165814295,0.04498330633641792
11,0.49999999999999994,dend,10,90.36166855948268,31.175111247799318,-38.30275196708316,-43.512362099398295,0.038339321726414605
11,0.5666666666666667,dend,10,95.05180379202464,30.908088056565255,-42.19644397277304,-45.86864418218439,0.03339953143549769
11,0.6333333333333333,dend,10,99.7419390245666,31.4381816080641,-46.33984849107702,-47.947106660235505,0.029582521237677788
11,0.7,dend,10,104.43207425710857,32.57062638988324,-49.01627294054057,-51.310332671413065,0.026544252775981644
11,0.7666666666666666,dend,10,109.12220948965053,32.9295038267995,-52.03046737356033,-54.63124684065871,0.024068172130055607
11,0.8333333333333333,dend,10,113.81234472219249,33.562618874525846,-55.84298013099535,-57.13314171698664,0.022011179161787874
11,0.8999999999999999,dend,10,118.50247995473445,34.18115204550332,-59.771136166268285,-59.4777198172495,0.020274923482475834
11,0.9666666666666666,dend,10,123.19261518727642,35.75941403340666,-62.821892473754566,-62.59388492163463,0.018789582676933196
12,0.5,dend,11,42.76233532979531,30.69417729438677,-0.29662577311198035,-17.685041255734873,0.41136586810533915
13,0.1,dend,12,49.5924066864823,35.99943665144233,-1.60831486769978,-17.661543942899478,0.3347996988801196
13,0.30000000000000004,dend,12,55.17305783707343,41.1056488090817,-3.3380984435048737,-18.287845718499483,0.28988578647512075
13,0.5,dend,12,60.75370898766455,45.29955993815222,-5.969452395748923,-19.909567164472474,0.2552839200680107
13,0.7,dend,12,66.33436013825568,49.04503166082575,-8.162579784036964,-23.05297595796207,0.227882103628519
13,0.8999999999999999,dend,12,71.91501128884681,51.667370704688174,-12.576317836675841,-25.11784566910521,0.20568109185977518
14,0.017241379310344827,dend,13,77.24774560286046,56.08933844284488,-15.302082604533872,-25.919998168945312,0.17833823399158757
14,0.05172413793103448,dend,13,82.33256308029664,59.38628496893236,-15.339689487087607,-29.220001220703125,0.15045123633132174
14,0.08620689655172414,dend,13,87.41738055773281,63.15898700771759,-16.91308534942103,-31.15909284493891,0.10172340525694286
14,0.1206896551724138,dend,13,92.50219803516899,66.32373479857247,-17.48733712714663,-32.218659924731405,0.07148433210029462
14,0.15517241379310345,dend,13,97.58701551260515,69.57092526390711,-19.296625236670177,-33.451284960145486,0.05506106412187148
14,0.1896551724137931,dend,13,102.67183299004132,73.10789367716163,-20.697831979654005,-36.4774827947133,0.0447568686756239
14,0.22413793103448276,dend,13,107.7566504674775,76.25301543740838,-22.527623070434164,-39.95617004423899,0.03769118164604843
14,0.25862068965517243,dend,13,112.84146794491367,80.10690416092775,-24.3209609732145,-42.678580038961854,0.03254491536955894
14,0.2931034482758621,dend,13,117.92628542234984,83.86057265357496,-27.36589892252865,-44.186174572613936,0.028629297758578778
14,0.32758620689655177,dend,13,123.01110289978602,87.00761113002518,-31.26115458040972,-44.634313151172066,0.025549732007804016
14,0.36206896551724144,dend,13,128.09592037722217,90.06372392796182,-34.80479502203738,-46.33330330127047,0.02306395321261672
14,0.3965517241379311,dend,13,133.1807378546584,93.73757228192672,-37.82865183636345,-47.904644452219195,0.02101501189210189
14,0.4310344827586208,dend,13,138.26555533209455,97.46279102210549,-40.530101465361405,-50.040669704916795,0.01929676636008111
14,0.46551724137931044,dend,13,143.3503728095307,102.19684165186138,-41.17779213438168,-51.57869382747658,0.017834866542868873
14,0.5000000000000001,dend,13,148.43519028696687,107.06330318987517,-42.35662523905437,-51.93414451164997,0.01657568207732143
14,0.5344827586206897,dend,13,153.52000776440303,111.44147780764753,-43.55157139154055,-51.102899541185856,0.01547955545470058
14,0.5689655172413793,dend,13,158.60482524183925,115.558129855921,-46.03498650226707,-50.61430507103469,0.014516529920644899
14,0.603448275862069,dend,13,163.6896427192754,118.3819940126308,-47.867322005403764,-46.856247698377814,0.013663554260596327
14,0.6379310344827586,dend,13,168.77446019671157,122.75999374364056,-49.70868734114442,-45.32271390909681,0.012902601337990947
14,0.6724137931034482,dend,13,173.85927767414773,127.2008370544586,-51.61167146488487,-43.88857139657939,0.01221936994376609
14,0.7068965517241378,dend,13,178.9440951515839,130.6324374084245,-54.734007533045215,-44.09326326964214,0.011602369362003533
14,0.7413793103448274,dend,13,184.0289126290201,134.86054865222826,-56.80734386119013,-43.00654780481119,0.011042261194939437
14,0.775862068965517,dend,13,189.11373010645627,137.53604677740708,-59.9186985187816,-43.97368819762729,0.010531377884629404
14,0.8103448275862066,dend,13,194.19854758389243,138.616354551418,-60.94722097549923,-48.830361476558295,0.010063364964592774
14,0.8448275862068962,dend,13,199.2833650613286,139.39984092949908,-62.01865599368768,-53.73887906092135,0.00963291147382406
14,0.8793103448275859,dend,13,204.36818253876476,142.18115278038425,-64.0583275805288,-57.27342084802356,0.009235544188783803
14,0.9137931034482755,dend,13,209.45300001620097,144.52467024214954,-66.17065409025241,-61.08669873312437,0.008867468719495937
14,0.9482758620689651,dend,13,214.53781749363714,145.7416875868252,-67.73596737917805,-65.73628433867432,0.008525445474725406
14,0.9827586206896547,dend,13,219.6226349710733,147.95361561462477,-69.39656807450893,-69.9526670992542,0.008206691885965341
15,0.018518518518518517,dend,14,77.14862926526405,55.37149108222315,-15.99199924452813,-25.919998168945312,0.17897535019541655
15,0.05555555555555555,dend,14,82.03521406750743,57.81651984729224,-19.357664007900944,-25.0971490606798,0.15224517484290342
15,0.09259259259259259,dend,14,86.92179886975079,59.37891314461706,-22.869465334508444,-22.920815169808638,0.13237173111543465
15,0.12962962962962962,dend,14,91.80838367199415,62.60236067036228,-26.215880148613692,-22.030747125647213,0.11703629644883774
15,0.16666666666666666,dend,14,96.69496847423751,65.0424095772656,-29.52091124791244,-19.41243556934006,0.10485268090861581
15,0.2037037037037037,dend,14,101.58155327648088,66.82507287990357,-32.6240695004033,-16.168664220449948,0.09494403259677422
15,0.24074074074074073,dend,14,106.46813807872424,68.35477353304988,-36.376051391713446,-13.510894953791311,0.08672969682021875
15,0.2777777777777778,dend,14,111.3547228809676,71.29888459300336,-39.819810887725666,-12.289914501266937,0.07981038069195304
15,0.3148148148148148,dend,14,116.24130768321096,74.34660406143166,-41.89768206919215,-15.033904986780083,0.07390270904169263
15,0.35185185185185186,dend,14,121.12789248545432,77.99534727043658,-44.2715551791614,-16.356126495186775,0.06880012587817368
15,0.3888888888888889,dend,14,126.01447728769772,80.89552351904726,-47.808368450821675,-17.54350870490109,0.06434858001549759
15,0.42592592592592593,dend,14,130.9010620899411,84.58109600271321,-49.984793299897945,-18.28649107194328,0.06043087502706414
15,0.46296296296296297,dend,14,135.78764689218445,87.64819263933579,-50.68662516276042,-14.639111965627489,0.05695629086492969
15,0.5,dend,14,140.67423169442782,91.42032272778526,-52.172187522993646,-12.565033730178683,0.05385351937094785
15,0.537037037037037,dend,14,145.56081649667118,94.91387285508104,-55.421381097060696,-11.753536285205863,0.051065743569183905
15,0.574074074074074,dend,14,150.44740129891454,98.68513437878701,-58.49623832948724,-11.365823562854974,0.04854713941846979
15,0.6111111111111109,dend,14,155.3339861011579,101.99047796778575,-61.042174643194166,-12.755869281941798,0.04626034298002404
15,0.6481481481481479,dend,14,160.22057090340127,105.17177210775994,-62.88479798511333,-14.548317552438267,0.04417458621231637
15,0.6851851851851849,dend,14,165.10715570564463,108.65116224863712,-65.11597742982832,-11.98336944645889,0.04226430437391101
15,0.7222222222222219,dend,14,169.993740507888,111.92295877585195,-66.91536689608368,-8.838281982375912,0.03956413830285546
15,0.7592592592592589,dend,14,174.88032531013135,115.8695127041048,-68.19178631090364,-6.444852441509244,0.03404260476812204
15,0.7962962962962958,dend,14,179.76691011237472,116.86351965473123,-71.20263920625068,-3.0534609147141754,0.02984583003842615
15,0.8333333333333328,dend,14,184.65349491461808,115.90362428546207,-74.21589928383126,0.20880013692021238,0.026561729031805207
15,0.8703703703703698,dend,14,189.54007971686144,115.60075380062098,-77.58142759853293,2.8387823943824078,0.023922171959643662
15,0.9074074074074068,dend,14,194.4266645191048,115.69841022392636,-80.45933877607139,6.11497540241356,0.021754442678829807
15,0.9444444444444438,dend,14,199.31324932134817,117.64729145595005,-82.99060469308309,9.578514822636102,0.019942347172055803
15,0.9814814814814807,dend,14,204.19983412359153,116.86199441254762,-86.4135620341143,12.342058707357271,0.018404878469342165
16,0.05555555555555555,dend,15,49.26609317431365,36.23254066631087,1.4425657956918987,-17.599998474121094,0.3090573056386049
16,0.16666666666666666,dend,15,54.194117300567484,37.85520231231577,3.627043539351569,-20.954013396386138,0.23743823187541982
16,0.2777777777777778,dend,15,59.12214142682132,39.355937408257105,5.571588390235797,-23.75286947744903,0.19221609531709458
16,0.3888888888888889,dend,15,64.05016555307516,42.03086997448637,7.817142568261714,-25.809068769547196,0.16125159369321948
16,0.5,dend,15,68.97818967932899,44.70798298641373,10.28228220701844,-28.933107192348434,0.13559812408956745
16,0.6111111111111112,dend,15,73.90621380558282,47.072541839014995,13.943503152615936,-30.840556997663494,0.09052966687842491
16,0.7222222222222223,dend,15,78.83423793183667,49.93510539074226,15.598859573616346,-33.84978875197682,0.06620938287007337
16,0.8333333333333335,dend,15,83.7622620580905,53.90814808676467,17.62412886373507,-35.498732414877665,0.052165395410684524
16,0.9444444444444446,dend,15,88.69028618434433,57.128552068661094,19.91086561358848,-38.438666434623556,0.043024833814015874
17,0.16666666666666666,dend,16,13.392374000776362,11.393184381403168,-2.841023768456645,1.4211952466327995,0.9696045637567111
17,0.5,dend,16,17.007759883768998,13.663558831694806,-3.572795877286778,4.131691665590318,0.9102431611454038
17,0.8333333333333333,dend,16,20.623145766761635,16.309251356896407,-4.605903756174754,6.106733603852642,0.8539131508194663
18,0.5,dend,17,25.98002923331516,20.753817175166123,-7.21798325103917,7.205740630979393,0.7501342705944426
19,0.07142857142857142,dend,18,32.38000822603466,24.323185797567337,-7.593857557887447,11.07519217150833,0.6327793689524401
19,0.21428571428571427,dend,18,38.08158516135926,25.61349848847354,-8.093396075687355,16.59520581462786,0.5485004847762264
19,0.3571428571428571,dend,18,43.783162096683846,25.503999964031348,-8.96662489573161,22.00749819703927,0.45918125299203827
19,0.49999999999999994,dend,18,49.484739032008434,21.72906830093964,-9.802573940482851,25.96029011275521,0.3779161150963676
19,0.6428571428571428,dend,18,55.18631596733303,20.097044258669232,-10.347028396460596,30.717421439525996,0.3198834595353896
19,0.7857142857142856,dend,18,60.88789290265761,19.546380096511577,-10.334695683256811,35.311644693404205,0.2767417835698273
19,0.9285714285714284,dend,18,66.58946983798221,17.9516133992909,-11.812629218717722,40.24082807844831,0.24356252405075887
20,0.1,dend,19,72.36923103609152,15.13865132388545,-11.079151847587765,43.0,0.20225972841329157
20,0.30000000000000004,dend,19,78.22717649698556,10.983232589310825,-9.20906802846139,46.41676737193626,0.16298993065652487
20,0.5,dend,19,84.0851219578796,8.861637401671967,-7.445676523251505,50.833739989859595,0.13634176855918737
