num_spikes,weight,distance,is_basal,phase,spike
6,4.7222363694553495,230.57764969556737,0.5,0.08609722208144806,True
6,4.223783932983404,500.1441598431358,0.5,0.2400773363593051,True
3,5.571469821747642,414.4384068559892,0.3333333333333333,0.37682514985529253,True
9,5.193894161415596,323.6109528896253,0.2222222222222222,0.23679385934321495,True
5,5.2011658700338925,183.9950352167106,0.2,0.14667739549108472,True
4,4.4117859850577075,536.888704439904,0.25,0.2457811042474662,True
4,5.603816578565448,320.5836034537365,0.25,0.22253330496389226,True
4,5.783119146901752,381.8971185103173,0.25,0.16613519260767243,True
2,4.46228231495129,327.4430808541098,0.5,0.03517822991298525,True
9,4.920105276308179,425.08677051793086,0.4444444444444444,0.314309690114704,True
3,5.914214847807538,144.1626286915764,0.3333333333333333,0.3026006156189182,True
3,4.670326388207894,333.3484971444309,0.3333333333333333,0.3452073563870554,True
8,5.197239355666688,605.6515660287336,0.25,0.26945400616205006,True
6,5.375234381191782,606.4985637276378,0.3333333333333333,0.14902061933917043,True
4,5.408732894329517,285.5298702178376,0.25,0.2649579603119142,True
2,5.214385076631379,95.91857265955943,1.0,0.17899916677175925,True
12,5.094231460737521,472.0032803361839,0.3333333333333333,0.2964990977313846,True
4,4.8122454372981744,181.8691987880909,0.75,0.25424477702573245,True
7,4.629785387532299,180.8194694669832,0.42857142857142855,0.26940110082591845,True
5,5.420992209020168,233.12997554958793,0.2,0.27144447725683685,True
7,5.525485431025598,495.3058102214751,0.2857142857142857,0.2613526702920937,True
6,4.813464322005401,383.59898034947315,0.6666666666666666,0.2660559177207557,True
4,5.027480320185714,385.95171874633814,0.25,0.2539839933198967,True
7,4.641485244001613,149.91495838151556,0.7142857142857143,0.22164172390525586,True
5,4.806649488096713,127.44910345468807,0.8,0.16968159853439668,True
6,4.921847462679308,270.87477816878805,0.6666666666666666,0.18645986477813314,True
4,4.322557716344996,437.3370332781466,0.25,0.26992615680021226,True
5,5.1496434614497275,242.74985113844377,0.4,0.27865650593307706,True
2,4.906617015249765,123.15026439509944,0.5,0.14675436130863473,False
1,4.466972117443318,94.71916441464428,1.0,0.38793074407476524,False
6,4.949529884181453,764.01839110193,0.0,0.25634620507495737,False
2,3.7177285005683194,207.94773009608483,0.5,0.30959989457354214,False
5,5.459190532778839,235.46295864752383,0.6,0.2334841372906106,False
6,4.5123981847017,499.814603674681,0.0,0.23117450116938523,False
2,4.317425650395207,262.6952070576633,0.5,0.24069177448240892,False
3,5.327783524193301,452.2672118866497,0.3333333333333333,0.3807800177577873,False
3,4.962023252579628,400.49824871586253,0.3333333333333333,0.4236821392538332,False
2,5.673158297838876,109.20875342159289,0.5,0.02433695076401554,False
2,4.962853861938128,300.0295102470013,0.0,0.20842443337654304,False
6,5.416335992528616,659.4026490977527,0.16666666666666666,0.19970884157764887,False
5,4.72549071527248,371.37317799950205,0.2,0.3129372794843412,False
5,6.515176995889822,187.9640327389166,0.4,0.30398103301988766,False
3,4.655524506929482,333.4200100499765,0.6666666666666666,0.3181810041805815,False
2,5.220523653573753,657.033121764782,0.0,0.24454814566070127,False
1,5.836346400317955,33.72174858943631,1.0,0.3988846689280763,False
3,4.6922160477522805,202.8138611735263,0.6666666666666666,0.231312426501901,False
4,4.188722698946443,362.8402788606752,0.5,0.2456902168876493,False
1,5.66012601516955,868.8632221570878,0.0,0.26150431016254805,False
4,4.88424459589722,379.0495228729378,0.25,0.2875247396824324,False
3,4.711963165162638,583.3243158335309,0.3333333333333333,0.1978579712132855,False
2,5.557301077955355,185.92617679514623,0.5,0.34109382842860425,False
5,4.771371119503671,215.50733472455272,0.2,0.25575183492937154,False
2,4.917340331660245,113.38546784826858,1.0,0.2590063760222771,False
1,4.746696951398945,58.72840239429613,1.0,0.3145018560479751,False
2,3.337518361405214,100.0732789043111,0.5,0.22521807380641498,False
1,5.2466764198051585,102.86625428968011,1.0,0.2782954526003724,False
1,6.3144421770438965,679.9365685630528,0.0,0.3240551178476178,False
3,4.468839011971219,232.84104819526536,0.0,0.20409018704045664,False
4,4.242217653038973,208.84080363679413,0.25,0.2660822555725118,False
3,4.328446894066367,141.1728807199252,0.6666666666666666,0.20192897847967592,False
2,4.968131391718731,165.7257295109298,0.5,0.2046270695786916,False
3,5.112246440889991,273.1349423795086,0.6666666666666666,0.3845453210565513,False
5,4.574492085040664,527.0536058529445,0.4,0.155018128164708,False
4,4.84226472459045,460.9948601247214,0.5,0.20333955272673543,False
2,3.5880594392080747,56.65686608036279,0.5,0.04459172736096664,False
1,4.209550838352617,124.24559346468165,1.0,0.13035979761525596,False
1,5.242251323599093,999.4725053933826,0.0,0.41513585717792223,False
4,4.692641777382373,362.5804823481237,0.25,0.3205655435574752,False
2,4.8117603461311855,335.68475959060055,0.0,0.08592693933273304,False
1,4.543849285314066,171.8390432142008,1.0,0.08352081873545103,False
1,4.3631985799449655,1070.5629204117963,0.0,0.25932215263353153,False
4,4.777780103159691,721.2284247527575,0.0,0.1770358590279102,False
6,5.286709769312299,361.57791848017376,0.3333333333333333,0.2769160711064615,False
4,5.585621932593638,169.90913618201623,0.5,0.244383761742353,False
5,5.11038844319515,359.96090076873804,0.2,0.25528770421728647,False
1,4.368946606489072,894.400467451164,0.0,0.47845989496587815,False
2,5.0644027399601335,551.69400149788,0.5,0.2348906661136425,False
2,6.9857081474873,77.29881285716215,0.5,0.06789741327702359,False
1,3.766643257117944,165.717089730046,1.0,0.3183984297235535,False
1,5.828473247946246,80.5224639611651,0.0,0.09395701761198272,False
1,4.369344869256069,89.84034878738579,1.0,0.4269772067133696,False
5,4.810732127642378,375.96814469160836,0.4,0.18469910359293865,False
5,4.813199038847532,539.374341048426,0.4,0.2065712363726508,False
4,5.30369663347464,379.3387960715161,0.25,0.16983999527947163,False
4,4.827685737957067,343.8719880430171,0.5,0.23816178267186067,False
5,4.627404710936058,603.8347386608706,0.4,0.20980989582326703,False
3,4.337736316920878,816.5658757088203,0.0,0.35337515197079483,False
2,5.461883035243654,432.73845428331765,0.0,0.25636715294327883,False
5,4.8436608279575655,573.5297694716588,0.4,0.3852314381727933,False
1,4.561680081477372,238.50499249535164,0.0,0.3188198112138707,False
8,4.7388938314733995,427.92089160334694,0.375,0.13200733657836283,False
4,5.322259948585733,825.6073123487345,0.25,0.2582142473736573,False
5,4.073230441996174,381.2779809186223,0.4,0.2689483458556666,False
3,4.08907893071488,284.8556016215801,0.3333333333333333,0.06083707071600516,False
4,4.853355595902556,296.2293363812174,0.5,0.14021261415392802,False
8,5.094680815211319,486.80605881072006,0.25,0.1807348157338083,False
3,4.278975241800774,1110.456050470847,0.0,0.2661545117374165,False
5,4.992337541178442,213.39335995276207,0.2,0.2707550476767199,False
3,5.8416079201201,591.6682423299815,0.3333333333333333,0.34012546992259257,False
4,3.795928252419927,538.3694030419534,0.5,0.3250801734905555,False
5,4.703554930975687,530.14340943573,0.2,0.19910038873157238,False
2,4.767149489814054,101.00914398097932,1.0,0.11286962231224607,False
1,3.766643257117944,165.717089730046,1.0,0.3183984297235535,False
3,4.160538744927318,53.47696905793267,1.0,0.25189231930724215,False
5,4.87132348311819,145.34739988731639,0.6,0.3339157778693348,False
3,4.812164261158929,344.51848316609943,0.6666666666666666,0.35343537067128056,False
3,5.146722705295994,361.57382709744235,0.3333333333333333,0.34993596827981116,False
5,5.194394584401123,307.8274371813806,0.4,0.32297808693655367,False
3,4.616430102667113,630.6248924140576,0.3333333333333333,0.2173563678327756,False
1,5.2466764198051585,102.86625428968011,1.0,0.3720281083009659,False
3,4.467214703539908,182.51693599252175,0.3333333333333333,0.2838058881327871,False
6,5.031964179128169,768.2635987016853,0.3333333333333333,0.27920442177527743,False
1,5.866221672315676,221.12922338220824,0.0,0.48574032868268924,False
2,4.311408922413978,192.84489674262772,0.5,0.0989836646850108,False
3,4.6433447191832915,483.54535067348576,0.6666666666666666,0.27081454601729854,False
8,5.385136408743254,374.9997036233988,0.125,0.2906051522179418,False
3,4.058737293252303,350.6286131386366,0.6666666666666666,0.21748976713182247,False
5,4.913817860783671,188.72577329072038,0.6,0.15855043897057552,False
5,4.619196585944026,157.46958062929832,0.6,0.24018908013467205,False
4,5.0758246356708145,359.17988799626403,0.25,0.29244635800192403,False
3,5.102927619216589,707.1698386157865,0.0,0.34864425997925447,False
7,5.029156509440543,589.4178119471628,0.2857142857142857,0.35811191793124764,False
2,5.354137919681852,700.5786394699902,0.0,0.21053785779804457,False
4,5.258748757669648,289.81837769764576,0.5,0.21940142222797476,False
3,5.3517567772090375,551.528013699758,0.0,0.3709501589335417,False
4,4.471177465969236,510.2096595022964,0.25,0.11362230135198714,False
