Node ID,Distance,Conductance,Type,Name,EPSP
0,61.79997353369858,0.1,dend,L5PCtemplate[0].dend[2],0.09698486053903821
1,83.46440955223416,0.1,dend,L5PCtemplate[1].dend[2],0.09540965863220663
2,105.12884557076974,0.1,dend,L5PCtemplate[2].dend[2],0.09414380491075747
3,126.79328158930532,0.1,dend,L5PCtemplate[3].dend[2],0.09312885667048931
4,148.4577176078409,0.1,dend,L5PCtemplate[4].dend[2],0.09231809176633021
5,170.12215362637647,0.1,dend,L5PCtemplate[5].dend[2],0.09168151381507528
6,191.78658964491206,0.1,dend,L5PCtemplate[6].dend[2],0.09017950319785939
7,54.695572477958606,0.1,dend,L5PCtemplate[7].dend[3],0.09769700320207164
8,67.68097204351214,0.1,dend,L5PCtemplate[8].dend[4],0.09692729049369575
9,86.19613726756356,0.1,dend,L5PCtemplate[9].dend[4],0.09601308167481193
10,104.71130249161499,0.1,dend,L5PCtemplate[10].dend[4],0.0952625722159155
11,123.2264677156664,0.1,dend,L5PCtemplate[11].dend[4],0.09465425930433469
12,141.74163293971782,0.1,dend,L5PCtemplate[12].dend[4],0.09417193954942604
13,69.15359332682125,0.1,dend,L5PCtemplate[13].dend[5],0.0964175275776995
14,90.61400111749089,0.1,dend,L5PCtemplate[14].dend[5],0.09466136091606359
15,112.07440890816054,0.1,dend,L5PCtemplate[15].dend[5],0.09323890010018943
16,133.53481669883018,0.1,dend,L5PCtemplate[16].dend[5],0.09208361233937978
17,154.99522448949983,0.1,dend,L5PCtemplate[17].dend[5],0.09114663551066826
18,176.45563228016948,0.1,dend,L5PCtemplate[18].dend[5],0.08837800390773509
19,197.91604007083907,0.1,dend,L5PCtemplate[19].dend[5],0.08606389327279373
20,219.37644786150878,0.1,dend,L5PCtemplate[20].dend[5],0.0841847329159151
21,240.83685565217837,0.1,dend,L5PCtemplate[21].dend[5],0.08259480108389994
22,64.34817036737246,0.1,dend,L5PCtemplate[22].dend[6],0.09716181391536338
23,83.38991108602856,0.1,dend,L5PCtemplate[23].dend[6],0.09393169669536405
24,102.43165180468468,0.1,dend,L5PCtemplate[24].dend[6],0.09322074149618231
25,121.47339252334079,0.1,dend,L5PCtemplate[25].dend[6],0.09258948879674733
26,140.51513324199686,0.1,dend,L5PCtemplate[26].dend[6],0.09070005511379975
27,159.55687396065298,0.1,dend,L5PCtemplate[27].dend[6],0.08909674265440515
28,63.15924307395112,0.1,dend,L5PCtemplate[28].dend[9],0.0984557336565075
29,66.91099239677285,0.1,dend,L5PCtemplate[29].dend[10],0.09879869058201507
30,90.36166855948268,0.1,dend,L5PCtemplate[30].dend[10],0.0960958510222838
31,113.81234472219249,0.1,dend,L5PCtemplate[31].dend[10],0.09385332989816675
32,60.75370898766455,0.1,dend,L5PCtemplate[32].dend[12],0.09853289897384343
33,85.23817306740301,0.1,dend,L5PCtemplate[33].dend[13],0.09678417965730546
34,106.30384547392431,0.1,dend,L5PCtemplate[34].dend[13],0.09224077889578552
35,127.3695178804456,0.1,dend,L5PCtemplate[35].dend[13],0.08887858857846709
36,148.43519028696687,0.1,dend,L5PCtemplate[36].dend[13],0.08630305156265194
37,169.50086269348816,0.1,dend,L5PCtemplate[37].dend[13],0.08425509772912676
38,190.56653510000945,0.1,dend,L5PCtemplate[38].dend[13],0.08255680541459753
39,211.63220750653073,0.1,dend,L5PCtemplate[39].dend[13],0.08108551836180311
40,84.12946469704029,0.1,dend,L5PCtemplate[40].dend[14],0.09711912897444108
41,102.97772036283612,0.1,dend,L5PCtemplate[41].dend[14],0.0959905307602753
42,121.82597602863196,0.1,dend,L5PCtemplate[42].dend[14],0.09505759479311848
43,140.67423169442782,0.1,dend,L5PCtemplate[43].dend[14],0.09429071881592677
44,159.52248736022364,0.1,dend,L5PCtemplate[44].dend[14],0.09366668228881281
45,178.37074302601945,0.1,dend,L5PCtemplate[45].dend[14],0.09244390087479815
46,197.21899869181533,0.1,dend,L5PCtemplate[46].dend[14],0.09077091616936173
47,54.194117300567484,0.1,dend,L5PCtemplate[47].dend[15],0.09916293776829832
48,68.97818967932899,0.1,dend,L5PCtemplate[48].dend[15],0.09870549588609379
49,83.7622620580905,0.1,dend,L5PCtemplate[49].dend[15],0.09729919045683744
50,84.0851219578796,0.1,dend,L5PCtemplate[50].dend[19],0.09813181405357341
51,70.31308345357617,0.1,dend,L5PCtemplate[51].dend[20],0.09858150175179503
52,83.3175177762149,0.1,dend,L5PCtemplate[52].dend[21],0.09749271994198239
53,78.6865814500416,0.1,dend,L5PCtemplate[53].dend[22],0.09798106513932225
54,93.68792714710914,0.1,dend,L5PCtemplate[54].dend[22],0.09613865552113054
55,108.68927284417667,0.1,dend,L5PCtemplate[55].dend[22],0.09456077905556981
56,118.60562735198347,0.1,dend,L5PCtemplate[56].dend[23],0.09366938043542916
57,123.36762958838811,0.1,dend,L5PCtemplate[57].dend[24],0.0932397685852635
58,73.78483825144616,0.1,dend,L5PCtemplate[58].dend[26],0.09610796028586321
59,101.42502984666582,0.1,dend,L5PCtemplate[59].dend[27],0.09492532268210141
60,124.29573715549212,0.1,dend,L5PCtemplate[60].dend[27],0.09406970077158405
61,147.16644446431837,0.1,dend,L5PCtemplate[61].dend[27],0.09341700302128686
62,99.72589006337334,0.1,dend,L5PCtemplate[62].dend[28],0.09476950299121256
63,119.19831780561462,0.1,dend,L5PCtemplate[63].dend[28],0.09407106649115349
64,138.67074554785592,0.1,dend,L5PCtemplate[64].dend[28],0.09349258368010283
65,158.1431732900972,0.1,dend,L5PCtemplate[65].dend[28],0.0929110308967438
66,177.61560103233853,0.1,dend,L5PCtemplate[66].dend[28],0.0920264067350729
67,197.0880287745798,0.1,dend,L5PCtemplate[67].dend[28],0.09130656065975984
68,216.5604565168211,0.1,dend,L5PCtemplate[68].dend[28],0.08972956421213496
69,236.03288425906243,0.1,dend,L5PCtemplate[69].dend[28],0.08783438711243718
70,255.5053120013037,0.1,dend,L5PCtemplate[70].dend[28],0.08624384117314321
71,68.94748552015548,0.1,dend,L5PCtemplate[71].dend[29],0.09650734228085867
72,92.38622512914618,0.1,dend,L5PCtemplate[72].dend[30],0.09470879616763739
73,113.79450671422445,0.1,dend,L5PCtemplate[73].dend[31],0.09232198574008521
74,132.4685610854313,0.1,dend,L5PCtemplate[74].dend[31],0.08984435692291015
75,151.14261545663817,0.1,dend,L5PCtemplate[75].dend[31],0.08783652280210674
76,169.81666982784498,0.1,dend,L5PCtemplate[76].dend[31],0.08616083120324447
77,188.49072419905184,0.1,dend,L5PCtemplate[77].dend[31],0.08472387991687924
78,114.15409302358559,0.1,dend,L5PCtemplate[78].dend[32],0.09358669523011542
