Node ID,Distance,Conductance,Type,Name,EPSC
205,"[258.8097713829477, 257.87467588456104, 205.95709008267312]","[0.05745420350230906, 0.12312427958754163, 0.30763294309387507]",apic,"['L5PCtemplate[205].apic[97]', 'L5PCtemplate[205].apic[79]', 'L5PCtemplate[205].apic[79]']",0.0
206,"[1289.0294885812198, 1155.8419231192609, 1174.227365422498, 1139.099119375378, 1078.048120249858]","[1.4408204134230247, 5.4946102064743725, 5.15448904090492, 6.76766387626619, 1.4046201483892482]",apic,"['L5PCtemplate[206].apic[67]', 'L5PCtemplate[206].apic[63]', 'L5PCtemplate[206].apic[63]', 'L5PCtemplate[206].apic[67]', 'L5PCtemplate[206].apic[61]']",-0.011353382572565351
207,"[882.8577028502173, 943.0738268699395, 847.2177443770693, 905.9851485104439, 940.8389239528508, 904.1173087644266]","[0.4217011255187865, 0.33832206635265416, 1.9988829080062522, 0.5945527688517159, 2.990925948117329, 0.6229061291801498]",apic,"['L5PCtemplate[207].apic[37]', 'L5PCtemplate[207].apic[61]', 'L5PCtemplate[207].apic[51]', 'L5PCtemplate[207].apic[51]', 'L5PCtemplate[207].apic[38]', 'L5PCtemplate[207].apic[37]']",-0.01498746721608768
208,"[305.1546690250625, 266.3004727952778, 266.3004727952778, 447.0801433093812, 318.57287608557755]","[0.381602850584891, 0.1315710031786828, 0.11482765716550276, 0.3764957513243725, 2.336860736330599]",apic,"['L5PCtemplate[208].apic[17]', 'L5PCtemplate[208].apic[9]', 'L5PCtemplate[208].apic[9]', 'L5PCtemplate[208].apic[35]', 'L5PCtemplate[208].apic[26]']",-0.011349641994229387
209,"[336.27742596893404, 252.4785624580402, 250.0896735546317, 273.4869701268372, 272.6730029880563, 327.2266827646876, 297.03914062237635]","[0.23536262663874088, 0.19102892539436267, 0.38552502025906843, 0.14114712449791658, 0.40238607499856144, 0.100178806096166, 0.2142923852400467]",apic,"['L5PCtemplate[209].apic[84]', 'L5PCtemplate[209].apic[93]', 'L5PCtemplate[209].apic[10]', 'L5PCtemplate[209].apic[93]', 'L5PCtemplate[209].apic[20]', 'L5PCtemplate[209].apic[27]', 'L5PCtemplate[209].apic[86]']",-0.017370822584439338
210,"[1010.9240500275828, 923.4443824653044, 926.351308550626, 905.9851485104439, 1052.47602287021, 995.521064306781, 1002.0205556485153, 1029.731921039462]","[0.9468584463130587, 1.2941406821682717, 0.20511255019413027, 1.0560527608158132, 1.8115019453249626, 6.254866803525397, 0.6983058178374336, 4.064818030697638]",apic,"['L5PCtemplate[210].apic[53]', 'L5PCtemplate[210].apic[38]', 'L5PCtemplate[210].apic[53]', 'L5PCtemplate[210].apic[51]', 'L5PCtemplate[210].apic[49]', 'L5PCtemplate[210].apic[52]', 'L5PCtemplate[210].apic[68]', 'L5PCtemplate[210].apic[40]']",-0.023828292094663084
211,"[1237.8121815316383, 1181.9363677199044, 1181.9363677199044]","[39.9828124525852, 1.2246838973003373, 2.7228445269589616]",apic,"['L5PCtemplate[211].apic[64]', 'L5PCtemplate[211].apic[67]', 'L5PCtemplate[211].apic[67]']",-0.011503849944460853
212,"[425.4909328219618, 440.27348588813595, 360.4140218545981]","[0.040713763453341295, 0.0886918252421985, 0.5151489156539414]",apic,"['L5PCtemplate[212].apic[35]', 'L5PCtemplate[212].apic[36]', 'L5PCtemplate[212].apic[29]']",-0.01383257155538331
213,"[776.5596732791703, 816.8660199789317, 710.093801399195]","[0.39738748640239424, 0.08701174191041058, 1.7743566026674702]",apic,"['L5PCtemplate[213].apic[37]', 'L5PCtemplate[213].apic[60]', 'L5PCtemplate[213].apic[51]']",-0.0005580712326036519
214,"[303.84662065878194, 383.46384024680384, 294.4953777956342]","[0.14205999595958185, 0.16604469464918423, 0.058112315900569506]",apic,"['L5PCtemplate[214].apic[84]', 'L5PCtemplate[214].apic[23]', 'L5PCtemplate[214].apic[93]']",-0.010423419736582673
