Node ID,Distance,Conductance,Type,Name,EPSC
29,"[126.69388733406447, 83.3143651168523, 124.29573715549212, 188.39808807574582, 99.72589006337334, 64.37498428372382, 61.79997353369858, 91.22777645270646]","[0.5494792054607484, 0.1575541814916465, 0.026430449045146204, 0.17545197194230325, 0.6669884601606593, 0.29081144345710463, 0.1040529936333701, 0.14848619445548494]",dend,"['L5PCtemplate[29].dend[41]', 'L5PCtemplate[29].dend[45]', 'L5PCtemplate[29].dend[27]', 'L5PCtemplate[29].dend[45]', 'L5PCtemplate[29].dend[28]', 'L5PCtemplate[29].dend[60]', 'L5PCtemplate[29].dend[2]', 'L5PCtemplate[29].dend[56]']",-0.05100535284157104
30,"[110.35851483666956, 102.97772036283612, 152.9405470034439]","[0.3232262989526892, 0.1657483192189383, 0.1719659766033001]",dend,"['L5PCtemplate[30].dend[66]', 'L5PCtemplate[30].dend[14]', 'L5PCtemplate[30].dend[32]']",-0.009042734387776363
31,"[65.1512755144224, 143.43776430954227, 73.78483825144616, 159.52248736022364, 88.32971429198041, 143.422687241373, 197.0880287745798, 113.81234472219249]","[0.6161625417214028, 0.18388468548276413, 0.05227882693749408, 0.6738373815527767, 0.06873083190595426, 0.07581792265010273, 0.060440739123427734, 0.2344453562487603]",dend,"['L5PCtemplate[31].dend[68]', 'L5PCtemplate[31].dend[58]', 'L5PCtemplate[31].dend[26]', 'L5PCtemplate[31].dend[14]', 'L5PCtemplate[31].dend[33]', 'L5PCtemplate[31].dend[35]', 'L5PCtemplate[31].dend[28]', 'L5PCtemplate[31].dend[10]']",-0.04946252160777931
32,"[100.96950177156991, 177.30177078932604, 78.87582633601447, 77.5076075414143, 152.4476627904528, 155.86712106725082, 98.1018678436529, 73.15339736778739]","[0.03351558742735614, 0.04689613163184764, 0.07663436459453019, 0.10994066388759477, 1.015996422578625, 0.5063432134312945, 0.08107303030139175, 0.14095586419229705]",dend,"['L5PCtemplate[32].dend[74]', 'L5PCtemplate[32].dend[67]', 'L5PCtemplate[32].dend[39]', 'L5PCtemplate[32].dend[44]', 'L5PCtemplate[32].dend[33]', 'L5PCtemplate[32].dend[67]', 'L5PCtemplate[32].dend[39]', 'L5PCtemplate[32].dend[56]']",-0.05167102164875814
33,"[197.91604007083907, 152.4476627904528, 133.53481669883018, 90.36166855948268, 90.36166855948268, 147.41889823918723]","[0.28987157481539977, 0.20959322318835513, 0.2059435484647688, 0.14970898138138924, 0.08547691831701229, 0.3493880605336686]",dend,"['L5PCtemplate[33].dend[5]', 'L5PCtemplate[33].dend[33]', 'L5PCtemplate[33].dend[5]', 'L5PCtemplate[33].dend[10]', 'L5PCtemplate[33].dend[10]', 'L5PCtemplate[33].dend[38]']",-0.0338743660563523
34,"[201.17835085873975, 87.65144279883467, 164.66314359303897]","[0.3108049112181966, 0.11133745098402278, 0.15442863328249107]",dend,"['L5PCtemplate[34].dend[61]', 'L5PCtemplate[34].dend[48]', 'L5PCtemplate[34].dend[70]']",-0.01927302726585367
35,"[121.47339252334079, 83.1133862528276, 121.47339252334079]","[0.4672270538402045, 0.016597440530412108, 0.19381696482463065]",dend,"['L5PCtemplate[35].dend[6]', 'L5PCtemplate[35].dend[36]', 'L5PCtemplate[35].dend[6]']",-0.010316896215556426
36,"[80.32105935919517, 138.67074554785592, 120.38868854121658, 85.10253843614804, 120.38868854121658, 155.86712106725082]","[0.05797273722843441, 0.08096413483194899, 0.18276902078242513, 0.021980042725235786, 0.04700869282455336, 0.1856126794817925]",dend,"['L5PCtemplate[36].dend[75]', 'L5PCtemplate[36].dend[28]', 'L5PCtemplate[36].dend[33]', 'L5PCtemplate[36].dend[68]', 'L5PCtemplate[36].dend[33]', 'L5PCtemplate[36].dend[67]']",-0.01967777666038728
37,"[71.6922569989571, 125.3566566162255, 198.73171935473022]","[0.14311365802056755, 0.7603051353142204, 0.027383656708535747]",dend,"['L5PCtemplate[37].dend[54]', 'L5PCtemplate[37].dend[69]', 'L5PCtemplate[37].dend[72]']",-0.032422588580516276
38,"[83.3143651168523, 66.91099239677285, 62.204840638074714, 91.56317190102511, 100.86394087242225]","[0.23683526217814685, 0.41689168282960787, 0.06502968672463165, 0.5312262099515911, 0.16226698456323366]",dend,"['L5PCtemplate[38].dend[45]', 'L5PCtemplate[38].dend[10]', 'L5PCtemplate[38].dend[83]', 'L5PCtemplate[38].dend[67]', 'L5PCtemplate[38].dend[77]']",-0.03715057964228663
39,"[78.8701601312148, 211.63220750653073, 152.9405470034439, 152.9405470034439, 211.63220750653073, 102.97772036283612, 67.68097204351214, 190.56653510000945]","[0.09239347267564325, 0.07414126942344512, 0.038530796849899254, 0.017363119573169702, 1.0878771283011168, 0.008046089035455246, 0.1070155992561276, 0.13186915699953672]",dend,"['L5PCtemplate[39].dend[74]', 'L5PCtemplate[39].dend[13]', 'L5PCtemplate[39].dend[32]', 'L5PCtemplate[39].dend[32]', 'L5PCtemplate[39].dend[13]', 'L5PCtemplate[39].dend[14]', 'L5PCtemplate[39].dend[4]', 'L5PCtemplate[39].dend[13]']",-0.012039763024063177
40,"[54.194117300567484, 177.61560103233853, 102.43165180468468, 64.34817036737246, 49.484739032008434]","[0.3954445005964587, 0.20211448360600046, 0.07016720519715425, 0.1955279602569102, 0.2536096970898049]",dend,"['L5PCtemplate[40].dend[15]', 'L5PCtemplate[40].dend[28]', 'L5PCtemplate[40].dend[6]', 'L5PCtemplate[40].dend[6]', 'L5PCtemplate[40].dend[18]']",-0.01309080709859245
41,"[63.25794961446548, 97.73142930013243]","[0.2113737369018973, 0.8275130381825538]",dend,"['L5PCtemplate[41].dend[82]', 'L5PCtemplate[41].dend[35]']",-0.012825862327758841
42,"[64.37498428372382, 143.43776430954227, 89.91900974132152, 154.33796525279956, 62.204840638074714]","[0.13631332309627486, 0.1758838535590966, 0.20764322281965128, 0.29812377892790914, 0.061959779983672914]",dend,"['L5PCtemplate[42].dend[60]', 'L5PCtemplate[42].dend[58]', 'L5PCtemplate[42].dend[58]', 'L5PCtemplate[42].dend[72]', 'L5PCtemplate[42].dend[83]']",-0.025097670857121557
43,"[101.42502984666582, 165.669097688222, 54.194117300567484]","[0.1937786717247918, 0.0568824343416275, 0.2625177026592008]",dend,"['L5PCtemplate[43].dend[27]', 'L5PCtemplate[43].dend[61]', 'L5PCtemplate[43].dend[15]']",-0.012524508086642072
44,"[179.11693402168947, 157.2096136989632]","[0.07108414362800403, 0.15861981547982248]",dend,"['L5PCtemplate[44].dend[58]', 'L5PCtemplate[44].dend[54]']",0.0
