Node ID,Distance,Conductance,Type,Name,EPSC
0,"[305.1546690250625, 203.12536279050124, 297.03914062237635, 344.2130572326344, 205.95709008267312, 296.70507413250823]","[0.12684449865423467, 2.0794173565626246, 0.11421676086948251, 0.21295633372253647, 0.14241792541479645, 0.19508546520691858]",apic,"['L5PCtemplate[0].apic[17]', 'L5PCtemplate[0].apic[82]', 'L5PCtemplate[0].apic[86]', 'L5PCtemplate[0].apic[17]', 'L5PCtemplate[0].apic[79]', 'L5PCtemplate[0].apic[12]']",-0.07596466603558838
1,"[299.37612342372216, 187.49904621726995]","[0.613048514442762, 0.3948897513396678]",apic,"['L5PCtemplate[1].apic[10]', 'L5PCtemplate[1].apic[89]']",-0.01800086776313492
2,"[1017.3385909867684, 923.4443824653044]","[2.200652706439111, 0.4671832394183695]",apic,"['L5PCtemplate[2].apic[49]', 'L5PCtemplate[2].apic[38]']",-0.013972092719427565
3,"[203.12536279050124, 327.08942875592305, 232.77678170708953, 394.31562882363727, 355.24492600037985, 299.37612342372216]","[0.3073582146634061, 3.1658689601070664, 0.051654384403702944, 0.19195451410866715, 0.2963227885303607, 0.35745162764316857]",apic,"['L5PCtemplate[3].apic[82]', 'L5PCtemplate[3].apic[19]', 'L5PCtemplate[3].apic[83]', 'L5PCtemplate[3].apic[18]', 'L5PCtemplate[3].apic[33]', 'L5PCtemplate[3].apic[10]']",-0.08849395539840543
4,"[1139.099119375378, 1289.0294885812198]","[23.730821652137433, 27.46027788597731]",apic,"['L5PCtemplate[4].apic[67]', 'L5PCtemplate[4].apic[67]']",-0.002171431547992597
5,"[1256.1271403859382, 1246.1922402366936, 1210.9982500289723, 1155.8419231192609, 1236.259643559963, 1260.9908310564795, 1247.7691346354463]","[4.1575371808613175, 8.464205670544105, 9.597681856572244, 2.2809965429387344, 0.3096072072288011, 1.0606317407526176, 14.179594593572439]",apic,"['L5PCtemplate[5].apic[65]', 'L5PCtemplate[5].apic[67]', 'L5PCtemplate[5].apic[63]', 'L5PCtemplate[5].apic[63]', 'L5PCtemplate[5].apic[42]', 'L5PCtemplate[5].apic[66]', 'L5PCtemplate[5].apic[63]']",-0.005471218595687333
6,"[264.02260982087193, 231.9158829836171, 249.35268802719958, 189.59237466332434, 118.18707435641254]","[0.07353044044872531, 0.040730484563027525, 0.08276285658695945, 0.3732854465018108, 0.38854407533339663]",apic,"['L5PCtemplate[6].apic[95]', 'L5PCtemplate[6].apic[79]', 'L5PCtemplate[6].apic[12]', 'L5PCtemplate[6].apic[92]', 'L5PCtemplate[6].apic[108]']",-0.039286456048159835
7,"[363.74225133642045, 288.1820293585134, 283.14649180641305, 345.53560556074933]","[0.5748196552646397, 0.3766978821261122, 0.21911511605860148, 0.8931692312326093]",apic,"['L5PCtemplate[7].apic[17]', 'L5PCtemplate[7].apic[16]', 'L5PCtemplate[7].apic[83]', 'L5PCtemplate[7].apic[19]']",-0.013312569009826802
8,"[1082.1476014710763, 1010.9240500275828, 1106.0631133489935]","[3.1415869892564774, 0.23900876991486347, 4.762920492785196]",apic,"['L5PCtemplate[8].apic[78]', 'L5PCtemplate[8].apic[53]', 'L5PCtemplate[8].apic[78]']",-0.0014709655033584568
9,"[236.90947113093318, 320.3812671851626, 311.6141913062814, 311.6141913062814]","[0.08520538880448902, 0.6907006610849602, 0.018790944882657114, 0.1103620348368094]",apic,"['L5PCtemplate[9].apic[96]', 'L5PCtemplate[9].apic[12]', 'L5PCtemplate[9].apic[9]', 'L5PCtemplate[9].apic[9]']",-0.00308295585682572
