gid,FR,num_exc,num_inh,avg_exc,avg_inh,max_exc,max_inh,std_exc,std_inh,skew_exc,skew_inh,comb_stren,fr_mean,fr_std,fr_max
0,0.2,2137,228,3.051644758588129,5.0,17.0,5.0,2.3344009021569447,0.0,2.2900323386692127,0.0,1.484844654344829,0.09787334302864197,0.3435387156561808,7.230662072352437
1,0.0,2137,228,3.0678923023355837,5.0,17.0,5.0,2.260434453799101,0.0,2.0859013510790323,0.0,1.5389411867947314,0.09953595450575004,0.4525965336040272,10.0
