type,distance,attenuation
dend,98.1018678436529,0.957497547785406
dend,116.96455005124055,0.9519386291924962
dend,135.46387295877747,0.9481771305542708
dend,153.96319586631438,0.9454311923319255
dend,172.46251877385134,0.9436980926754405
dend,190.96184168138825,0.9426734312620583
dend,126.69388733406447,0.9525648649266505
dend,19.134581469327554,0.990446171392449
dend,39.236865054279654,0.982035907496816
dend,60.36203466659426,0.9770150792493576
dend,77.5076075414143,0.9739576936337073
dend,94.65318041623435,0.9661720649180473
dend,111.7987532910544,0.9608213508206496
dend,128.94432616587443,0.9581498157476691
dend,62.29762052507359,0.9762205840061791
dend,83.3143651168523,0.9702416420015924
dend,104.33110970863102,0.9668204757140773
dend,125.34785430040972,0.9637597089784776
dend,146.36459889218844,0.9536084207100715
dend,167.3813434839671,0.94568902883123
dend,188.39808807574582,0.9417376007485243
dend,31.611188481369112,0.9810122362642143
dend,40.511228579769494,0.9754135076698276
dend,53.117938220707586,0.9731043425640653
dend,70.38469050977113,0.9643123582115202
dend,87.65144279883467,0.9575670814356322
dend,104.99675813988493,0.9541743542037654
dend,100.47779507920052,0.9552300177868782
dend,54.42691513006233,0.9694152552926577
dend,74.31162123783537,0.9622115003810044
dend,94.1963273456084,0.9586164391710864
dend,38.26196533896829,0.9745322658046345
dend,50.49431150301488,0.9668779002740971
dend,71.6922569989571,0.9441634047108971
dend,93.07159617395864,0.930255025793558
dend,114.45093534896017,0.9249194504082096
dend,135.8302745239617,0.9215961352782372
dend,157.2096136989632,0.9196656417755467
dend,62.55939761839209,0.960071624089537
dend,73.15339736778739,0.9544698609047203
dend,91.22777645270646,0.9485931149933731
dend,109.30215553762554,0.9456593467916561
dend,72.55771256930629,0.9534489103694177
dend,89.91900974132152,0.9454361332318472
dend,107.7585945973951,0.9370343758081869
dend,125.5981794534687,0.9300519371705007
dend,143.43776430954227,0.9244783352035935
dend,161.27734916561587,0.9203055705401744
dend,179.11693402168947,0.917526987307388
dend,196.95651887776307,0.9161389347399254
dend,91.96161382787453,0.9465116659761588
dend,113.88640685705411,0.939078552121803
dend,135.8111998862337,0.933060527966364
dend,157.7359929154133,0.9284492474523928
dend,179.66078594459293,0.9252369900785474
dend,201.5855789737725,0.923419884290452
dend,223.51037200295212,0.9213349326118161
dend,48.11568515762355,0.9684858170136189
dend,64.37498428372382,0.9602807563184985
dend,80.63428340982409,0.9528712908984321
dend,96.89358253592437,0.9462514042659009
dend,113.15288166202464,0.9404156427620837
dend,130.15984451770422,0.9344147185498877
dend,147.9144711029631,0.9288700771237209
dend,165.669097688222,0.9247184927252149
dend,183.42372427348084,0.9219544661617777
dend,201.17835085873975,0.9205733697279807
dend,131.54209788544483,0.9356738913817756
dend,152.06123120618486,0.9311609123325983
dend,172.58036452692494,0.9234180784841441
dend,193.09949784766502,0.9160846283483093
dend,213.6186311684051,0.9124251597851575
dend,21.99791443707396,0.9960013140996952
dend,43.79339593421373,0.9787324510815271
dend,68.01074554677353,0.9530491312018387
dend,90.68340297221485,0.9352202006538335
dend,110.35851483666956,0.926519460009039
dend,130.03362670112426,0.9195273033474518
dend,149.70873856557898,0.9142310824343004
dend,169.3838504300337,0.9106215374699844
dend,189.05896229448837,0.9067245630705174
dend,208.7340741589431,0.903925752295064
dend,91.56317190102511,0.9355791509681955
dend,112.99782162310034,0.9279180925993552
dend,134.43247134517557,0.9222867656977757
dend,155.86712106725082,0.9186729249377881
dend,177.30177078932604,0.9170688072904345
dend,65.1512755144224,0.954801994457137
dend,85.10253843614804,0.9319023777195661
dend,105.0538013578737,0.9107889991097167
dend,125.3566566162255,0.8922070796845187
dend,146.01110421120347,0.8780567320946542
dend,166.66555180618144,0.8674944303548422
dend,187.3199994011594,0.8604767891441136
dend,207.97444699613737,0.8569749887150644
dend,124.956174973597,0.8936064040299334
dend,144.809659283318,0.8862828781597503
dend,164.66314359303897,0.8817031533437444
dend,184.51662790275998,0.8782186985348291
dend,204.37011221248093,0.8758250499687673
dend,224.22359652220194,0.8677025241133043
dend,244.07708083192296,0.8580379443371999
dend,263.9305651416439,0.8516152479536817
dend,283.7840494513649,0.8484098971957036
dend,43.431583169161684,0.9836098302848638
dend,65.55045704893816,0.970574027067142
dend,87.74733409990351,0.9602577348853151
dend,109.94421115086885,0.9521715597818392
dend,132.14108820183418,0.9292895945038023
dend,154.33796525279956,0.9084623453310012
dend,176.5348423037649,0.8919167554935324
dend,198.73171935473022,0.8795748992311062
dend,220.9285964056956,0.871379373583583
dend,243.12547345666093,0.8672911262019685
dend,61.136253917246364,0.9744242690936523
dend,78.8701601312148,0.9682116841550605
dend,100.96950177156991,0.9623694320099445
dend,123.06884341192504,0.956740718595336
dend,145.16818505228014,0.9479662134958056
dend,167.26752669263527,0.9435891239577672
dend,80.32105935919517,0.9674819421010208
dend,103.42504694763132,0.9580506702556543
dend,124.63188202818775,0.9499539896276966
dend,145.83871710874416,0.9459140062326985
dend,100.86394087242225,0.9626657623112225
dend,116.94856380256056,0.9579724922180788
dend,133.03318673269888,0.9556265888617546
dend,18.296019922873125,0.9991038667140055
dend,31.71869765005929,0.9980583817513544
dend,45.14137537724546,0.9974987409939776
dend,19.472293561258248,0.9979786407971781
dend,38.4597066482708,0.9927703956054603
dend,60.65930781833951,0.9836147507427214
dend,82.8589089884082,0.9790472514591362
dend,40.46781262524572,0.9937689863043663
dend,63.25794961446548,0.9796436552690266
dend,82.62241046888647,0.9597227311017752
dend,101.98687132330745,0.9432273721209529
dend,121.35133217772845,0.9301002023668129
dend,140.71579303214946,0.9202949378391997
dend,160.08025388657046,0.9137773570739638
dend,179.44471474099146,0.9105241285863788
dend,62.204840638074714,0.9908894221339096
apic,19.273949454034774,0.9981094426515907
apic,34.65248624354424,0.9868758513050075
apic,50.03102303305371,0.9679093948505934
apic,68.57024074139798,0.9444401152115492
apic,90.27013936857709,0.9057326173284929
apic,111.97003799575621,0.8699102763912826
apic,137.2557592531149,0.8307966288911663
apic,158.5725582694369,0.8012133342823795
apic,172.33461241454262,0.7842583720649773
apic,186.09666655964833,0.7675098189308651
apic,196.69564772391692,0.7548641337704449
apic,205.35240951557392,0.7459657741018979
apic,217.8688329178009,0.7291920682143439
apic,240.20924589380672,0.7125890719984199
apic,261.80710415299075,0.7031936565512158
apic,275.47722612391834,0.7011774308971982
apic,289.147348094846,0.7002574318008344
apic,266.3004727952778,0.6938997119929012
apic,288.9573320507796,0.6751560206227104
apic,311.6141913062814,0.6593713411421085
apic,334.27105056178317,0.6465817261085176
apic,356.92790981728496,0.6368401404743418
apic,379.58476907278674,0.6302176030046455
apic,402.2416283282885,0.6268079773339482
apic,233.66085693160153,0.7197704650401917
apic,250.0896735546317,0.7160779182125436
apic,266.5184901776619,0.7134256351377477
apic,282.947306800692,0.711364942026864
apic,299.37612342372216,0.7096621213385712
apic,212.0648078318667,0.7351172520737645
apic,225.67649497454522,0.7293273029719115
apic,249.35268802719958,0.7215666790429356
apic,273.0288810798539,0.7111548998651938
apic,296.70507413250823,0.7040732348451597
apic,320.3812671851626,0.700426764033478
apic,224.86071215608382,0.7278641488141374
apic,246.9053395718152,0.7182892377331456
apic,268.94996698754665,0.7105838137829129
apic,290.9945944032781,0.7038392446640035
apic,313.0392218190096,0.6944169562230638
apic,335.08384923474097,0.6880140394747676
apic,357.12847665047246,0.6847209475809763
apic,211.18036935758454,0.7347613399969387
apic,232.7139044414883,0.703841845677678
apic,254.24743952539205,0.6735107518777076
apic,272.9940969056006,0.655592539724341
apic,288.1820293585134,0.6460938959754418
apic,305.1546690250625,0.6373844131595106
apic,324.6838631288485,0.6236039758855129
apic,344.2130572326344,0.6119007711852356
apic,363.74225133642045,0.6023011554491641
apic,383.27144544020643,0.5948394919391919
apic,402.8006395439925,0.5895606777985535
apic,422.3298336477784,0.5772419074464007
apic,441.85902775156444,0.5676524362599167
apic,461.3882218553504,0.5627470014545801
apic,306.3818005121103,0.638679240946465
apic,328.36525758999204,0.6305394591070151
apic,350.34871466787376,0.625080359430133
apic,372.3321717457555,0.6169228000833777
apic,394.31562882363727,0.6108608738872218
apic,290.19707514627044,0.6482314508759864
apic,308.6432519510967,0.6439591120423481
apic,327.08942875592305,0.6385459624392863
apic,345.53560556074933,0.6338187924520261
apic,363.98178236557567,0.6298828521664357
apic,382.42795917040206,0.6246532356857988
apic,400.87413597522834,0.6165058942022571
apic,419.3203127800547,0.6076099848105706
apic,437.76648958488096,0.6030635632068544
apic,272.6730029880563,0.6497299649561398
apic,287.990594829481,0.6310247444175224
apic,303.3081866709057,0.6104090273607543
apic,324.23749899931823,0.5958728312392964
apic,354.2599060505388,0.5848122831945269
apic,383.46384024680384,0.5805214747641525
apic,383.53218282262037,0.5805084351246607
apic,356.3369328288799,0.5873782966198008
apic,318.57287608557755,0.5971231045334094
apic,327.2266827646876,0.5895968152733355
apic,337.7764871090879,0.5783090472732579
apic,360.4140218545981,0.5642373254378197
apic,386.6853090271192,0.5568159669119725
apic,412.9565961996402,0.5529837827477909
apic,359.76838909913823,0.5635326484840313
apic,384.74841076073955,0.5543611670783771
apic,409.7284324223408,0.5484073591950892
apic,427.914516222958,0.5467723546138364
apic,425.7310071409782,0.5469968929364184
apic,337.26470596668537,0.5818622288742574
apic,355.24492600037985,0.5715119262308612
apic,373.22514603407427,0.5627993705729276
apic,391.20536606776875,0.5557480298481869
apic,409.18558610146323,0.5503879883921488
apic,427.16580613515765,0.5467557850106891
apic,445.14602616885213,0.5448965088635375
apic,337.33349416475295,0.5835861734425876
apic,359.6429433351849,0.5636710257812189
apic,381.95239250561684,0.5420496311387765
apic,403.90172233454246,0.5252118047898056
apic,425.4909328219618,0.5199611480353026
apic,447.0801433093812,0.5162406880349794
apic,468.6693537968005,0.5115330215919046
apic,490.25856428421986,0.508912243471014
apic,402.5403908502934,0.5189588552015357
apic,421.4069383692147,0.5023148248767041
apic,440.27348588813595,0.48627443842064466
apic,459.1400334070572,0.4706188426585135
apic,478.0065809259785,0.4553431143618826
apic,496.87312844489975,0.440442131218505
apic,515.739675963821,0.4259109194320445
apic,534.6062234827423,0.40789177714304115
apic,553.4727710016635,0.39647015690241605
apic,572.3393185205848,0.38538623751093154
apic,591.2058660395061,0.37461925054396433
apic,610.0724135584273,0.36416777889466817
apic,628.9389610773487,0.35402960201898365
apic,649.0020377939139,0.343271568441116
apic,670.2616437081233,0.33219249337718987
apic,691.5212496223327,0.32172636383817754
apic,712.780855536542,0.3118692429227454
apic,734.0404614507515,0.3026150828786363
apic,755.3000673649609,0.2939617780563708
apic,776.5596732791703,0.2825058620537164
apic,797.8192791933797,0.2676688843139058
apic,819.078885107589,0.2536311802750055
apic,840.3384910217984,0.24036264142380215
apic,861.5980969360079,0.22783400616349436
apic,882.8577028502173,0.21601886910563536
apic,904.1173087644266,0.20489119331539737
apic,923.4443824653044,0.19641303391846876
apic,940.8389239528508,0.18870970550791805
apic,958.2334654403971,0.1815373861130691
apic,975.6280069279435,0.17488470323960392
apic,993.0225484154898,0.16874126711232837
apic,1009.8763546022763,0.1645598681295725
apic,1026.1894254883025,0.162714917585013
apic,1042.5024963743288,0.16177153473475056
apic,1011.0571864526626,0.16119920730630838
apic,1029.731921039462,0.1524981124730695
apic,1048.406655626261,0.14451491273181535
apic,1067.0813902130603,0.13722038694690558
apic,1085.7561247998594,0.13058855387974924
apic,1104.4308593866588,0.12459746568727688
apic,1123.1055939734579,0.11922775582156361
apic,1141.7803285602572,0.1144643260873924
apic,1160.4550631470565,0.11029461879170933
apic,1179.1297977338559,0.1067101511825502
apic,1197.804532320655,0.10370614290637241
apic,1210.5084104286736,0.10221361138972337
apic,1221.3364953488497,0.1010935454658059
apic,1236.259643559963,0.09991603904153452
apic,1251.1827917710764,0.09931462470458931
apic,1226.0942663391088,0.10134021002913543
apic,1215.5595188502741,0.0992451051246975
apic,1232.3947573227133,0.09409499955779388
apic,1249.2299957951525,0.0902486129537626
apic,1266.0652342675914,0.08767363888122023
apic,1282.9004727400306,0.08636324422371754
apic,927.4535126136407,0.19680255340246844
apic,952.8663143978592,0.1897207930405606
apic,978.2791161820779,0.1802048031922492
apic,1001.1614376649596,0.175259229457326
apic,1014.437401663366,0.17411813893717107
apic,1017.152094658373,0.17376200409876916
apic,999.7698750450477,0.173865887697818
apic,1017.3385909867684,0.16985146974514095
apic,1034.9073069284893,0.1665681986255558
apic,1052.47602287021,0.16402246987102814
apic,1070.0447388119308,0.16222533182456894
apic,1087.6134547536517,0.16079700806410613
apic,1105.1821706953726,0.1597436775741225
apic,648.6934013712797,0.34151874717323893
apic,669.3357344402208,0.32689487982254534
apic,689.978067509162,0.31283565632611904
apic,710.093801399195,0.3014245944032369
apic,729.6829361103198,0.2926700404905204
apic,749.2720708214447,0.28281805915021446
apic,768.8612055325697,0.27181963118789054
apic,788.4503402436945,0.26147982544422255
apic,808.0394749548194,0.25178620285354747
apic,827.6286096659444,0.24272820588643
apic,847.2177443770693,0.2342966756912131
apic,866.8068790881941,0.226483240241225
apic,886.396013799319,0.2192813268582847
apic,905.9851485104439,0.21268604171552064
apic,927.1713370718313,0.20555360503731382
apic,949.9545794834812,0.19931813274689256
apic,972.7378218951312,0.19514269550215185
apic,995.521064306781,0.1892239491985206
apic,1018.304306718431,0.1849220207999928
apic,926.351308550626,0.20558391983226867
apic,947.4944939198651,0.19823385166165342
apic,968.6376792891044,0.19175372547882122
apic,989.7808646583435,0.18613805822007526
apic,1010.9240500275828,0.18138603129210332
apic,1032.067235396822,0.1775019865079735
apic,1053.2104207660611,0.17349194843531718
apic,1074.3536061353004,0.16933333671894713
apic,1095.4967915045395,0.16620096232875553
apic,1110.6060908635404,0.1635305696452802
apic,1118.75658954297,0.16319443537791942
apic,1121.9138184241024,0.16253417864971265
apic,1113.7411410272384,0.16315764022393667
apic,1127.080233627359,0.1622820399624435
apic,1125.5762247415544,0.16253388566952767
apic,710.8962145832052,0.29619324068267644
apic,732.0901756623505,0.27736941055472036
apic,753.2841367414958,0.2594531061180009
apic,774.4780978206411,0.24239391687231027
apic,795.6720588997864,0.22614353055417696
apic,816.8660199789317,0.21065509484354866
apic,838.059981058077,0.1958837119288138
apic,859.2539421372223,0.18178606301564706
apic,880.4479032163678,0.1683202864642602
apic,901.6418642955131,0.15544585785680276
apic,922.8358253746583,0.1431289193700476
apic,943.0738268699395,0.1326543952045008
apic,962.3558687813563,0.12403085425952144
apic,981.6379106927734,0.11591853484144797
apic,1000.9199526041903,0.108291061014893
apic,1020.2019945156071,0.10112360014050435
apic,1039.484036427024,0.09439224848971559
apic,1058.766078338441,0.08807438243187957
apic,1078.048120249858,0.08214864373152267
apic,1097.330162161275,0.07659501220191225
apic,1126.8101925423127,0.0702299392077384
apic,1155.8419231192609,0.06206072156040983
apic,1174.227365422498,0.058923639068231094
apic,1192.6128077257351,0.05618830023335741
apic,1210.9982500289723,0.05384575521302939
apic,1229.3836923322092,0.051889061920780716
apic,1247.7691346354463,0.0503149760912628
apic,1266.1545769386835,0.049122978031647405
apic,1284.5400192419206,0.048316376746477346
apic,1302.9254615451578,0.04790271928254227
apic,1156.7784219191974,0.062147397094228965
apic,1177.0368618223076,0.0592744581362468
apic,1197.2953017254179,0.056896675387406594
apic,1217.553741628528,0.055009348355855414
apic,1237.8121815316383,0.05361188297295779
apic,1256.1271403859382,0.05299755249953398
apic,1260.9908310564795,0.052731554927374
apic,1117.6804952031148,0.0720601493688596
apic,1139.099119375378,0.06881617630707096
apic,1160.5177435476412,0.0661955699448126
apic,1181.9363677199044,0.06419469124259246
apic,1203.3549918921674,0.06009374240027204
apic,1224.7736160644306,0.05574351069062448
apic,1246.1922402366936,0.0525025689963556
apic,1267.6108644089568,0.05033349146566645
apic,1289.0294885812198,0.04922582230017275
apic,943.2310558762715,0.13214153704906995
apic,962.8275558003528,0.12250731918281509
apic,982.4240557244341,0.11339338216007623
apic,1002.0205556485153,0.10476760973087282
apic,1021.6170555725964,0.09659892556251107
apic,1041.589405455893,0.09067994278306407
apic,1061.9376052984048,0.08701614127476537
apic,1082.2858051409169,0.08109126627653256
apic,1102.634004983429,0.07430556225634521
apic,1122.9822048259407,0.06810020583141321
apic,1143.3304046684527,0.06243416874738278
apic,1163.6786045109648,0.05820668447732798
apic,1181.8091763174295,0.056352134564252615
apic,1197.722120087847,0.055177662906353474
apic,1213.6350638582646,0.05457895268260525
apic,1183.4764057109455,0.05641670036963203
apic,1202.723808268395,0.05508366668118091
apic,1221.9712108258445,0.053430284203321014
apic,1249.2882902345739,0.05097215968239606
apic,1243.1200317020266,0.05155575252066971
apic,1266.1702708969417,0.05036276009164271
apic,1289.2205100918568,0.04980237543535583
apic,1050.8025755333772,0.08518903993420872
apic,1082.1057865991384,0.07449415936484988
apic,1105.9376687331796,0.06843746907784191
apic,1129.7695508672211,0.06310511602854248
apic,1151.4676333019793,0.0596973957716998
apic,1171.0319160374543,0.057960887017818666
apic,1190.5961987729293,0.055927317023195665
apic,1210.1604815084042,0.05286357200807652
apic,1229.724764243879,0.05056589432905291
apic,1249.289046979354,0.049021674517903784
apic,1268.853329714829,0.04823226872864926
apic,1151.7151685370425,0.058232757050698386
apic,1171.7745217426436,0.05392272326252067
apic,1191.8338749482448,0.050373906582331235
apic,1211.893228153846,0.04755238455269997
apic,1231.952581359447,0.045435379289386645
apic,1252.011934565048,0.044011928736506264
apic,1272.0712877706492,0.04328394007840581
apic,1082.1476014710763,0.07461003741441402
apic,1106.0631133489935,0.06938381738534333
apic,1129.9786252269105,0.06547063187823066
apic,1153.894137104828,0.06284032588302053
apic,1177.809648982745,0.06149183962169526
apic,205.95709008267312,0.7552171116899109
apic,231.9158829836171,0.7497316862156034
apic,257.87467588456104,0.7469006900648546
apic,162.42407568574765,0.7942520700532104
apic,179.6114957866776,0.7742656901841676
apic,203.12536279050124,0.7595364282426231
apic,232.77678170708953,0.7427709053131759
apic,257.96163675675126,0.7326880244923054
apic,283.14649180641305,0.7251890703914521
apic,303.84662065878194,0.7175004132815991
apic,320.062023313858,0.710335906451214
apic,336.27742596893404,0.7066821100765336
apic,303.85431458375433,0.7139807953825765
apic,320.0851050887752,0.6997674952270175
apic,336.3158955937961,0.689012453558879
apic,352.54668609881696,0.6817530347961541
apic,368.7774766038379,0.6780503302396224
apic,228.72377489782724,0.7401365956168412
apic,245.80261632896452,0.7257400784138158
apic,262.8814577601018,0.7148366124589283
apic,279.9602991912391,0.7074725809282428
apic,297.03914062237635,0.7037149620125283
apic,196.90668232211505,0.7658779694499499
apic,218.58730416885743,0.7599264950861132
apic,240.2679260155998,0.752030329853494
apic,261.94854786234214,0.7460459600050876
apic,283.6291697090845,0.7420296851333057
apic,305.3097915558269,0.7371431352178351
apic,326.99041340256923,0.7334633661769113
apic,176.19191310760613,0.7775768625015888
apic,187.49904621726995,0.7743344760557233
apic,204.04272657060807,0.7716820970088071
apic,220.58640692394613,0.769020373475641
apic,232.59638030497996,0.7681871224366567
apic,234.38745604921883,0.7677661548855949
apic,189.59237466332434,0.7671410872077836
apic,210.4617471204462,0.7550921248749876
apic,231.47015478924322,0.7484131342335512
apic,252.4785624580402,0.7434930082177171
apic,273.4869701268372,0.7403843755919903
apic,294.4953777956342,0.7380797356786881
apic,210.1197180388972,0.7556474303257456
apic,229.0300361975717,0.7499625375190113
apic,246.5263230092218,0.7460887016799986
apic,264.02260982087193,0.7441091003859939
apic,236.90947113093318,0.7476200231796457
apic,258.8097713829477,0.745534616222074
apic,256.44604565619005,0.7457822183822954
apic,139.11942427335805,0.8365587320237977
apic,158.2100911073697,0.8205361810875706
apic,172.38649280997322,0.8125248084790432
apic,195.15683647518154,0.8022841910942894
apic,217.9271801403899,0.7941566666624562
apic,240.69752380559822,0.7868059327829328
apic,263.4678674708066,0.7770484894549433
apic,286.2382111360149,0.7707810720021052
apic,309.0085548012233,0.7673743355119963
apic,170.97330851489596,0.812312948388852
apic,190.91728358994976,0.8011651171339583
apic,210.86125866500356,0.7916244162699672
apic,230.80523374005736,0.7837246464839587
apic,250.74920881511116,0.7768725237004043
apic,270.69318389016496,0.7657196701905817
apic,290.63715896521876,0.7572245382217553
apic,310.58113404027256,0.7514589843552102
apic,330.52510911532636,0.7485009393859962
apic,163.7600932024688,0.8197477233600027
apic,180.44255713266568,0.8154574222521508
apic,197.12502106286257,0.812292710211282
apic,213.80748499305946,0.8102815268280189
apic,230.48994892325635,0.8089611270312944
apic,69.39242684257508,0.9540859423478051
apic,90.4324413232239,0.9473478776971043
apic,109.16819945498825,0.9379436318072634
apic,127.9039575867526,0.930749577885835
apic,146.63971571851692,0.9258755840779644
apic,165.3754738502813,0.923382915336793
apic,92.10714502044515,0.9438175214808625
apic,121.19864059413838,0.9344864766559225
apic,118.18707435641254,0.9358608426198223
axon,26.584681059280044,0.9988336309214467
axon,56.584681059280044,0.9976678057615703
