SectionName,BMTK ID,X,Type,Sec ID,Distance,Coord X,Coord Y,Coord Z,Degrees
L5PCtemplate[0].apic[101],186,0.27419354838709675,apic,101,204.70569027026886,42.16086345267583,109.78749431006928,20.890357040934955,5
L5PCtemplate[0].apic[101],186,0.30645161290322576,apic,101,209.847380775316,46.29935161630778,109.07337697347003,19.82485479250983,5
L5PCtemplate[0].apic[101],186,0.3387096774193548,apic,101,214.98907128036305,50.336612998358994,110.66387255487574,18.673364071578934,5
L5PCtemplate[0].apic[101],186,0.37096774193548376,apic,101,220.13076178541007,54.4668459012921,113.00208511783873,16.99310558736029,5
L5PCtemplate[0].apic[101],186,0.4032258064516128,apic,101,225.27245229045712,58.45815169150107,114.19258946530904,14.473523016905029,5
L5PCtemplate[0].apic[101],186,0.43548387096774177,apic,101,230.41414279550415,60.93478815075144,114.1252661096348,10.266213000060702,5
L5PCtemplate[0].apic[101],186,0.4677419354838708,apic,101,235.5558333005512,65.38090396038335,115.72308363094842,8.408477451271741,5
L5PCtemplate[0].apic[101],186,0.4999999999999998,apic,101,240.69752380559825,68.11613631375063,119.09785553877116,8.532283508220171,5
L5PCtemplate[0].apic[101],186,0.5322580645161288,apic,101,245.8392143106453,72.57153871550982,120.97777705248969,7.165414721514955,5
L5PCtemplate[0].apic[101],186,0.5645161290322578,apic,101,250.98090481569236,75.69052104061548,123.12910173338447,3.736584579367329,5
L5PCtemplate[0].apic[101],186,0.5967741935483868,apic,101,256.1225953207394,79.40692594941248,125.8647487843937,2.2717351812307234,5
L5PCtemplate[0].apic[101],186,0.6290322580645158,apic,101,261.26428582578643,81.9597519577002,127.54500299889584,5.497682818790579,5
L5PCtemplate[0].apic[101],186,0.6612903225806448,apic,101,266.40597633083354,86.20181715394266,128.70462578779754,7.901296980257932,5
L5PCtemplate[0].apic[101],186,0.6935483870967738,apic,101,271.54766683588053,90.49884572528364,130.85337575276694,8.411025783730246,5
L5PCtemplate[0].apic[101],186,0.7258064516129028,apic,101,276.6893573409276,94.23376481495428,132.431050629101,6.1183826960629215,5
L5PCtemplate[0].apic[101],186,0.7580645161290318,apic,101,281.83104784597464,97.75913384839858,134.12805055292822,9.28819397436092,5
L5PCtemplate[0].apic[101],186,0.7903225806451608,apic,101,286.97273835102163,101.9528170534187,134.77611672849036,8.143230262899804,5
L5PCtemplate[0].apic[101],186,0.8225806451612898,apic,101,292.1144288560687,105.4871143408518,137.90140954691287,6.146475977168378,5
L5PCtemplate[0].apic[101],186,0.8548387096774188,apic,101,297.25611936111574,108.79134111207951,139.73823094122585,3.070719487466389,5
L5PCtemplate[0].apic[101],186,0.8870967741935478,apic,101,302.3978098661628,112.02407773236575,143.15360554515155,2.9638351943760495,5
L5PCtemplate[0].apic[101],186,0.9193548387096768,apic,101,307.53950037120984,114.96712398763512,145.67223693088673,6.241308277534496,5
L5PCtemplate[0].apic[101],186,0.9516129032258058,apic,101,312.6811908762569,114.97729328700474,149.38390030194012,9.382362770718712,5
L5PCtemplate[0].apic[101],186,0.9838709677419348,apic,101,317.82288138130394,115.78132698967669,153.5014031532022,12.135529669044708,5
L5PCtemplate[0].apic[102],187,0.014285714285714284,apic,102,163.56554634416162,13.565232726824114,96.44607520925207,4.299866490309328,5
L5PCtemplate[0].apic[102],187,0.042857142857142864,apic,102,168.6939970777469,18.014037546471776,94.94636573780942,5.486996251624595,5
L5PCtemplate[0].apic[102],187,0.07142857142857142,apic,102,173.82244781133218,22.58968171944701,93.94840228006235,7.4798667761688815,5
L5PCtemplate[0].apic[102],187,0.1,apic,102,178.95089854491744,27.241751450272755,92.63430268358829,8.775734151513028,5
L5PCtemplate[0].apic[102],187,0.12857142857142856,apic,102,184.07934927850272,31.0465142722189,89.84790439435041,10.466749015470343,5
L5PCtemplate[0].apic[102],187,0.15714285714285714,apic,102,189.207800012088,34.93187071399838,88.2934048448977,12.598369692570026,5
L5PCtemplate[0].apic[102],187,0.18571428571428567,apic,102,194.33625074567325,39.34628042267778,85.80338033040364,13.211811400924375,5
L5PCtemplate[0].apic[102],187,0.2142857142857143,apic,102,199.4647014792585,44.06801937987836,86.09370592354361,13.453707619358218,5
L5PCtemplate[0].apic[102],187,0.2428571428571429,apic,102,204.59315221284382,48.89066585443953,85.3039046665383,14.34819600781591,5
L5PCtemplate[0].apic[102],187,0.27142857142857146,apic,102,209.72160294642902,53.59137387425847,84.12480241729054,15.5,5
L5PCtemplate[0].apic[102],187,0.30000000000000004,apic,102,214.8500536800143,58.625617162009505,83.9690121553942,15.595072304225232,5
L5PCtemplate[0].apic[102],187,0.3285714285714286,apic,102,219.97850441359958,63.49471765826457,83.59315684573896,15.657627970129395,5
L5PCtemplate[0].apic[102],187,0.3571428571428572,apic,102,225.10695514718483,67.72270314324196,80.91806163612296,15.830001831054688,5
L5PCtemplate[0].apic[102],187,0.3857142857142858,apic,102,230.23540588077012,71.98067861392539,79.07337697347005,16.447441007126493,5
L5PCtemplate[0].apic[102],187,0.4142857142857144,apic,102,235.3638566143554,76.19546046130905,77.9646663244651,14.808259775997481,5
L5PCtemplate[0].apic[102],187,0.44285714285714295,apic,102,240.4923073479406,79.7200740429008,75.26740104310036,12.281475804340653,5
L5PCtemplate[0].apic[102],187,0.4714285714285715,apic,102,245.62075808152588,83.80186757171121,73.38947189825646,10.246463585061292,5
L5PCtemplate[0].apic[102],187,0.5000000000000001,apic,102,250.7492088151112,87.62905795294083,73.89884037584535,7.006304263724563,5
L5PCtemplate[0].apic[102],187,0.5285714285714287,apic,102,255.87765954869644,91.83719588908754,72.88988864231142,8.867270555633029,5
L5PCtemplate[0].apic[102],187,0.5571428571428573,apic,102,261.00611028228167,95.50959659687244,70.50582112683708,10.736051314345673,5
L5PCtemplate[0].apic[102],187,0.5857142857142859,apic,102,266.1345610158669,99.91817656514841,69.2346695577051,12.941087320837786,5
L5PCtemplate[0].apic[102],187,0.6142857142857144,apic,102,271.26301174945223,104.63193346626929,68.70282952821333,14.193832444821663,5
L5PCtemplate[0].apic[102],187,0.6428571428571429,apic,102,276.39146248303746,107.99885682083092,66.39335393028352,15.910732784094398,5
L5PCtemplate[0].apic[102],187,0.6714285714285716,apic,102,281.51991321662274,111.64341569805252,64.77381311410086,18.218232499636095,5
L5PCtemplate[0].apic[102],187,0.7000000000000002,apic,102,286.648363950208,114.55496020063057,63.42991204717668,14.900833148634536,5
L5PCtemplate[0].apic[102],187,0.7285714285714288,apic,102,291.77681468379325,118.2408949144239,61.31630926387306,12.395657447700048,5
L5PCtemplate[0].apic[102],187,0.7571428571428573,apic,102,296.90526541737853,122.15392256938827,58.28217321590114,11.794820944256058,5
L5PCtemplate[0].apic[102],187,0.7857142857142859,apic,102,302.0337161509638,126.61073208115124,58.13642099371495,12.810235265370231,5
L5PCtemplate[0].apic[102],187,0.8142857142857145,apic,102,307.16216688454904,129.54552413883164,58.90337880452475,16.673880516325728,5
L5PCtemplate[0].apic[102],187,0.8428571428571431,apic,102,312.2906176181343,133.3087131216663,58.4888161276283,19.648983307572873,5
L5PCtemplate[0].apic[102],187,0.8714285714285717,apic,102,317.4190683517196,137.0545756142368,56.682990409274765,22.06341212487121,5
L5PCtemplate[0].apic[102],187,0.9000000000000002,apic,102,322.54751908530477,140.89492636980341,55.4861535666854,24.10745962653381,5
L5PCtemplate[0].apic[102],187,0.9285714285714288,apic,102,327.6759698188901,145.05952352508316,55.09689287824265,25.030730739582378,5
L5PCtemplate[0].apic[102],187,0.9571428571428574,apic,102,332.80442055247534,148.7559415693211,52.64863561723771,23.980834375438718,5
L5PCtemplate[0].apic[102],187,0.9857142857142859,apic,102,337.9328712860607,152.34411278228785,50.74448381224388,22.086513963971477,5
L5PCtemplate[0].apic[103],188,0.029411764705882356,apic,103,157.87216475651698,9.670207724590517,96.01032470217548,-1.8265613839160408,4
L5PCtemplate[0].apic[103],188,0.08823529411764705,apic,103,162.77877179481015,11.665192348676698,91.76391047153105,-2.7867435668812406,4
L5PCtemplate[0].apic[103],188,0.14705882352941174,apic,103,167.68537883310336,13.680127539485367,87.45226847144507,-3.3129631548668903,4
L5PCtemplate[0].apic[103],188,0.2058823529411765,apic,103,172.59198587139656,15.648018114529302,83.92515636138361,-5.691245772364051,4
L5PCtemplate[0].apic[103],188,0.2647058823529412,apic,103,177.49859290968976,18.64740081197139,81.33524613540638,-8.553597773150672,4
L5PCtemplate[0].apic[103],188,0.3235294117647059,apic,103,182.40519994798296,22.2019092047342,79.51519029464855,-11.206007208727396,4
L5PCtemplate[0].apic[103],188,0.3823529411764706,apic,103,187.31180698627617,24.050907314379806,76.30580149422927,-14.216220019122256,4
L5PCtemplate[0].apic[103],188,0.44117647058823534,apic,103,192.21841402456937,25.50549820833298,73.42572311086155,-17.751982948571307,4
L5PCtemplate[0].apic[103],188,0.5,apic,103,197.12502106286254,27.148817713155697,70.16517674691299,-20.984781527411574,4
L5PCtemplate[0].apic[103],188,0.5588235294117647,apic,103,202.03162810115575,28.328738292701765,67.7561125628567,-25.077186993856245,4
L5PCtemplate[0].apic[103],188,0.6176470588235294,apic,103,206.93823513944898,29.496079181416274,65.52506603949936,-29.054736996400873,4
L5PCtemplate[0].apic[103],188,0.6764705882352942,apic,103,211.84484217774215,30.606215292327214,62.18748442887753,-32.408005072447324,4
L5PCtemplate[0].apic[103],188,0.7352941176470589,apic,103,216.75144921603538,31.592245761137647,59.78809489760428,-36.54661800840376,4
L5PCtemplate[0].apic[103],188,0.7941176470588236,apic,103,221.65805625432859,34.79032783519397,56.59523885276428,-37.86865056205447,4
L5PCtemplate[0].apic[103],188,0.8529411764705883,apic,103,226.56466329262173,37.98192129527664,54.04372652762135,-40.4295450157901,4
L5PCtemplate[0].apic[103],188,0.911764705882353,apic,103,231.4712703309149,40.42649407729621,52.192857358597095,-44.1919576940772,4
L5PCtemplate[0].apic[103],188,0.9705882352941178,apic,103,236.3778773692081,42.47720819763554,50.535077721262674,-48.15717263541189,4
L5PCtemplate[0].apic[104],189,0.1,apic,104,60.05471851076176,-15.353413823950223,50.21171619402314,-8.028650767903285,2
L5PCtemplate[0].apic[104],189,0.30000000000000004,apic,104,64.72357267666844,-18.82566503671821,50.331810665870115,-10.37242907692019,2
L5PCtemplate[0].apic[104],189,0.5,apic,104,69.39242684257508,-21.90780903986141,49.961594438015005,-13.755689971959493,2
L5PCtemplate[0].apic[104],189,0.7,apic,104,74.06128100848173,-26.15301356739896,50.43526241885295,-15.023771592169984,2
L5PCtemplate[0].apic[104],189,0.8999999999999999,apic,104,78.73013517438841,-29.97797395277865,52.080519538599454,-17.094552912693956,2
L5PCtemplate[0].apic[105],190,0.02631578947368421,apic,105,83.5297935904686,-34.001931913915605,54.034777795731316,-16.913583386351203,3
L5PCtemplate[0].apic[105],190,0.07894736842105263,apic,105,88.46025625672239,-37.72400588840071,55.272331069843986,-19.592019601650595,3
L5PCtemplate[0].apic[105],190,0.13157894736842105,apic,105,93.39071892297615,-42.06376819904347,56.858066862510995,-21.172343224620413,3
L5PCtemplate[0].apic[105],190,0.18421052631578946,apic,105,98.32118158922995,-45.75770721387094,59.95346230108124,-21.976762278751245,3
L5PCtemplate[0].apic[105],190,0.2368421052631579,apic,105,103.25164425548373,-49.965472088505535,62.263766705057364,-21.9927015065758,3
L5PCtemplate[0].apic[105],190,0.2894736842105263,apic,105,108.1821069217375,-54.30835149519564,63.32337697347005,-23.63081368440083,3
L5PCtemplate[0].apic[105],190,0.34210526315789475,apic,105,113.11256958799127,-58.318764132036904,65.4496628917872,-25.08494845006009,3
L5PCtemplate[0].apic[105],190,0.3947368421052632,apic,105,118.04303225424505,-62.21940755017165,67.66182831724768,-26.86248050074168,3
L5PCtemplate[0].apic[105],190,0.4473684210526316,apic,105,122.97349492049881,-66.57672501867978,68.67004017571838,-28.799852387849146,3
L5PCtemplate[0].apic[105],190,0.5,apic,105,127.90395758675258,-70.51670037227784,71.14309511958191,-29.933095479666648,3
L5PCtemplate[0].apic[105],190,0.5526315789473684,apic,105,132.8344202530064,-74.31470219843797,73.17966695163369,-32.23058009729549,3
L5PCtemplate[0].apic[105],190,0.6052631578947367,apic,105,137.76488291926015,-78.18658190476594,74.71027697893874,-34.83684649605206,3
L5PCtemplate[0].apic[105],190,0.6578947368421051,apic,105,142.69534558551396,-80.16273232986028,77.67305162737986,-34.21311320114857,3
L5PCtemplate[0].apic[105],190,0.7105263157894735,apic,105,147.6258082517677,-83.07097280488357,78.44151490923498,-36.62452550781412,3
L5PCtemplate[0].apic[105],190,0.7631578947368418,apic,105,152.55627091802148,-85.32448273283455,81.25337727864583,-39.86937857249279,3
L5PCtemplate[0].apic[105],190,0.8157894736842102,apic,105,157.48673358427527,-88.75152178594196,82.57485963341827,-42.719715014295524,3
L5PCtemplate[0].apic[105],190,0.8684210526315785,apic,105,162.41719625052906,-90.4932306092735,84.81126595889123,-46.360302886518994,3
L5PCtemplate[0].apic[105],190,0.9210526315789468,apic,105,167.34765891678282,-94.63274410316305,84.96583793865,-48.580974269629756,3
L5PCtemplate[0].apic[105],190,0.9736842105263152,apic,105,172.27812158303658,-98.81534894572957,86.35641395591836,-49.92434011098571,3
L5PCtemplate[0].apic[106],191,0.1,apic,106,83.2730788099624,-33.566668102961565,53.157593104568576,-18.412514846649877,3
L5PCtemplate[0].apic[106],191,0.30000000000000004,apic,106,87.6901119152038,-36.443946669519775,54.121318248541115,-21.5940985098038,3
L5PCtemplate[0].apic[106],191,0.5,apic,106,92.10714502044516,-38.342869887920976,56.82556677227919,-23.88781185172652,3
L5PCtemplate[0].apic[106],191,0.7,apic,106,96.52417812568652,-40.006560068985,59.3235428715532,-26.89079896229801,3
L5PCtemplate[0].apic[106],191,0.8999999999999999,apic,106,100.94121123092786,-43.74154432125204,58.96414711828711,-28.7944792834028,3
L5PCtemplate[0].apic[107],192,0.07142857142857142,apic,107,105.72814389934713,-46.56540588726193,61.254679304368274,-31.19311429714065,4
L5PCtemplate[0].apic[107],192,0.21428571428571427,apic,107,110.8849761309442,-49.143498695345144,62.350133896201775,-35.28719838131796,4
L5PCtemplate[0].apic[107],192,0.3571428571428571,apic,107,116.04180836254127,-51.14992027639563,63.65766268395422,-39.823753538240595,4
L5PCtemplate[0].apic[107],192,0.5,apic,107,121.19864059413837,-53.364581741625884,64.41212161429736,-44.01096551540806,4
L5PCtemplate[0].apic[107],192,0.6428571428571428,apic,107,126.35547282573546,-57.5061892998484,65.78940778494018,-46.032893779440606,4
L5PCtemplate[0].apic[107],192,0.7857142857142856,apic,107,131.51230505733255,-60.29223709817447,67.26111750695061,-50.08464876239755,4
L5PCtemplate[0].apic[107],192,0.9285714285714284,apic,107,136.66913728892965,-61.36747181193174,69.57727167766006,-54.42733406183256,4
L5PCtemplate[0].apic[108],193,0.07142857142857142,apic,108,105.29792015110056,-47.14247198515957,57.94572211224599,-30.26999664306641,4
L5PCtemplate[0].apic[108],193,0.21428571428571427,apic,108,109.59430488620457,-48.25533404265776,55.13726191155904,-32.535032595178926,4
L5PCtemplate[0].apic[108],193,0.3571428571428571,apic,108,113.89068962130855,-50.47576293177671,54.218619757351654,-35.29395987005614,4
L5PCtemplate[0].apic[108],193,0.5,apic,108,118.18707435641254,-52.540846660839044,54.14504087682147,-39.02267499491839,4
L5PCtemplate[0].apic[108],193,0.6428571428571428,apic,108,122.48345909151651,-54.71039851876261,52.116417785286636,-41.89711995525649,4
L5PCtemplate[0].apic[108],193,0.7857142857142856,apic,108,126.7798438266205,-57.0051212815404,51.83445361371224,-45.517305500727645,4
L5PCtemplate[0].apic[108],193,0.9285714285714284,apic,108,131.0762285617245,-58.89043061957598,51.34431876705367,-49.31350420451096,4
L5PCtemplate[0].apic[10],95,0.029411764705882356,apic,10,227.8624510646497,-42.49527917042926,189.95025445324052,0.9542425064663228,8
L5PCtemplate[0].apic[10],95,0.08823529411764705,apic,10,232.69445595377624,-43.640417218842174,190.84402406121885,5.562724467641155,8
L5PCtemplate[0].apic[10],95,0.14705882352941174,apic,10,237.52646084290276,-45.79656358568885,192.5933384543263,9.388561204432829,8
L5PCtemplate[0].apic[10],95,0.2058823529411765,apic,10,242.35846573202932,-48.395185140962326,194.41519991136283,12.981023885580068,8
L5PCtemplate[0].apic[10],95,0.2647058823529412,apic,10,247.19047062115573,-48.63039256914439,197.31878916511138,16.396175833900863,8
L5PCtemplate[0].apic[10],95,0.3235294117647059,apic,10,252.02247551028228,-47.59610137535777,201.5667554496188,18.098235384114748,8
L5PCtemplate[0].apic[10],95,0.3823529411764706,apic,10,256.85448039940877,-48.62392974651905,205.78822108410256,20.073625959796775,8
L5PCtemplate[0].apic[10],95,0.44117647058823534,apic,10,261.6864852885353,-46.965872754634226,209.45515370508392,22.31746318412705,8
L5PCtemplate[0].apic[10],95,0.5,apic,10,266.5184901776619,-47.396965903203615,213.69745126785838,23.317651366222425,8
L5PCtemplate[0].apic[10],95,0.5588235294117647,apic,10,271.3504950667884,-46.42488200252595,215.82928333565,27.417829025229203,8
L5PCtemplate[0].apic[10],95,0.6176470588235294,apic,10,276.18249995591486,-43.609360813633245,218.11864412467568,30.345033717855053,8
L5PCtemplate[0].apic[10],95,0.6764705882352942,apic,10,281.0145048450414,-40.78538574309122,220.1592852648009,33.1627500541043,8
L5PCtemplate[0].apic[10],95,0.7352941176470589,apic,10,285.84650973416785,-39.24244604698698,222.65069811248986,36.95612948623599,8
L5PCtemplate[0].apic[10],95,0.7941176470588236,apic,10,290.67851462329435,-35.53599177503157,223.76444008801238,38.38472192633274,8
L5PCtemplate[0].apic[10],95,0.8529411764705883,apic,10,295.5105195124209,-34.63118468041595,228.2762214545016,38.97193045548812,8
L5PCtemplate[0].apic[10],95,0.911764705882353,apic,10,300.34252440154745,-33.983713363938215,232.71743685852246,40.15611399764683,8
L5PCtemplate[0].apic[10],95,0.9705882352941178,apic,10,305.174529290674,-33.33551056937003,237.27316514183238,41.10590397008124,8
L5PCtemplate[0].apic[11],96,0.5,apic,11,212.0648078318667,-32.147710527692524,181.8833669026693,3.850000381469727,7
L5PCtemplate[0].apic[12],97,0.021739130434782608,apic,12,216.41189769307184,-35.396573153389724,182.78000864853584,5.8596372576603475,8
L5PCtemplate[0].apic[12],97,0.06521739130434782,apic,12,221.55889618277928,-39.39970101192301,184.9003370747737,7.940440924294308,8
L5PCtemplate[0].apic[12],97,0.10869565217391304,apic,12,226.70589467248675,-43.066029652302845,184.59042103311614,10.41704091958402,8
L5PCtemplate[0].apic[12],97,0.15217391304347827,apic,12,231.85289316219425,-44.76276485272736,183.78336842854821,15.132332953412735,8
L5PCtemplate[0].apic[12],97,0.1956521739130435,apic,12,236.99989165190163,-49.06819400142285,184.08087727789345,17.87133966288125,8
L5PCtemplate[0].apic[12],97,0.2391304347826087,apic,12,242.14689014160908,-53.57992383408931,183.78336842854821,20.08548991864021,8
L5PCtemplate[0].apic[12],97,0.28260869565217395,apic,12,247.29388863131658,-58.21626131890075,185.05641391023912,21.577396349150533,8
L5PCtemplate[0].apic[12],97,0.32608695652173914,apic,12,252.44088712102402,-61.635557979997294,186.52809839841748,24.207826378943835,8
L5PCtemplate[0].apic[12],97,0.3695652173913043,apic,12,257.5878856107315,-64.27159529283793,186.00336964925134,28.028917956939157,8
L5PCtemplate[0].apic[12],97,0.4130434782608695,apic,12,262.734884100439,-68.94490938921726,187.64353736972507,28.8205240476725,8
L5PCtemplate[0].apic[12],97,0.4565217391304347,apic,12,267.88188259014646,-72.61496353872481,188.7864597373426,32.22410511895231,8
L5PCtemplate[0].apic[12],97,0.4999999999999999,apic,12,273.0288810798539,-76.74428632802605,187.9642839026275,34.73636028263075,8
L5PCtemplate[0].apic[12],97,0.5434782608695651,apic,12,278.1758795695613,-81.59698392222244,187.08004006081703,35.24718815491479,8
L5PCtemplate[0].apic[12],97,0.5869565217391303,apic,12,283.3228780592688,-85.56935834797639,187.80376823871913,37.18581407659854,8
L5PCtemplate[0].apic[12],97,0.6304347826086955,apic,12,288.46987654897634,-89.58917508507443,187.6015249780781,39.44942145872171,8
L5PCtemplate[0].apic[12],97,0.6739130434782606,apic,12,293.61687503868376,-94.21685477410372,186.64336903889972,40.76309399816793,8
L5PCtemplate[0].apic[12],97,0.7173913043478258,apic,12,298.7638735283913,-98.86055669612648,185.43249910196772,42.00859281231476,8
L5PCtemplate[0].apic[12],97,0.7608695652173909,apic,12,303.9108720180987,-102.1423606930104,187.19728896992746,44.659010913414974,8
L5PCtemplate[0].apic[12],97,0.8043478260869562,apic,12,309.05787050780623,-105.0974155370826,184.52675333601718,46.835313895662324,8
L5PCtemplate[0].apic[12],97,0.8478260869565214,apic,12,314.20486899751364,-109.56871988022577,183.17113576185582,47.572783128180596,8
L5PCtemplate[0].apic[12],97,0.8913043478260866,apic,12,319.35186748722106,-112.12658660507142,181.71548380227108,50.37462665497689,8
L5PCtemplate[0].apic[12],97,0.9347826086956518,apic,12,324.49886597692847,-114.63564624032992,179.29636736690762,52.6345009182638,8
L5PCtemplate[0].apic[12],97,0.9782608695652171,apic,12,329.645864466636,-118.21937927617606,178.84263021887563,56.14629647616599,8
L5PCtemplate[0].apic[13],98,0.016129032258064516,apic,13,216.32730799515548,-36.03076057952455,181.19136012133453,2.873972553622252,8
L5PCtemplate[0].apic[13],98,0.04838709677419355,apic,13,221.30512708903038,-40.53271705633265,179.99934965768512,1.2243568600072656,8
L5PCtemplate[0].apic[13],98,0.08064516129032258,apic,13,226.2829461829052,-43.40726690434347,176.96907853942088,-0.9061646449012349,8
L5PCtemplate[0].apic[13],98,0.1129032258064516,apic,13,231.26076527678,-46.515500332405864,173.6214716956691,-1.050690475284266,8
L5PCtemplate[0].apic[13],98,0.14516129032258066,apic,13,236.23858437065482,-49.43699988014532,172.06729261622763,2.6603955709007705,8
L5PCtemplate[0].apic[13],98,0.17741935483870966,apic,13,241.2164034645297,-52.56536865783981,169.05883757671037,3.968532652492412,8
L5PCtemplate[0].apic[13],98,0.2096774193548387,apic,13,246.19422255840453,-54.08645301641094,166.44959074343222,1.1289110203761132,8
L5PCtemplate[0].apic[13],98,0.2419354838709677,apic,13,251.1720416522794,-56.02747472517965,164.93184516540109,-3.1859265710230136,8
L5PCtemplate[0].apic[13],98,0.27419354838709675,apic,13,256.14986074615416,-59.53010977294734,162.64798940667387,-5.465489835146898,8
L5PCtemplate[0].apic[13],98,0.30645161290322576,apic,13,261.1276798400291,-62.03209803780939,158.42590238202044,-5.719932033681826,8
L5PCtemplate[0].apic[13],98,0.3387096774193548,apic,13,266.1054989339039,-65.05416601125664,154.89208736773568,-6.916348779737254,8
L5PCtemplate[0].apic[13],98,0.37096774193548376,apic,13,271.08331802777883,-68.39582702238077,152.05612507510878,-6.351295842314282,8
L5PCtemplate[0].apic[13],98,0.4032258064516128,apic,13,276.0611371216536,-72.14737973401947,150.0720806473845,-4.430004282249829,8
L5PCtemplate[0].apic[13],98,0.43548387096774177,apic,13,281.0389562155284,-72.80271121433803,147.05552484906798,-6.741340517092095,8
L5PCtemplate[0].apic[13],98,0.4677419354838708,apic,13,286.01677530940333,-74.0713279445148,143.88835477907963,-10.251146712979448,8
L5PCtemplate[0].apic[13],98,0.4999999999999998,apic,13,290.99459440327814,-75.90062926201092,139.6985889704889,-12.046047874363598,8
L5PCtemplate[0].apic[13],98,0.5322580645161288,apic,13,295.97241349715296,-79.44554821850882,137.3590034584397,-14.18159277186921,8
L5PCtemplate[0].apic[13],98,0.5645161290322578,apic,13,300.95023259102777,-83.3052689659073,135.77471413924587,-16.717851489763202,8
L5PCtemplate[0].apic[13],98,0.5967741935483868,apic,13,305.9280516849026,-85.57165202186201,131.93835098269406,-18.328404486862453,8
L5PCtemplate[0].apic[13],98,0.6290322580645158,apic,13,310.90587077877746,-87.43271037510462,127.79610116942786,-19.563666248031353,8
L5PCtemplate[0].apic[13],98,0.6612903225806448,apic,13,315.8836898726523,-89.73306386517189,123.7729192973672,-20.30131213286746,8
L5PCtemplate[0].apic[13],98,0.6935483870967738,apic,13,320.8615089665272,-91.92458041288292,119.65264167300036,-21.617494636762814,8
L5PCtemplate[0].apic[13],98,0.7258064516129028,apic,13,325.839328060402,-95.18028521849934,116.15341944730268,-22.70319492965855,8
L5PCtemplate[0].apic[13],98,0.7580645161290318,apic,13,330.8171471542768,-98.78095310488341,114.18900571019951,-24.65423562079643,8
L5PCtemplate[0].apic[13],98,0.7903225806451608,apic,13,335.7949662481517,-101.92069349461191,110.9889512174087,-26.40946718537567,8
L5PCtemplate[0].apic[13],98,0.8225806451612898,apic,13,340.77278534202657,-105.08683881701107,108.52709501478485,-29.23745307391839,8
L5PCtemplate[0].apic[13],98,0.8548387096774188,apic,13,345.75060443590144,-107.06264759006132,105.15612287239269,-30.829529328667387,8
L5PCtemplate[0].apic[13],98,0.8870967741935478,apic,13,350.72842352977625,-109.20097827690545,101.30992116100187,-32.42947172802087,8
L5PCtemplate[0].apic[13],98,0.9193548387096768,apic,13,355.70624262365106,-112.41067123954666,99.20599931653895,-35.423633734488185,8
L5PCtemplate[0].apic[13],98,0.9516129032258058,apic,13,360.68406171752594,-115.64170931112585,97.76874713103552,-38.81600458021693,8
L5PCtemplate[0].apic[13],98,0.9838709677419348,apic,13,365.6618808114008,-120.0233571522667,96.21336873372394,-40.03023504914767,8
