Sec ID,X,Type,Distance,Name
36,0.07142857142857142,dend,52.04017135889184,L5PCtemplate[0].dend[35](0.0714286)
36,0.21428571428571427,dend,74.88580032951214,L5PCtemplate[0].dend[35](0.214286)
36,0.3571428571428571,dend,97.73142930013243,L5PCtemplate[0].dend[35](0.357143)
36,0.49999999999999994,dend,120.57705827075272,L5PCtemplate[0].dend[35](0.5)
36,0.6428571428571428,dend,143.422687241373,L5PCtemplate[0].dend[35](0.642857)
36,0.7857142857142856,dend,166.2683162119933,L5PCtemplate[0].dend[35](0.785714)
36,0.9285714285714284,dend,189.11394518261358,L5PCtemplate[0].dend[35](0.928571)
37,0.16666666666666666,dend,49.11656274943088,L5PCtemplate[0].dend[36](0.166667)
37,0.5,dend,66.11497450112924,L5PCtemplate[0].dend[36](0.5)
37,0.8333333333333333,dend,83.1133862528276,L5PCtemplate[0].dend[36](0.833333)
38,0.16666666666666666,dend,104.90830239692104,L5PCtemplate[0].dend[37](0.166667)
38,0.5,dend,131.4997229334096,L5PCtemplate[0].dend[37](0.5)
38,0.8333333333333333,dend,158.09114346989816,L5PCtemplate[0].dend[37](0.833333)
39,0.16666666666666666,dend,102.77385335077885,L5PCtemplate[0].dend[38](0.166667)
39,0.5,dend,125.09637579498302,L5PCtemplate[0].dend[38](0.5)
39,0.8333333333333333,dend,147.41889823918723,L5PCtemplate[0].dend[38](0.833333)
40,0.1,dend,21.19770181309925,L5PCtemplate[0].dend[39](0.1)
40,0.30000000000000004,dend,40.42374332073766,L5PCtemplate[0].dend[39](0.3)
40,0.5,dend,59.64978482837607,L5PCtemplate[0].dend[39](0.5)
40,0.7,dend,78.87582633601447,L5PCtemplate[0].dend[39](0.7)
40,0.8999999999999999,dend,98.1018678436529,L5PCtemplate[0].dend[39](0.9)
41,0.1,dend,116.96455005124055,L5PCtemplate[0].dend[40](0.1)
41,0.30000000000000004,dend,135.46387295877747,L5PCtemplate[0].dend[40](0.3)
41,0.5,dend,153.96319586631438,L5PCtemplate[0].dend[40](0.5)
41,0.7,dend,172.46251877385134,L5PCtemplate[0].dend[40](0.7)
41,0.8999999999999999,dend,190.96184168138825,L5PCtemplate[0].dend[40](0.9)
42,0.5,dend,126.69388733406447,L5PCtemplate[0].dend[41](0.5)
43,0.5,dend,19.134581469327554,L5PCtemplate[0].dend[42](0.5)
44,0.5,dend,39.236865054279654,L5PCtemplate[0].dend[43](0.5)
45,0.1,dend,60.36203466659426,L5PCtemplate[0].dend[44](0.1)
45,0.30000000000000004,dend,77.5076075414143,L5PCtemplate[0].dend[44](0.3)
45,0.5,dend,94.65318041623435,L5PCtemplate[0].dend[44](0.5)
45,0.7,dend,111.7987532910544,L5PCtemplate[0].dend[44](0.7)
45,0.8999999999999999,dend,128.94432616587443,L5PCtemplate[0].dend[44](0.9)
46,0.07142857142857142,dend,62.29762052507359,L5PCtemplate[0].dend[45](0.0714286)
46,0.21428571428571427,dend,83.3143651168523,L5PCtemplate[0].dend[45](0.214286)
46,0.3571428571428571,dend,104.33110970863102,L5PCtemplate[0].dend[45](0.357143)
46,0.49999999999999994,dend,125.34785430040972,L5PCtemplate[0].dend[45](0.5)
46,0.6428571428571428,dend,146.36459889218844,L5PCtemplate[0].dend[45](0.642857)
46,0.7857142857142856,dend,167.3813434839671,L5PCtemplate[0].dend[45](0.785714)
46,0.9285714285714284,dend,188.39808807574582,L5PCtemplate[0].dend[45](0.928571)
47,0.5,dend,31.611188481369112,L5PCtemplate[0].dend[46](0.5)
48,0.5,dend,40.511228579769494,L5PCtemplate[0].dend[47](0.5)
49,0.16666666666666666,dend,53.117938220707586,L5PCtemplate[0].dend[48](0.166667)
49,0.5,dend,70.38469050977113,L5PCtemplate[0].dend[48](0.5)
49,0.8333333333333333,dend,87.65144279883467,L5PCtemplate[0].dend[48](0.833333)
50,0.5,dend,104.99675813988493,L5PCtemplate[0].dend[49](0.5)
51,0.5,dend,100.47779507920052,L5PCtemplate[0].dend[50](0.5)
52,0.16666666666666666,dend,54.42691513006233,L5PCtemplate[0].dend[51](0.166667)
52,0.5,dend,74.31162123783537,L5PCtemplate[0].dend[51](0.5)
52,0.8333333333333333,dend,94.1963273456084,L5PCtemplate[0].dend[51](0.833333)
53,0.5,dend,38.26196533896829,L5PCtemplate[0].dend[52](0.5)
54,0.5,dend,50.49431150301488,L5PCtemplate[0].dend[53](0.5)
55,0.1,dend,71.6922569989571,L5PCtemplate[0].dend[54](0.1)
55,0.30000000000000004,dend,93.07159617395864,L5PCtemplate[0].dend[54](0.3)
55,0.5,dend,114.45093534896017,L5PCtemplate[0].dend[54](0.5)
55,0.7,dend,135.8302745239617,L5PCtemplate[0].dend[54](0.7)
55,0.8999999999999999,dend,157.2096136989632,L5PCtemplate[0].dend[54](0.9)
56,0.5,dend,62.55939761839209,L5PCtemplate[0].dend[55](0.5)
57,0.16666666666666666,dend,73.15339736778739,L5PCtemplate[0].dend[56](0.166667)
57,0.5,dend,91.22777645270646,L5PCtemplate[0].dend[56](0.5)
57,0.8333333333333333,dend,109.30215553762554,L5PCtemplate[0].dend[56](0.833333)
58,0.5,dend,72.55771256930629,L5PCtemplate[0].dend[57](0.5)
59,0.07142857142857142,dend,89.91900974132152,L5PCtemplate[0].dend[58](0.0714286)
59,0.21428571428571427,dend,107.7585945973951,L5PCtemplate[0].dend[58](0.214286)
59,0.3571428571428571,dend,125.5981794534687,L5PCtemplate[0].dend[58](0.357143)
59,0.49999999999999994,dend,143.43776430954227,L5PCtemplate[0].dend[58](0.5)
59,0.6428571428571428,dend,161.27734916561587,L5PCtemplate[0].dend[58](0.642857)
59,0.7857142857142856,dend,179.11693402168947,L5PCtemplate[0].dend[58](0.785714)
59,0.9285714285714284,dend,196.95651887776307,L5PCtemplate[0].dend[58](0.928571)
60,0.07142857142857142,dend,91.96161382787453,L5PCtemplate[0].dend[59](0.0714286)
60,0.21428571428571427,dend,113.88640685705411,L5PCtemplate[0].dend[59](0.214286)
60,0.3571428571428571,dend,135.8111998862337,L5PCtemplate[0].dend[59](0.357143)
60,0.49999999999999994,dend,157.7359929154133,L5PCtemplate[0].dend[59](0.5)
60,0.6428571428571428,dend,179.66078594459293,L5PCtemplate[0].dend[59](0.642857)
60,0.7857142857142856,dend,201.5855789737725,L5PCtemplate[0].dend[59](0.785714)
60,0.9285714285714284,dend,223.51037200295212,L5PCtemplate[0].dend[59](0.928571)
61,0.1,dend,48.11568515762355,L5PCtemplate[0].dend[60](0.1)
61,0.30000000000000004,dend,64.37498428372382,L5PCtemplate[0].dend[60](0.3)
61,0.5,dend,80.63428340982409,L5PCtemplate[0].dend[60](0.5)
61,0.7,dend,96.89358253592437,L5PCtemplate[0].dend[60](0.7)
61,0.8999999999999999,dend,113.15288166202464,L5PCtemplate[0].dend[60](0.9)
62,0.1,dend,130.15984451770422,L5PCtemplate[0].dend[61](0.1)
62,0.30000000000000004,dend,147.9144711029631,L5PCtemplate[0].dend[61](0.3)
62,0.5,dend,165.669097688222,L5PCtemplate[0].dend[61](0.5)
62,0.7,dend,183.42372427348084,L5PCtemplate[0].dend[61](0.7)
62,0.8999999999999999,dend,201.17835085873975,L5PCtemplate[0].dend[61](0.9)
63,0.1,dend,131.54209788544483,L5PCtemplate[0].dend[62](0.1)
63,0.30000000000000004,dend,152.06123120618486,L5PCtemplate[0].dend[62](0.3)
63,0.5,dend,172.58036452692494,L5PCtemplate[0].dend[62](0.5)
63,0.7,dend,193.09949784766502,L5PCtemplate[0].dend[62](0.7)
63,0.8999999999999999,dend,213.6186311684051,L5PCtemplate[0].dend[62](0.9)
64,0.5,dend,21.99791443707396,L5PCtemplate[0].dend[63](0.5)
65,0.5,dend,43.79339593421373,L5PCtemplate[0].dend[64](0.5)
66,0.5,dend,68.01074554677353,L5PCtemplate[0].dend[65](0.5)
67,0.07142857142857142,dend,90.68340297221485,L5PCtemplate[0].dend[66](0.0714286)
67,0.21428571428571427,dend,110.35851483666956,L5PCtemplate[0].dend[66](0.214286)
67,0.3571428571428571,dend,130.03362670112426,L5PCtemplate[0].dend[66](0.357143)
67,0.49999999999999994,dend,149.70873856557898,L5PCtemplate[0].dend[66](0.5)
67,0.6428571428571428,dend,169.3838504300337,L5PCtemplate[0].dend[66](0.642857)
67,0.7857142857142856,dend,189.05896229448837,L5PCtemplate[0].dend[66](0.785714)
67,0.9285714285714284,dend,208.7340741589431,L5PCtemplate[0].dend[66](0.928571)
68,0.1,dend,91.56317190102511,L5PCtemplate[0].dend[67](0.1)
68,0.30000000000000004,dend,112.99782162310034,L5PCtemplate[0].dend[67](0.3)
68,0.5,dend,134.43247134517557,L5PCtemplate[0].dend[67](0.5)
68,0.7,dend,155.86712106725082,L5PCtemplate[0].dend[67](0.7)
68,0.8999999999999999,dend,177.30177078932604,L5PCtemplate[0].dend[67](0.9)
69,0.16666666666666666,dend,65.1512755144224,L5PCtemplate[0].dend[68](0.166667)
69,0.5,dend,85.10253843614804,L5PCtemplate[0].dend[68](0.5)
69,0.8333333333333333,dend,105.0538013578737,L5PCtemplate[0].dend[68](0.833333)
70,0.1,dend,125.3566566162255,L5PCtemplate[0].dend[69](0.1)
70,0.30000000000000004,dend,146.01110421120347,L5PCtemplate[0].dend[69](0.3)
70,0.5,dend,166.66555180618144,L5PCtemplate[0].dend[69](0.5)
70,0.7,dend,187.3199994011594,L5PCtemplate[0].dend[69](0.7)
70,0.8999999999999999,dend,207.97444699613737,L5PCtemplate[0].dend[69](0.9)
71,0.05555555555555555,dend,124.956174973597,L5PCtemplate[0].dend[70](0.0555556)
71,0.16666666666666666,dend,144.809659283318,L5PCtemplate[0].dend[70](0.166667)
71,0.2777777777777778,dend,164.66314359303897,L5PCtemplate[0].dend[70](0.277778)
71,0.3888888888888889,dend,184.51662790275998,L5PCtemplate[0].dend[70](0.388889)
71,0.5,dend,204.37011221248093,L5PCtemplate[0].dend[70](0.5)
71,0.6111111111111112,dend,224.22359652220194,L5PCtemplate[0].dend[70](0.611111)
71,0.7222222222222223,dend,244.07708083192296,L5PCtemplate[0].dend[70](0.722222)
71,0.8333333333333335,dend,263.9305651416439,L5PCtemplate[0].dend[70](0.833333)
71,0.9444444444444446,dend,283.7840494513649,L5PCtemplate[0].dend[70](0.944444)
72,0.5,dend,43.431583169161684,L5PCtemplate[0].dend[71](0.5)
73,0.05555555555555555,dend,65.55045704893816,L5PCtemplate[0].dend[72](0.0555556)
73,0.16666666666666666,dend,87.74733409990351,L5PCtemplate[0].dend[72](0.166667)
73,0.2777777777777778,dend,109.94421115086885,L5PCtemplate[0].dend[72](0.277778)
73,0.3888888888888889,dend,132.14108820183418,L5PCtemplate[0].dend[72](0.388889)
73,0.5,dend,154.33796525279956,L5PCtemplate[0].dend[72](0.5)
73,0.6111111111111112,dend,176.5348423037649,L5PCtemplate[0].dend[72](0.611111)
73,0.7222222222222223,dend,198.73171935473022,L5PCtemplate[0].dend[72](0.722222)
73,0.8333333333333335,dend,220.9285964056956,L5PCtemplate[0].dend[72](0.833333)
73,0.9444444444444446,dend,243.12547345666093,L5PCtemplate[0].dend[72](0.944444)
74,0.5,dend,61.136253917246364,L5PCtemplate[0].dend[73](0.5)
75,0.1,dend,78.8701601312148,L5PCtemplate[0].dend[74](0.1)
75,0.30000000000000004,dend,100.96950177156991,L5PCtemplate[0].dend[74](0.3)
75,0.5,dend,123.06884341192504,L5PCtemplate[0].dend[74](0.5)
75,0.7,dend,145.16818505228014,L5PCtemplate[0].dend[74](0.7)
75,0.8999999999999999,dend,167.26752669263527,L5PCtemplate[0].dend[74](0.9)
76,0.5,dend,80.32105935919517,L5PCtemplate[0].dend[75](0.5)
77,0.16666666666666666,dend,103.42504694763132,L5PCtemplate[0].dend[76](0.166667)
77,0.5,dend,124.63188202818775,L5PCtemplate[0].dend[76](0.5)
77,0.8333333333333333,dend,145.83871710874416,L5PCtemplate[0].dend[76](0.833333)
78,0.16666666666666666,dend,100.86394087242225,L5PCtemplate[0].dend[77](0.166667)
78,0.5,dend,116.94856380256056,L5PCtemplate[0].dend[77](0.5)
78,0.8333333333333333,dend,133.03318673269888,L5PCtemplate[0].dend[77](0.833333)
79,0.16666666666666666,dend,18.296019922873125,L5PCtemplate[0].dend[78](0.166667)
79,0.5,dend,31.71869765005929,L5PCtemplate[0].dend[78](0.5)
79,0.8333333333333333,dend,45.14137537724546,L5PCtemplate[0].dend[78](0.833333)
80,0.5,dend,19.472293561258248,L5PCtemplate[0].dend[79](0.5)
81,0.16666666666666666,dend,38.4597066482708,L5PCtemplate[0].dend[80](0.166667)
81,0.5,dend,60.65930781833951,L5PCtemplate[0].dend[80](0.5)
81,0.8333333333333333,dend,82.8589089884082,L5PCtemplate[0].dend[80](0.833333)
82,0.5,dend,40.46781262524572,L5PCtemplate[0].dend[81](0.5)
83,0.07142857142857142,dend,63.25794961446548,L5PCtemplate[0].dend[82](0.0714286)
83,0.21428571428571427,dend,82.62241046888647,L5PCtemplate[0].dend[82](0.214286)
83,0.3571428571428571,dend,101.98687132330745,L5PCtemplate[0].dend[82](0.357143)
83,0.49999999999999994,dend,121.35133217772845,L5PCtemplate[0].dend[82](0.5)
83,0.6428571428571428,dend,140.71579303214946,L5PCtemplate[0].dend[82](0.642857)
83,0.7857142857142856,dend,160.08025388657046,L5PCtemplate[0].dend[82](0.785714)
83,0.9285714285714284,dend,179.44471474099146,L5PCtemplate[0].dend[82](0.928571)
84,0.5,dend,62.204840638074714,L5PCtemplate[0].dend[83](0.5)
85,0.16666666666666666,apic,19.273949454034774,L5PCtemplate[0].apic[0](0.166667)
85,0.5,apic,34.65248624354424,L5PCtemplate[0].apic[0](0.5)
85,0.8333333333333333,apic,50.03102303305371,L5PCtemplate[0].apic[0](0.833333)
86,0.16666666666666666,apic,68.57024074139798,L5PCtemplate[0].apic[1](0.166667)
86,0.5,apic,90.27013936857709,L5PCtemplate[0].apic[1](0.5)
86,0.8333333333333333,apic,111.97003799575621,L5PCtemplate[0].apic[1](0.833333)
87,0.5,apic,137.2557592531149,L5PCtemplate[0].apic[2](0.5)
88,0.16666666666666666,apic,158.5725582694369,L5PCtemplate[0].apic[3](0.166667)
88,0.5,apic,172.33461241454262,L5PCtemplate[0].apic[3](0.5)
88,0.8333333333333333,apic,186.09666655964833,L5PCtemplate[0].apic[3](0.833333)
89,0.5,apic,196.69564772391692,L5PCtemplate[0].apic[4](0.5)
90,0.5,apic,205.35240951557392,L5PCtemplate[0].apic[5](0.5)
91,0.5,apic,217.8688329178009,L5PCtemplate[0].apic[6](0.5)
92,0.5,apic,240.20924589380672,L5PCtemplate[0].apic[7](0.5)
93,0.16666666666666666,apic,261.80710415299075,L5PCtemplate[0].apic[8](0.166667)
93,0.5,apic,275.47722612391834,L5PCtemplate[0].apic[8](0.5)
93,0.8333333333333333,apic,289.147348094846,L5PCtemplate[0].apic[8](0.833333)
94,0.07142857142857142,apic,266.3004727952778,L5PCtemplate[0].apic[9](0.0714286)
94,0.21428571428571427,apic,288.9573320507796,L5PCtemplate[0].apic[9](0.214286)
94,0.3571428571428571,apic,311.6141913062814,L5PCtemplate[0].apic[9](0.357143)
94,0.49999999999999994,apic,334.27105056178317,L5PCtemplate[0].apic[9](0.5)
94,0.6428571428571428,apic,356.92790981728496,L5PCtemplate[0].apic[9](0.642857)
94,0.7857142857142856,apic,379.58476907278674,L5PCtemplate[0].apic[9](0.785714)
94,0.9285714285714284,apic,402.2416283282885,L5PCtemplate[0].apic[9](0.928571)
95,0.1,apic,233.66085693160153,L5PCtemplate[0].apic[10](0.1)
95,0.30000000000000004,apic,250.0896735546317,L5PCtemplate[0].apic[10](0.3)
95,0.5,apic,266.5184901776619,L5PCtemplate[0].apic[10](0.5)
95,0.7,apic,282.947306800692,L5PCtemplate[0].apic[10](0.7)
95,0.8999999999999999,apic,299.37612342372216,L5PCtemplate[0].apic[10](0.9)
96,0.5,apic,212.0648078318667,L5PCtemplate[0].apic[11](0.5)
97,0.1,apic,225.67649497454522,L5PCtemplate[0].apic[12](0.1)
97,0.30000000000000004,apic,249.35268802719958,L5PCtemplate[0].apic[12](0.3)
97,0.5,apic,273.0288810798539,L5PCtemplate[0].apic[12](0.5)
97,0.7,apic,296.70507413250823,L5PCtemplate[0].apic[12](0.7)
97,0.8999999999999999,apic,320.3812671851626,L5PCtemplate[0].apic[12](0.9)
98,0.07142857142857142,apic,224.86071215608382,L5PCtemplate[0].apic[13](0.0714286)
98,0.21428571428571427,apic,246.9053395718152,L5PCtemplate[0].apic[13](0.214286)
98,0.3571428571428571,apic,268.94996698754665,L5PCtemplate[0].apic[13](0.357143)
98,0.49999999999999994,apic,290.9945944032781,L5PCtemplate[0].apic[13](0.5)
98,0.6428571428571428,apic,313.0392218190096,L5PCtemplate[0].apic[13](0.642857)
98,0.7857142857142856,apic,335.08384923474097,L5PCtemplate[0].apic[13](0.785714)
98,0.9285714285714284,apic,357.12847665047246,L5PCtemplate[0].apic[13](0.928571)
99,0.16666666666666666,apic,211.18036935758454,L5PCtemplate[0].apic[14](0.166667)
99,0.5,apic,232.7139044414883,L5PCtemplate[0].apic[14](0.5)
99,0.8333333333333333,apic,254.24743952539205,L5PCtemplate[0].apic[14](0.833333)
100,0.5,apic,272.9940969056006,L5PCtemplate[0].apic[15](0.5)
101,0.5,apic,288.1820293585134,L5PCtemplate[0].apic[16](0.5)
102,0.05555555555555555,apic,305.1546690250625,L5PCtemplate[0].apic[17](0.0555556)
102,0.16666666666666666,apic,324.6838631288485,L5PCtemplate[0].apic[17](0.166667)
102,0.2777777777777778,apic,344.2130572326344,L5PCtemplate[0].apic[17](0.277778)
102,0.3888888888888889,apic,363.74225133642045,L5PCtemplate[0].apic[17](0.388889)
102,0.5,apic,383.27144544020643,L5PCtemplate[0].apic[17](0.5)
102,0.6111111111111112,apic,402.8006395439925,L5PCtemplate[0].apic[17](0.611111)
102,0.7222222222222223,apic,422.3298336477784,L5PCtemplate[0].apic[17](0.722222)
102,0.8333333333333335,apic,441.85902775156444,L5PCtemplate[0].apic[17](0.833333)
102,0.9444444444444446,apic,461.3882218553504,L5PCtemplate[0].apic[17](0.944444)
103,0.1,apic,306.3818005121103,L5PCtemplate[0].apic[18](0.1)
103,0.30000000000000004,apic,328.36525758999204,L5PCtemplate[0].apic[18](0.3)
103,0.5,apic,350.34871466787376,L5PCtemplate[0].apic[18](0.5)
103,0.7,apic,372.3321717457555,L5PCtemplate[0].apic[18](0.7)
103,0.8999999999999999,apic,394.31562882363727,L5PCtemplate[0].apic[18](0.9)
104,0.05555555555555555,apic,290.19707514627044,L5PCtemplate[0].apic[19](0.0555556)
104,0.16666666666666666,apic,308.6432519510967,L5PCtemplate[0].apic[19](0.166667)
104,0.2777777777777778,apic,327.08942875592305,L5PCtemplate[0].apic[19](0.277778)
104,0.3888888888888889,apic,345.53560556074933,L5PCtemplate[0].apic[19](0.388889)
104,0.5,apic,363.98178236557567,L5PCtemplate[0].apic[19](0.5)
104,0.6111111111111112,apic,382.42795917040206,L5PCtemplate[0].apic[19](0.611111)
104,0.7222222222222223,apic,400.87413597522834,L5PCtemplate[0].apic[19](0.722222)
104,0.8333333333333335,apic,419.3203127800547,L5PCtemplate[0].apic[19](0.833333)
104,0.9444444444444446,apic,437.76648958488096,L5PCtemplate[0].apic[19](0.944444)
105,0.16666666666666666,apic,272.6730029880563,L5PCtemplate[0].apic[20](0.166667)
105,0.5,apic,287.990594829481,L5PCtemplate[0].apic[20](0.5)
