2.6345
3.1741
2.914
0.67191
4.495
2.4974
2.664
2.2922
3.4293
0.68376
0.16113
0.98937
0.93331
2.9716
1.6232
0.051467
1.9124
0.78888
0.11952
0.10026
3.8232
0.22346
0.89659
0.85407
5.1196
0.80354
5.6253
4.2667
9.3426
6.2004
6.586
4.8445
3.863
7.1226
4.3086
5.8213
4.1782
0.7142
1.3671
5.846
9.6976
0.74055
7.7983
0.96186
3.5473
4.0867
4.0733
3.589
3.8859
7.5903
10.7
0.61061
0.066316
1.063
8.6118
4.1903
5.1507
4.3877
0.301
3.9086
4.1729
2.4928
1.7095
7.3918
1.3095
0.1523
4.3584
1.5145
7.0309
2.6961
2.8591
1.2334
7.3848
7.8358
8.5224
2.4348
5.9625
8.9536
5.8193
6.3681
5.2861
4.1835
6.0059
1.1885
1.6285
6.7015
9.2664
3.1198
2.5526
1.3549
1.019
10.701
4.2362
1.8261
7.1796
8.141
4.1445
5.0398
5.6864
1.4695
4.1643
3.9357
2.7535
1.1698
6.2344
2.7724
4.5133
2.6214
1.015
2.9587
6.4777
6.3
9.1023
6.8714
6.055
5.2342
3.1384
12.605
11.71
2.7949
6.691
6.3879
5.0704
10.408
7.1693
6.3104
7.6097
5.1119
6.4406
6.7662
6.7618
14.615
7.6474
1.4824
4.1708
3.192
7.8264
9.9394
7.8369
6.6396
9.96
5.3422
8.7447
3.7899
4.0249
4.5584
4.9222
3.358
5.6896
4.8053
5.3262
5.9563
2.2563
2.5926
2.3524
0.36202
0.31688
3.7432
4.6084
1.8262
5.3871
6.4397
4.3515
6.6867
7.4355
4.0908
4.2895
3.2257
1.1689
4.499
3.3883
4.4179
5.0176
3.0901
3.6718
11.789
3.1575
2.0586
7.4638
7.3369
2.8478
2.2175
9.8646
7.1376
10.215
3.0279
4.7193
