Node ID,Distance,Conductance,Type,Name,Source Population,Release Probability
5,112.84146794491367,0.6093726731444203,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.7087556809267236
5,114.01851922891345,0.4157490404748364,dend,L5PCtemplate[0].dend[67](0.309524),exc_stim,0.5141577732523266
5,108.91503119984792,0.06864164994600766,dend,L5PCtemplate[0].dend[67](0.261905),exc_stim,0.6095599255104795
6,107.7566504674775,0.7377477178929897,dend,L5PCtemplate[0].dend[13](0.224138),exc_stim,0.6095070332118511
6,98.69918928736307,0.7504128114151876,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.5221182713958107
6,119.12200725797898,0.3434753542992743,dend,L5PCtemplate[0].dend[67](0.357143),exc_stim,-0.04634392289974376
6,125.73574868347342,0.10228801881430588,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.5491503550123977
6,63.15924307395112,0.014990503618720603,dend,L5PCtemplate[0].dend[9](0.5),exc_stim,0.5501873708378106
6,77.24774560286046,0.1959826720511181,dend,L5PCtemplate[0].dend[13](0.0172414),exc_stim,0.4816721846757474
6,61.479044023393314,0.07402790347674723,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.8551366898431336
7,66.11497450112924,0.07583244667918239,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.35213140736349874
7,92.50219803516899,0.19388465165588512,dend,L5PCtemplate[0].dend[13](0.12069),exc_stim,0.7313884658944563
7,108.91503119984792,0.24219219084429378,dend,L5PCtemplate[0].dend[67](0.261905),exc_stim,0.41345275517125146
7,57.53072193168893,0.37153837374014836,dend,L5PCtemplate[0].dend[10](0.0333333),exc_stim,0.5513570608565689
7,52.207183067921484,0.08998885878952602,dend,L5PCtemplate[0].dend[36](0.227273),exc_stim,0.3755483193469825
8,119.12200725797898,0.028547838425544383,dend,L5PCtemplate[0].dend[67](0.357143),exc_stim,0.44373620631092536
8,86.92179886975079,0.17879237382953378,dend,L5PCtemplate[0].dend[14](0.0925926),exc_stim,0.5951464609542068
8,61.479044023393314,0.10080756615208913,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.5311249604613414
8,66.11497450112924,0.08283173815512565,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.2186184367489089
8,102.67183299004132,0.05737531847079715,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.45460280636411077
9,112.84146794491367,0.21616274825941498,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.494517143433478
9,103.81154317078239,0.16639462138667344,dend,L5PCtemplate[0].dend[67](0.214286),exc_stim,0.9449608982663167
9,56.8431135456574,0.11927199101823455,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.5866610859590082
10,103.80014421518466,0.13368301501430713,dend,L5PCtemplate[0].dend[66](0.166667),exc_stim,0.10787033263421092
10,66.11497450112924,1.9116893965314228,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.5432506461870259
11,62.22085716423089,0.18086304406104375,dend,L5PCtemplate[0].dend[10](0.1),exc_stim,0.4876805877481531
11,66.11497450112924,0.03669440952989544,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.5223634106648465
11,86.92179886975079,0.3050619862652454,dend,L5PCtemplate[0].dend[14](0.0925926),exc_stim,0.7814210191933045
11,66.11497450112924,0.048659449176505616,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.7040270283494703
12,102.67183299004132,0.029874808404490964,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.8386147484059419
12,103.80014421518466,1.4929424610234197,dend,L5PCtemplate[0].dend[66](0.166667),exc_stim,0.6591085606360595
12,66.11497450112924,0.0706881360789472,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.31208200847124856
13,93.59823435954148,0.0784829369058456,dend,L5PCtemplate[0].dend[66](0.0925926),exc_stim,0.551923300319281
13,125.73574868347342,0.15260759478137464,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.18885404516545085
13,112.84146794491367,0.2331596115941127,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.296293182980257
13,114.01851922891345,0.7535577969681005,dend,L5PCtemplate[0].dend[67](0.309524),exc_stim,0.32772666846856335
14,87.41738055773281,0.0948400922885469,dend,L5PCtemplate[0].dend[13](0.0862069),exc_stim,0.3576842756860279
14,125.73574868347342,0.03709656763416812,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.7089737878213274
15,82.33256308029664,0.554893962203186,dend,L5PCtemplate[0].dend[13](0.0517241),exc_stim,0.5800411856129085
15,57.53072193168893,0.15827040729609973,dend,L5PCtemplate[0].dend[10](0.0333333),exc_stim,0.17635368839652998
15,56.8431135456574,0.3028996651126735,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.5871742147346533
15,55.17305783707343,0.03066127376804543,dend,L5PCtemplate[0].dend[12](0.3),exc_stim,0.257870843606822
15,112.84146794491367,0.19238464650411863,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.6448271444357175
16,120.57705827075272,0.2051068282173489,dend,L5PCtemplate[0].dend[35](0.5),exc_stim,0.5851084270760929
16,82.33256308029664,0.17222942261244487,dend,L5PCtemplate[0].dend[13](0.0517241),exc_stim,0.3803945612527321
16,61.479044023393314,0.059800854991794855,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.5944759441257099
16,124.22549528704451,0.2367465711218228,dend,L5PCtemplate[0].dend[67](0.404762),exc_stim,0.9404703924518465
17,103.80014421518466,0.2811666985657744,dend,L5PCtemplate[0].dend[66](0.166667),exc_stim,0.26791323061541733
17,102.67183299004132,0.32360878698122936,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.3155700325499893
17,120.57705827075272,0.057580402857266566,dend,L5PCtemplate[0].dend[35](0.5),exc_stim,0.784891027381629
17,57.84351723492901,0.20296653959265876,dend,L5PCtemplate[0].dend[9](0.166667),exc_stim,0.7419427484337509
17,98.69918928736307,1.0772289814045914,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.7108532351987878
17,61.479044023393314,0.057291491491992835,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.47601461447936855
17,87.41738055773281,0.05541096738521918,dend,L5PCtemplate[0].dend[13](0.0862069),exc_stim,0.3343068254823849
17,61.479044023393314,0.1886454768494225,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.5130376239288971
18,56.8431135456574,0.31822973200689814,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.5908719758526042
18,66.91099239677285,0.6376488460434329,dend,L5PCtemplate[0].dend[10](0.166667),exc_stim,0.5328604162131396
18,114.01851922891345,2.6933287451692998,dend,L5PCtemplate[0].dend[67](0.309524),exc_stim,0.4717754966876497
18,87.41738055773281,0.052972537515511786,dend,L5PCtemplate[0].dend[13](0.0862069),exc_stim,0.6676468165083014
18,112.84146794491367,0.23542409703039413,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.2944036504265553
18,56.8431135456574,0.281344863988168,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.48083818722831284
18,103.80014421518466,0.12711096092356253,dend,L5PCtemplate[0].dend[66](0.166667),exc_stim,0.6341122774061799
19,98.69918928736307,0.02627952204941419,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.34370538202495093
19,57.84351723492901,0.32894529950043094,dend,L5PCtemplate[0].dend[9](0.166667),exc_stim,0.4317667105452554
19,130.89443909619416,0.03674985116645206,dend,L5PCtemplate[0].dend[35](0.564516),exc_stim,0.5771006237086449
19,98.70805514171686,0.2078906397915687,dend,L5PCtemplate[0].dend[67](0.166667),exc_stim,0.5680998036872601
19,56.8431135456574,0.15289576707849276,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.33555136403575075
19,71.91501128884681,0.03802526053464561,dend,L5PCtemplate[0].dend[12](0.9),exc_stim,0.54280591805812
20,52.44181018758228,0.2367521561839268,dend,L5PCtemplate[0].dend[8](0.833333),exc_stim,0.6087132192766224
20,107.7566504674775,0.43552094928697155,dend,L5PCtemplate[0].dend[13](0.224138),exc_stim,0.768271273498561
20,124.22549528704451,0.050931863892692476,dend,L5PCtemplate[0].dend[67](0.404762),exc_stim,0.22691273904943998
20,70.75090497886515,0.2304403338414552,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.6433077587859052
21,108.91503119984792,9.17767896679824,dend,L5PCtemplate[0].dend[67](0.261905),exc_stim,0.6433104909873306
21,52.207183067921484,0.44244577614780645,dend,L5PCtemplate[0].dend[36](0.227273),exc_stim,0.6555959123524968
21,70.75090497886515,0.2676731770128078,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.7398803879685045
21,114.01851922891345,0.31858506642804657,dend,L5PCtemplate[0].dend[67](0.309524),exc_stim,0.460640766179124
21,52.44181018758228,0.09937222530867067,dend,L5PCtemplate[0].dend[8](0.833333),exc_stim,0.35997845280173424
22,124.22549528704451,0.15452680845109554,dend,L5PCtemplate[0].dend[67](0.404762),exc_stim,0.42322001947759724
22,77.14862926526405,0.017405728071793233,dend,L5PCtemplate[0].dend[14](0.0185185),exc_stim,1.039224884668172
22,62.22085716423089,0.022515053913237364,dend,L5PCtemplate[0].dend[10](0.1),exc_stim,0.680977241882393
22,55.17305783707343,0.42220444460105466,dend,L5PCtemplate[0].dend[12](0.3),exc_stim,0.42617498952632465
23,87.41738055773281,0.04166569829688451,dend,L5PCtemplate[0].dend[13](0.0862069),exc_stim,0.5441416042010019
23,130.89443909619416,0.29879051837146053,dend,L5PCtemplate[0].dend[35](0.564516),exc_stim,0.372633183962807
23,52.207183067921484,0.162703138540893,dend,L5PCtemplate[0].dend[36](0.227273),exc_stim,0.36931934102222996
23,70.75090497886515,0.0648153062629443,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.5400258047788391
23,103.81154317078239,0.27432853428147413,dend,L5PCtemplate[0].dend[67](0.214286),exc_stim,1.0016676996515717
23,117.92628542234984,0.1717248733681513,dend,L5PCtemplate[0].dend[13](0.293103),exc_stim,0.08446863093532647
24,66.11497450112924,0.33111902245166236,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.38440697775095467
24,71.91501128884681,0.1164449948209244,dend,L5PCtemplate[0].dend[12](0.9),exc_stim,0.3556454375448059
24,124.20396392647102,0.3626886604551234,dend,L5PCtemplate[0].dend[66](0.314815),exc_stim,0.6410972013757006
24,55.17305783707343,0.08967134445173958,dend,L5PCtemplate[0].dend[12](0.3),exc_stim,0.2659347904477293
24,102.67183299004132,0.0674734949219216,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.42551203154458966
25,82.03521406750743,0.2077715501307861,dend,L5PCtemplate[0].dend[14](0.0555556),exc_stim,0.9183999328618413
25,63.15924307395112,0.35417704469514133,dend,L5PCtemplate[0].dend[9](0.5),exc_stim,0.2526055300462901
25,114.01851922891345,0.42904975002715484,dend,L5PCtemplate[0].dend[67](0.309524),exc_stim,0.9968743633427793
25,66.11497450112924,0.07729265383261584,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.19573860749011707
25,55.17305783707343,0.059738753666129706,dend,L5PCtemplate[0].dend[12](0.3),exc_stim,0.808720452821057
25,107.7566504674775,0.3213998449256424,dend,L5PCtemplate[0].dend[13](0.224138),exc_stim,0.6276402741921703
25,125.73574868347342,0.1327481520741803,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.3260752962528218
26,120.57705827075272,0.04612991993723971,dend,L5PCtemplate[0].dend[35](0.5),exc_stim,-0.18307881481519594
26,66.91099239677285,0.033702520753808925,dend,L5PCtemplate[0].dend[10](0.166667),exc_stim,0.47443500669350475
27,103.81154317078239,0.02901246611646828,dend,L5PCtemplate[0].dend[67](0.214286),exc_stim,0.8891304868649598
27,82.33256308029664,0.15421330638433564,dend,L5PCtemplate[0].dend[13](0.0517241),exc_stim,0.4331902129266636
27,112.84146794491367,0.029177597580648116,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.8470801235945454
27,115.418367858032,0.14128542274219857,dend,L5PCtemplate[0].dend[35](0.467742),exc_stim,0.7858960254740912
27,57.53072193168893,0.21407220259379528,dend,L5PCtemplate[0].dend[10](0.0333333),exc_stim,0.3140680967694508
27,98.69918928736307,0.07111569143181598,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.5737931330261634
27,56.8431135456574,0.08503359989176658,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.5453564586978041
28,112.84146794491367,0.2862699792139648,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.5549738159552746
28,103.80014421518466,0.035767701184625876,dend,L5PCtemplate[0].dend[66](0.166667),exc_stim,0.8789236995519775
28,66.91099239677285,0.01565798565581132,dend,L5PCtemplate[0].dend[10](0.166667),exc_stim,0.9992673424243788
29,77.14862926526405,0.25202981791678813,dend,L5PCtemplate[0].dend[14](0.0185185),exc_stim,0.49660727909217167
29,125.73574868347342,0.07191420713556855,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.5918182109017072
29,57.84351723492901,0.07572846844037472,dend,L5PCtemplate[0].dend[9](0.166667),exc_stim,0.48421310492139946
29,108.91503119984792,0.3492579848076465,dend,L5PCtemplate[0].dend[67](0.261905),exc_stim,0.40033975347227346
29,102.67183299004132,0.06462841020296368,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.6085434069123105
29,56.8431135456574,0.1807134424780008,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.7279119725953151
29,114.01851922891345,0.2767489011533525,dend,L5PCtemplate[0].dend[67](0.309524),exc_stim,0.7088296661445712
30,70.75090497886515,0.07159648559230065,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.3476210975971441
30,87.41738055773281,0.2616704753460545,dend,L5PCtemplate[0].dend[13](0.0862069),exc_stim,0.6944045931271177
30,103.81154317078239,0.15634243349390872,dend,L5PCtemplate[0].dend[67](0.214286),exc_stim,0.5254016493278875
30,102.67183299004132,0.07216494546785474,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.8110862770734535
30,98.69918928736307,0.10967621375494194,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.6503614238574084
30,66.11497450112924,0.4329435828477106,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.48211013529001157
30,125.73574868347342,0.34333196070794886,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.7115915967773666
30,57.84351723492901,0.1325044527836135,dend,L5PCtemplate[0].dend[9](0.166667),exc_stim,0.8172053375739524
31,61.479044023393314,0.09283659189537655,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.6800296536848921
31,62.22085716423089,0.11305473148052056,dend,L5PCtemplate[0].dend[10](0.1),exc_stim,0.6013165975474573
31,98.69918928736307,0.2612291083183818,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.551339112298398
31,112.84146794491367,1.3578805153962241,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.34999144968863605
31,130.89443909619416,0.03803377423323379,dend,L5PCtemplate[0].dend[35](0.564516),exc_stim,0.3086761760700656
31,77.14862926526405,0.314466095780349,dend,L5PCtemplate[0].dend[14](0.0185185),exc_stim,0.7847843921700149
31,103.80014421518466,0.27266528280085495,dend,L5PCtemplate[0].dend[66](0.166667),exc_stim,0.6673063597514741
32,66.91099239677285,0.049358073481495846,dend,L5PCtemplate[0].dend[10](0.166667),exc_stim,0.5273057099736788
32,92.50219803516899,0.06487031554017186,dend,L5PCtemplate[0].dend[13](0.12069),exc_stim,0.5466770028026198
32,98.70805514171686,0.11646088880994912,dend,L5PCtemplate[0].dend[67](0.166667),exc_stim,0.7445263413519053
32,98.69918928736307,0.09633177017297499,dend,L5PCtemplate[0].dend[66](0.12963),exc_stim,0.3483906167056475
32,125.73574868347342,0.07668180127544155,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.6208449199406374
32,70.75090497886515,0.17174423552621168,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.3491115129753851
32,56.8431135456574,0.07448965618438202,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.5838926456439191
32,107.7566504674775,0.17805937335624603,dend,L5PCtemplate[0].dend[13](0.224138),exc_stim,0.42637157276396903
33,129.32898331611005,0.03075471140138845,dend,L5PCtemplate[0].dend[67](0.452381),exc_stim,0.21142144487058873
33,70.75090497886515,0.10442239540519377,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.3719422713244641
33,117.92628542234984,0.6983935941126435,dend,L5PCtemplate[0].dend[13](0.293103),exc_stim,0.598399664431561
33,103.80014421518466,0.11561284152227054,dend,L5PCtemplate[0].dend[66](0.166667),exc_stim,0.7186851171044443
33,57.53072193168893,0.043473519092167005,dend,L5PCtemplate[0].dend[10](0.0333333),exc_stim,0.5258164342614084
33,125.73574868347342,0.10344669687924193,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.5259271100816743
33,49.5924066864823,0.052064842591356304,dend,L5PCtemplate[0].dend[12](0.1),exc_stim,0.6009980832743798
33,82.33256308029664,0.7093324832405052,dend,L5PCtemplate[0].dend[13](0.0517241),exc_stim,0.6442562331330579
34,55.17305783707343,0.19983121305784618,dend,L5PCtemplate[0].dend[12](0.3),exc_stim,0.5060727673394914
34,57.84351723492901,0.08368430622827652,dend,L5PCtemplate[0].dend[9](0.166667),exc_stim,0.6818316781764447
34,112.84146794491367,0.14116840100630348,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.5793003459982917
34,120.57705827075272,0.06064704169820621,dend,L5PCtemplate[0].dend[35](0.5),exc_stim,0.551488741680743
34,108.91503119984792,0.2382003391843048,dend,L5PCtemplate[0].dend[67](0.261905),exc_stim,0.5353922383369675
35,71.91501128884681,0.3748061043415667,dend,L5PCtemplate[0].dend[12](0.9),exc_stim,0.8492515937149092
35,63.15924307395112,0.05657411955856404,dend,L5PCtemplate[0].dend[9](0.5),exc_stim,1.0037001406525423
35,56.8431135456574,0.15790484009665454,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.7219105400785493
35,56.8431135456574,0.053659260272268146,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,1.011756645307888
35,124.22549528704451,0.07361518030811617,dend,L5PCtemplate[0].dend[67](0.404762),exc_stim,0.3452611947202293
35,120.57705827075272,0.07937569566826823,dend,L5PCtemplate[0].dend[35](0.5),exc_stim,0.0627429406518425
36,57.53072193168893,0.15248051679020255,dend,L5PCtemplate[0].dend[10](0.0333333),exc_stim,0.3629908144581865
36,55.17305783707343,0.9945891355210866,dend,L5PCtemplate[0].dend[12](0.3),exc_stim,0.6051863146709751
36,66.33436013825568,0.06989702137350041,dend,L5PCtemplate[0].dend[12](0.7),exc_stim,0.739093244400931
36,66.11497450112924,0.22364964618663485,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.33234877230336124
37,82.03521406750743,0.9814885316357977,dend,L5PCtemplate[0].dend[14](0.0555556),exc_stim,0.23954869445545873
37,56.8431135456574,0.07761555534046885,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.7894768265586831
37,61.479044023393314,0.5680175777880788,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.153110403600007
37,125.73574868347342,0.544860123278439,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.5048012340444241
37,52.44181018758228,0.06697052780572159,dend,L5PCtemplate[0].dend[8](0.833333),exc_stim,0.17922591506523927
37,114.01851922891345,0.14677992819424088,dend,L5PCtemplate[0].dend[67](0.309524),exc_stim,0.5311536139380003
38,103.80014421518466,0.27103917846860115,dend,L5PCtemplate[0].dend[66](0.166667),exc_stim,0.43098559627456645
38,70.75090497886515,0.1128203672831941,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.2951235055358292
38,71.91501128884681,0.23095825968022501,dend,L5PCtemplate[0].dend[12](0.9),exc_stim,0.5564650389766178
38,102.67183299004132,0.04039638279096223,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.6865552731795558
39,63.15924307395112,0.5239692135792154,dend,L5PCtemplate[0].dend[9](0.5),exc_stim,0.1924948824381631
39,70.75090497886515,0.05832828965894396,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.6031090826355102
40,124.22549528704451,0.16031767669744,dend,L5PCtemplate[0].dend[67](0.404762),exc_stim,0.8712534346149551
40,120.57705827075272,0.1514012157343074,dend,L5PCtemplate[0].dend[35](0.5),exc_stim,0.7894453804940418
40,66.11497450112924,0.8846891296361035,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.9833645434740372
41,62.22085716423089,0.3750348396239229,dend,L5PCtemplate[0].dend[10](0.1),exc_stim,0.47522788733460386
41,56.8431135456574,0.5736997707470342,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.6719827089087325
41,93.59823435954148,0.2864623738260785,dend,L5PCtemplate[0].dend[66](0.0925926),exc_stim,0.31771683867237704
41,107.7566504674775,0.02039453798719523,dend,L5PCtemplate[0].dend[13](0.224138),exc_stim,0.7628533871069093
41,124.22549528704451,0.015358604442343956,dend,L5PCtemplate[0].dend[67](0.404762),exc_stim,0.2696831272135295
41,82.33256308029664,0.29208174831108064,dend,L5PCtemplate[0].dend[13](0.0517241),exc_stim,0.47073049642219733
41,115.418367858032,0.15145546351316588,dend,L5PCtemplate[0].dend[35](0.467742),exc_stim,0.8605185514611262
42,130.89443909619416,0.031749875118431255,dend,L5PCtemplate[0].dend[35](0.564516),exc_stim,0.8882954200256843
42,98.70805514171686,0.12865804511262732,dend,L5PCtemplate[0].dend[67](0.166667),exc_stim,0.15525586334186597
42,66.11497450112924,0.126351949905155,dend,L5PCtemplate[0].dend[36](0.5),exc_stim,0.6144943987666476
42,102.67183299004132,0.12469132912536024,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.07516273799122719
42,56.8431135456574,0.2680927469483683,dend,L5PCtemplate[0].dend[36](0.318182),exc_stim,0.24301670988893231
42,103.81154317078239,0.04946892635835577,dend,L5PCtemplate[0].dend[67](0.214286),exc_stim,0.6106516141413066
43,117.92628542234984,0.044259143941049836,dend,L5PCtemplate[0].dend[13](0.293103),exc_stim,0.4169492781859274
43,125.73574868347342,0.40055701848826036,dend,L5PCtemplate[0].dend[35](0.532258),exc_stim,0.5162105985999023
43,124.22549528704451,0.24466155791861688,dend,L5PCtemplate[0].dend[67](0.404762),exc_stim,0.31314026980618037
43,57.84351723492901,0.05463978770204459,dend,L5PCtemplate[0].dend[9](0.166667),exc_stim,0.41334332395806306
43,61.479044023393314,0.04217173683093514,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.5064533208099973
44,124.22549528704451,0.03837619906375179,dend,L5PCtemplate[0].dend[67](0.404762),exc_stim,0.40819715282361996
44,52.207183067921484,0.13358097179335363,dend,L5PCtemplate[0].dend[36](0.227273),exc_stim,0.9622395292416057
44,92.50219803516899,0.17111607412268748,dend,L5PCtemplate[0].dend[13](0.12069),exc_stim,0.3760603882416312
44,102.67183299004132,0.10802161070854333,dend,L5PCtemplate[0].dend[13](0.189655),exc_stim,0.5052878290680175
44,61.479044023393314,0.2967964884756141,dend,L5PCtemplate[0].dend[36](0.409091),exc_stim,0.6651166740095535
44,119.12200725797898,0.07502216758575782,dend,L5PCtemplate[0].dend[67](0.357143),exc_stim,0.413289747525684
44,71.60112762931482,0.01076598186764032,dend,L5PCtemplate[0].dend[10](0.233333),exc_stim,0.4694886266266384
45,70.75090497886515,0.583197164174358,dend,L5PCtemplate[0].dend[36](0.590909),exc_stim,0.19665796631631854
45,112.84146794491367,0.10618547151188464,dend,L5PCtemplate[0].dend[13](0.258621),exc_stim,0.8918928969702824
45,114.01851922891345,0.19569851520592133,dend,L5PCtemplate[0].dend[67](0.309524),exc_stim,0.6568425318722686
45,120.57705827075272,0.4758159303692943,dend,L5PCtemplate[0].dend[35](0.5),exc_stim,1.2073537778601522
45,108.91503119984792,0.048961093191705635,dend,L5PCtemplate[0].dend[67](0.261905),exc_stim,0.5018581298742314
