Node ID,Distance,Conductance,Type,Name,EPSC
0,"[114.15409302358559, 220.9285964056956, 120.38868854121658, 178.37074302601945, 143.43776430954227]","[0.0011014238655883684, 1.2969993286362838, 0.0011105124356198186, 0.14411293579971407, 0.08926815089896799]",dend,"['L5PCtemplate[0].dend[32]', 'L5PCtemplate[0].dend[72]', 'L5PCtemplate[0].dend[33]', 'L5PCtemplate[0].dend[14]', 'L5PCtemplate[0].dend[58]']",-0.030546965712119345
1,"[120.38868854121658, 134.43247134517557, 116.96455005124055, 104.71130249161499, 68.01074554677353]","[0.13715137181469428, 0.593113077382968, 0.4973889161711169, 0.3523970390419961, 0.0010364302909539882]",dend,"['L5PCtemplate[1].dend[33]', 'L5PCtemplate[1].dend[67]', 'L5PCtemplate[1].dend[40]', 'L5PCtemplate[1].dend[4]', 'L5PCtemplate[1].dend[65]']",-0.042511990851323844
2,"[133.03318673269888, 116.94856380256056, 100.96950177156991, 101.98687132330745, 131.54209788544483]","[0.39584780359689553, 1.1959305330482652, 0.0010824480692547078, 0.05174146304523085, 0.2575039431027311]",dend,"['L5PCtemplate[2].dend[77]', 'L5PCtemplate[2].dend[77]', 'L5PCtemplate[2].dend[74]', 'L5PCtemplate[2].dend[82]', 'L5PCtemplate[2].dend[62]']",-0.05036276831020814
3,"[86.19613726756356, 90.61400111749089, 69.15359332682125, 90.61400111749089, 64.34817036737246]","[0.35516727961375355, 1.0276193070949493, 0.7992645499064192, 0.17034495222740942, 0.4391048150762581]",dend,"['L5PCtemplate[3].dend[4]', 'L5PCtemplate[3].dend[5]', 'L5PCtemplate[3].dend[5]', 'L5PCtemplate[3].dend[5]', 'L5PCtemplate[3].dend[6]']",-0.06680402480441217
4,"[158.1431732900972, 109.94421115086885, 155.86712106725082, 146.01110421120347, 25.153635303841966]","[0.6152549131925891, 0.12204038722212797, 0.0011636778485567339, 0.001148658075903347, 0.5922326952904807]",dend,"['L5PCtemplate[4].dend[28]', 'L5PCtemplate[4].dend[72]', 'L5PCtemplate[4].dend[67]', 'L5PCtemplate[4].dend[69]', 'L5PCtemplate[4].dend[7]']",-3.5276046617127577e-05
5,"[123.36762958838811, 120.38868854121658, 62.29762052507359, 126.69388733406447, 114.15409302358559]","[0.001114881468849184, 0.0011105124356198186, 0.0010286548194518835, 0.4799672609033334, 0.5440811268734856]",dend,"['L5PCtemplate[5].dend[24]', 'L5PCtemplate[5].dend[33]', 'L5PCtemplate[5].dend[45]', 'L5PCtemplate[5].dend[41]', 'L5PCtemplate[5].dend[32]']",-0.050281332269719314
6,"[43.79339593421373, 178.37074302601945, 61.79997353369858, 21.19770181309925, 68.94748552015548]","[0.45720095127601285, 0.4327924584578753, 0.17896210528651899, 0.6075597426501496, 0.35676661994872017]",dend,"['L5PCtemplate[6].dend[64]', 'L5PCtemplate[6].dend[14]', 'L5PCtemplate[6].dend[2]', 'L5PCtemplate[6].dend[39]', 'L5PCtemplate[6].dend[29]']",-0.027920059493169447
7,"[130.03362670112426, 172.46251877385134, 104.99675813988493, 126.79328158930532, 74.88580032951214]","[0.0011247204530163292, 0.536761706909225, 0.0010882093181882604, 0.6172585583682016, 0.0010458650894631322]",dend,"['L5PCtemplate[7].dend[66]', 'L5PCtemplate[7].dend[40]', 'L5PCtemplate[7].dend[49]', 'L5PCtemplate[7].dend[2]', 'L5PCtemplate[7].dend[35]']",-3.27914236208926e-05
8,"[153.96319586631438, 77.5076075414143, 83.3175177762149, 19.134581469327554, 21.99791443707396]","[0.0011607611945113137, 0.20343904426996046, 0.05352378782631373, 0.000971765179690389, 0.0009754396952378874]",dend,"['L5PCtemplate[8].dend[40]', 'L5PCtemplate[8].dend[44]', 'L5PCtemplate[8].dend[21]', 'L5PCtemplate[8].dend[42]', 'L5PCtemplate[8].dend[63]']",-0.012100352090271826
9,"[101.42502984666582, 153.96319586631438, 49.484739032008434, 121.35133217772845, 125.5981794534687]","[0.6865162600229051, 0.26289820119112917, 0.061628518152978935, 0.44789291137625237, 0.3478753160426296]",dend,"['L5PCtemplate[9].dend[27]', 'L5PCtemplate[9].dend[40]', 'L5PCtemplate[9].dend[18]', 'L5PCtemplate[9].dend[82]', 'L5PCtemplate[9].dend[58]']",-0.029506366577436438
