Node ID,Distance,Conductance,Type,EPSP
121,189.11394518261358,0.4,dend,0.3105010820214176
122,989.7808646583435,0.4,apic,0.06798802327067222
123,119.19831780561462,0.4,dend,0.3729152344076141
124,383.53218282262037,0.4,apic,0.2172393525263061
125,99.72589006337334,0.4,dend,0.37720988892020557
126,384.74841076073955,0.4,apic,0.20455533362441258
127,1153.894137104828,0.4,apic,0.016682199873855552
128,610.0724135584273,0.4,apic,0.13363525236331952
129,120.38868854121658,0.4,dend,0.3681108487531617
130,1034.9073069284893,0.4,apic,0.05918134136207698
131,1203.3549918921674,0.4,apic,0.016397489250891795
132,233.66085693160153,0.4,apic,0.27817390369780526
133,1197.722120087847,0.4,apic,0.014451615103595827
134,689.978067509162,0.4,apic,0.11391481075911258
135,143.422687241373,0.4,dend,0.3527567326688654
136,258.8097713829477,0.4,apic,0.2820905288944857
137,1155.8419231192609,0.4,apic,0.018173018275561503
138,400.87413597522834,0.4,apic,0.22302380687789025
139,1126.8101925423127,0.4,apic,0.021132554683461535
140,326.99041340256923,0.4,apic,0.27042843206255895
141,262.8814577601018,0.4,apic,0.2506692905163561
142,1020.2019945156071,0.4,apic,0.031969612787150936
143,118.60562735198347,0.4,dend,0.34025127471879557
144,90.68340297221485,0.4,dend,0.36327274838004087
145,303.3081866709057,0.4,apic,0.23226722642958464
146,116.94856380256056,0.4,dend,0.35608658416084893
147,670.2616437081233,0.4,apic,0.12141964432406382
148,232.77678170708953,0.4,apic,0.28883084583038965
149,218.58730416885743,0.4,apic,0.2966363983469762
150,1237.8121815316383,0.4,apic,0.014756826725005112
151,172.38649280997322,0.4,apic,0.3192853715958961
152,97.73142930013243,0.4,dend,0.3708866927281207
153,356.3369328288799,0.4,apic,0.22113224140576904
154,1052.47602287021,0.4,apic,0.05807746033568151
155,187.3199994011594,0.4,dend,0.27656972898411425
156,1021.6170555725964,0.4,apic,0.03039382817006242
157,73.78483825144616,0.4,dend,0.38450296480603186
158,1289.0294885812198,0.4,apic,0.01275646787308915
159,1105.9376687331796,0.4,apic,0.020002969355587652
160,236.90947113093318,0.4,apic,0.2875703965845844
161,184.51662790275998,0.4,dend,0.3260900231810808
162,1018.304306718431,0.4,apic,0.0586314173217346
163,167.26752669263527,0.4,dend,0.32073812996424067
164,1289.2205100918568,0.4,apic,0.013232894352142921
165,134.43247134517557,0.4,dend,0.34839641997902504
166,228.72377489782724,0.4,apic,0.2815609135008543
167,940.8389239528508,0.4,apic,0.06761206279625753
168,788.4503402436945,0.4,apic,0.0948607671463435
169,113.81234472219249,0.4,dend,0.33728140999930645
170,648.6934013712797,0.4,apic,0.12495915494366727
171,97.73142930013243,0.4,dend,0.3708866927281207
172,118.60562735198347,0.4,dend,0.34025127471879557
173,324.6838631288485,0.4,apic,0.23515165057503395
174,1082.2858051409169,0.4,apic,0.02459878797621684
175,167.26752669263527,0.4,dend,0.32073812996424067
176,354.2599060505388,0.4,apic,0.22059539762878444
177,409.7284324223408,0.4,apic,0.19957833876699738
178,195.15683647518154,0.4,apic,0.31371928142495165
179,515.739675963821,0.4,apic,0.15742819381985385
180,384.74841076073955,0.4,apic,0.20455533362441258
181,162.42407568574765,0.4,apic,0.31118115407736013
182,1266.1702708969417,0.4,apic,0.013683255986450149
183,211.63220750653073,0.4,dend,0.2687142358469714
184,114.15409302358559,0.4,dend,0.36897163295317625
185,381.95239250561684,0.4,apic,0.20406775258344112
186,233.66085693160153,0.4,apic,0.27817390369780526
187,337.7764871090879,0.4,apic,0.2184335012049985
188,266.5184901776619,0.4,apic,0.27322199271826264
189,1126.8101925423127,0.4,apic,0.021132554683461535
190,359.6429433351849,0.4,apic,0.212961251226929
191,1266.1545769386835,0.4,apic,0.013232886206807848
192,240.20924589380672,0.4,apic,0.2751318686822799
193,230.80523374005736,0.4,apic,0.3044831455933519
194,283.14649180641305,0.4,apic,0.27913562096307487
195,1018.304306718431,0.4,apic,0.0586314173217346
196,1177.809648982745,0.4,apic,0.015955053296849542
197,1029.731921039462,0.4,apic,0.053885379279222434
198,1087.6134547536517,0.4,apic,0.05624873707132849
199,158.2100911073697,0.4,apic,0.32327591988095605
200,216.5604565168211,0.4,dend,0.336842417948489
201,114.45093534896017,0.4,dend,0.3471828673801838
202,1151.7151685370425,0.4,apic,0.01614166829178032
203,252.4785624580402,0.4,apic,0.2870906548892407
204,309.0085548012233,0.4,apic,0.28310260068039383
205,225.67649497454522,0.4,apic,0.28218787285825897
206,354.2599060505388,0.4,apic,0.22059539762878444
207,177.61560103233853,0.4,dend,0.3579958470894269
208,1229.724764243879,0.4,apic,0.01292448813426006
209,124.29573715549212,0.4,dend,0.36928494362611275
210,1203.3549918921674,0.4,apic,0.016397489250891795
211,72.55771256930629,0.4,dend,0.38284819638948875
212,50.49431150301488,0.4,dend,0.39045304984264817
213,63.15924307395112,0.4,dend,0.3835205738972718
214,166.2683162119933,0.4,dend,0.32967724544442945
215,240.83685565217837,0.4,dend,0.27892113808115937
216,147.16644446431837,0.4,dend,0.3620246002613783
217,87.74733409990351,0.4,dend,0.3751334991668216
218,67.68097204351214,0.4,dend,0.3855112996675558
219,103.42504694763132,0.4,dend,0.36540151953670374
220,425.4909328219618,0.4,apic,0.19353078020648695
221,409.7284324223408,0.4,apic,0.19957833876699738
222,1202.723808268395,0.4,apic,0.015643922723626247
223,290.19707514627044,0.4,apic,0.2479884205465197
224,208.7340741589431,0.4,dend,0.3123560934651266
225,336.3158955937961,0.4,apic,0.24097586344728938
226,169.81666982784498,0.4,dend,0.3036599953340158
227,282.947306800692,0.4,apic,0.2706575081740823
228,73.78483825144616,0.4,dend,0.38450296480603186
229,1215.5595188502741,0.4,apic,0.03351328576152923
230,1203.3549918921674,0.4,apic,0.016397489250891795
231,263.9305651416439,0.4,dend,0.2794533625599058
232,120.57705827075272,0.4,dend,0.3630223708182143
233,176.45563228016948,0.4,dend,0.3269657783001918
234,252.4785624580402,0.4,apic,0.2870906548892407
235,178.37074302601945,0.4,dend,0.34463709917933727
236,109.16819945498825,0.4,apic,0.37189638325226326
237,190.56653510000945,0.4,dend,0.28100864201300624
238,146.01110421120347,0.4,dend,0.3071695546952924
239,91.56317190102511,0.4,dend,0.3632123874490105
240,1085.7561247998594,0.4,apic,0.045742091336052226
241,972.7378218951312,0.4,apic,0.06850771012334178
242,188.39808807574582,0.4,dend,0.31660369635595487
243,189.05896229448837,0.4,dend,0.32722463419935366
244,196.90668232211505,0.4,apic,0.299761103667322
245,394.31562882363727,0.4,apic,0.2060708830375404
246,100.86394087242225,0.4,dend,0.3754509574848015
247,947.4944939198651,0.4,apic,0.07235496595630764
248,386.6853090271192,0.4,apic,0.20489499028103353
249,54.42691513006233,0.4,dend,0.3794247976007199
250,927.4535126136407,0.4,apic,0.07072653445128196
251,105.12884557076974,0.4,dend,0.36699482407691164
252,113.15288166202464,0.4,dend,0.37214260839816404
253,337.7764871090879,0.4,apic,0.2184335012049985
254,383.27144544020643,0.4,apic,0.2184528052502941
255,159.55687396065298,0.4,dend,0.31224322217207146
256,252.4785624580402,0.4,apic,0.2870906548892407
257,49.484739032008434,0.4,dend,0.39708891692684745
258,926.351308550626,0.4,apic,0.07500579775023652
259,73.78483825144616,0.4,dend,0.38450296480603186
260,1061.9376052984048,0.4,apic,0.026845220193493446
261,137.2557592531149,0.4,apic,0.32670497276740207
262,649.0020377939139,0.4,apic,0.12566793405321164
263,1139.099119375378,0.4,apic,0.020297857051176038
264,359.76838909913823,0.4,apic,0.2106859610441063
265,197.21899869181533,0.4,dend,0.32664348825078093
266,98.1018678436529,0.4,dend,0.3810255461268923
267,97.73142930013243,0.4,dend,0.3708866927281207
268,64.37498428372382,0.4,dend,0.38528819583873997
269,968.6376792891044,0.4,apic,0.07002075948325626
270,927.4535126136407,0.4,apic,0.07072653445128196
271,113.88640685705411,0.4,dend,0.37326801471975557
272,121.82597602863196,0.4,dend,0.36951484280983493
273,90.68340297221485,0.4,dend,0.36327274838004087
274,224.86071215608382,0.4,apic,0.2817964306387637
275,190.91728358994976,0.4,apic,0.3136666062203233
276,327.08942875592305,0.4,apic,0.24284054218429674
277,62.29762052507359,0.4,dend,0.39395295300438704
278,797.8192791933797,0.4,apic,0.09677518902417148
279,152.9405470034439,0.4,dend,0.36040685035820275
280,272.9940969056006,0.4,apic,0.25109522845836807
281,133.03318673269888,0.4,dend,0.3395283535317333
282,923.4443824653044,0.4,apic,0.07054626610867842
283,1249.289046979354,0.4,apic,0.012314287021197856
284,179.66078594459293,0.4,dend,0.36124615193807585
285,52.04017135889184,0.4,dend,0.3908001901518361
286,152.4476627904528,0.4,dend,0.3473340510780787
287,402.5403908502934,0.4,apic,0.19461961506526393
288,901.6418642955131,0.4,apic,0.05214981458472323
289,152.06123120618486,0.4,dend,0.36058002051308335
290,101.42502984666582,0.4,dend,0.377478288000205
291,157.7359929154133,0.4,dend,0.36475782104149346
292,1202.723808268395,0.4,apic,0.015643922723626247
293,768.8612055325697,0.4,apic,0.0986226254396314
294,1179.1297977338559,0.4,apic,0.03708009300487447
295,85.10253843614804,0.4,dend,0.35869701548752175
296,172.38649280997322,0.4,apic,0.3192853715958961
297,995.521064306781,0.4,apic,0.0635957287966562
298,155.86712106725082,0.4,dend,0.3422073165804278
299,232.7139044414883,0.4,apic,0.27120288303403584
300,132.14108820183418,0.4,dend,0.3372529842262679
301,1282.9004727400306,0.4,apic,0.02575773560808159
302,1174.227365422498,0.4,apic,0.01696113308341296
303,379.58476907278674,0.4,apic,0.23076826414214224
304,189.11394518261358,0.4,dend,0.3105010820214176
305,189.05896229448837,0.4,dend,0.32722463419935366
306,184.51662790275998,0.4,dend,0.3260900231810808
307,1246.1922402366936,0.4,apic,0.013738832371416265
308,1289.0294885812198,0.4,apic,0.01275646787308915
309,1249.2882902345739,0.4,apic,0.013320475634657214
310,272.9940969056006,0.4,apic,0.25109522845836807
311,94.1963273456084,0.4,dend,0.33534166294056433
312,158.09114346989816,0.4,dend,0.30627434666061504
313,326.99041340256923,0.4,apic,0.27042843206255895
314,1123.1055939734579,0.4,apic,0.04161797985059934
315,1082.1057865991384,0.4,apic,0.022215659524476905
316,85.10253843614804,0.4,dend,0.35869701548752175
317,797.8192791933797,0.4,apic,0.09677518902417148
318,118.18707435641254,0.4,apic,0.36713494466246743
319,732.0901756623505,0.4,apic,0.09952753162234274
320,283.14649180641305,0.4,apic,0.27913562096307487
321,334.27105056178317,0.4,apic,0.24125196520593306
322,310.58113404027256,0.4,apic,0.281538526955444
323,127.3695178804456,0.4,dend,0.3271378501683273
324,231.47015478924322,0.4,apic,0.2904859127614685
325,412.9565961996402,0.4,apic,0.20018095832971028
326,357.12847665047246,0.4,apic,0.2513979299865525
327,179.11693402168947,0.4,dend,0.34460990322368446
328,649.0020377939139,0.4,apic,0.12566793405321164
329,287.990594829481,0.4,apic,0.24073564364294953
330,139.11942427335805,0.4,apic,0.329814339759821
331,176.19191310760613,0.4,apic,0.3047597278202261
332,381.95239250561684,0.4,apic,0.20406775258344112
333,125.5981794534687,0.4,dend,0.3615355207117119
334,1302.9254615451578,0.4,apic,0.012507670130503357
335,268.94996698754665,0.4,apic,0.2725410796393959
336,1061.9376052984048,0.4,apic,0.026845220193493446
337,255.5053120013037,0.4,dend,0.3027309802204883
338,927.4535126136407,0.4,apic,0.07072653445128196
339,68.01074554677353,0.4,dend,0.37576050941287065
340,147.9144711029631,0.4,dend,0.3603381860709618
341,169.50086269348816,0.4,dend,0.2942558560386459
342,159.52248736022364,0.4,dend,0.3574159861800297
343,207.97444699613737,0.4,dend,0.26393064507247743
344,82.8589089884082,0.4,dend,0.3448340467980415
345,882.8577028502173,0.4,apic,0.07768257494551278
346,165.669097688222,0.4,dend,0.3545299179418464
347,152.06123120618486,0.4,dend,0.36058002051308335
348,54.42691513006233,0.4,dend,0.3794247976007199
349,273.0288810798539,0.4,apic,0.26938328983314364
350,191.78658964491206,0.4,dend,0.3301028999255067
351,231.9158829836171,0.4,apic,0.2883439459049981
352,320.3812671851626,0.4,apic,0.25774559320446144
353,943.0738268699395,0.4,apic,0.0436766317637165
354,91.22777645270646,0.4,dend,0.3514408244622018
355,363.98178236557567,0.4,apic,0.23720234205379143
356,859.2539421372223,0.4,apic,0.06203737673003218
357,732.0901756623505,0.4,apic,0.09952753162234274
358,203.12536279050124,0.4,apic,0.2969415866627969
359,303.3081866709057,0.4,apic,0.23226722642958464
360,177.61560103233853,0.4,dend,0.3579958470894269
361,86.19613726756356,0.4,dend,0.3779894656101561
362,119.19831780561462,0.4,dend,0.3729152344076141
363,299.37612342372216,0.4,apic,0.2668411675532809
364,236.90947113093318,0.4,apic,0.2875703965845844
365,99.72589006337334,0.4,dend,0.37720988892020557
366,93.68792714710914,0.4,dend,0.36680271884118554
367,356.92790981728496,0.4,apic,0.23558648997013165
368,1017.3385909867684,0.4,apic,0.06051379880030083
369,100.86394087242225,0.4,dend,0.3754509574848015
370,808.0394749548194,0.4,apic,0.09136803986442033
371,91.22777645270646,0.4,dend,0.3514408244622018
372,968.6376792891044,0.4,apic,0.07002075948325626
373,172.33377399337303,0.4,dend,0.3475976343122227
374,146.36459889218844,0.4,dend,0.3563568362903595
375,275.47722612391834,0.4,apic,0.2660049390882335
376,68.94748552015548,0.4,dend,0.38641443980590395
377,904.1173087644266,0.4,apic,0.07368118325327089
378,1102.634004983429,0.4,apic,0.022124213009860227
379,167.3813434839671,0.4,dend,0.33476327452869725
380,776.5596732791703,0.4,apic,0.10241354117874835
381,1210.9982500289723,0.4,apic,0.015058783972406786
382,268.94996698754665,0.4,apic,0.2725410796393959
383,1246.1922402366936,0.4,apic,0.013738832371416265
384,83.7622620580905,0.4,dend,0.3714752114061781
385,1020.2019945156071,0.4,apic,0.031969612787150936
386,861.5980969360079,0.4,apic,0.0819756870596251
387,109.94421115086885,0.4,dend,0.36525233335035523
388,189.05896229448837,0.4,dend,0.32722463419935366
389,368.7774766038379,0.4,apic,0.2214255377889458
390,106.30384547392431,0.4,dend,0.3502292041320345
391,100.86394087242225,0.4,dend,0.3754509574848015
392,104.33110970863102,0.4,dend,0.38421400397574246
393,356.3369328288799,0.4,apic,0.22113224140576904
394,345.53560556074933,0.4,apic,0.23999277841441824
395,125.3566566162255,0.4,dend,0.3277370528567758
396,104.99675813988493,0.4,dend,0.33184473670840475
397,1058.766078338441,0.4,apic,0.027330937020849433
398,82.62241046888647,0.4,dend,0.35467179401587146
399,768.8612055325697,0.4,apic,0.0986226254396314
400,922.8358253746583,0.4,apic,0.04759857769192877
401,90.36166855948268,0.4,dend,0.3610403218108047
402,172.46251877385134,0.4,dend,0.36796834294439407
403,768.8612055325697,0.4,apic,0.0986226254396314
404,1053.2104207660611,0.4,apic,0.06320505736997006
405,176.19191310760613,0.4,apic,0.3047597278202261
406,1191.8338749482448,0.4,apic,0.012962047087853534
407,437.76648958488096,0.4,apic,0.19986733650608812
408,87.65144279883467,0.4,dend,0.3486062010772457
409,283.14649180641305,0.4,apic,0.27913562096307487
410,1249.289046979354,0.4,apic,0.012314287021197856
411,139.11942427335805,0.4,apic,0.329814339759821
412,1105.1821706953726,0.4,apic,0.05505712476217184
413,154.99522448949983,0.4,dend,0.34859962163424996
414,148.43519028696687,0.4,dend,0.30919995331217365
415,101.98687132330745,0.4,dend,0.33377102479555276
416,123.2264677156664,0.4,dend,0.36531009186023766
417,184.51662790275998,0.4,dend,0.3260900231810808
418,189.05896229448837,0.4,dend,0.32722463419935366
419,124.956174973597,0.4,dend,0.3360891655896552
420,949.9545794834812,0.4,apic,0.07106193395317462
421,113.88640685705411,0.4,dend,0.37326801471975557
422,132.14108820183418,0.4,dend,0.3372529842262679
423,1202.723808268395,0.4,apic,0.015643922723626247
424,1266.1545769386835,0.4,apic,0.013232886206807848
425,231.9158829836171,0.4,apic,0.2883439459049981
426,240.69752380559822,0.4,apic,0.30410739817899923
427,1249.2882902345739,0.4,apic,0.013320475634657214
428,124.63188202818775,0.4,dend,0.3419570092866735
429,189.11394518261358,0.4,dend,0.3105010820214176
430,189.59237466332434,0.4,apic,0.30021732616785357
431,279.9602991912391,0.4,apic,0.2391108693509949
432,372.3321717457555,0.4,apic,0.21976962915545073
433,123.06884341192504,0.4,dend,0.3650877356640905
434,294.4953777956342,0.4,apic,0.2800837101173812
435,107.7585945973951,0.4,dend,0.3685282184061549
436,337.33349416475295,0.4,apic,0.22123274947068694
437,158.09114346989816,0.4,dend,0.30627434666061504
438,840.3384910217984,0.4,apic,0.0865769319258618
439,147.41889823918723,0.4,dend,0.3419671889104734
440,290.63715896521876,0.4,apic,0.2869180960160378
441,158.5725582694369,0.4,apic,0.31356430408953884
442,1053.2104207660611,0.4,apic,0.06320505736997006
443,1171.0319160374543,0.4,apic,0.01615864540700329
444,978.2791161820779,0.4,apic,0.06448842975493108
445,1197.2953017254179,0.4,apic,0.016119780655671434
446,187.3199994011594,0.4,dend,0.27656972898411425
447,670.2616437081233,0.4,apic,0.12141964432406382
448,459.1400334070572,0.4,apic,0.17509894755097832
449,1181.9363677199044,0.4,apic,0.018299992783823882
450,1260.9908310564795,0.4,apic,0.01414512634855214
451,283.14649180641305,0.4,apic,0.27913562096307487
452,245.80261632896452,0.4,apic,0.2644744834871915
453,768.8612055325697,0.4,apic,0.0986226254396314
454,334.27105056178317,0.4,apic,0.24125196520593306
455,135.8111998862337,0.4,dend,0.36872554916278943
456,153.96319586631438,0.4,dend,0.37071998832487907
457,1122.9822048259407,0.4,apic,0.019957661986083508
458,101.98687132330745,0.4,dend,0.33377102479555276
459,162.42407568574765,0.4,apic,0.31118115407736013
460,78.8701601312148,0.4,dend,0.3851151213530528
461,363.74225133642045,0.4,apic,0.2231744846871493
462,1163.6786045109648,0.4,apic,0.016698769594782448
463,1113.7411410272384,0.4,apic,0.05822722326279006
464,1153.894137104828,0.4,apic,0.016682199873855552
465,233.66085693160153,0.4,apic,0.27817390369780526
466,1210.9982500289723,0.4,apic,0.015058783972406786
467,99.72589006337334,0.4,dend,0.37720988892020557
468,926.351308550626,0.4,apic,0.07500579775023652
469,141.74163293971782,0.4,dend,0.3598141458102475
470,797.8192791933797,0.4,apic,0.09677518902417148
471,978.2791161820779,0.4,apic,0.06448842975493108
472,159.55687396065298,0.4,dend,0.31224322217207146
473,124.956174973597,0.4,dend,0.3360891655896552
474,148.4577176078409,0.4,dend,0.35274225521183666
475,995.521064306781,0.4,apic,0.0635957287966562
476,104.99675813988493,0.4,dend,0.33184473670840475
477,231.47015478924322,0.4,apic,0.2904859127614685
478,154.99522448949983,0.4,dend,0.34859962163424996
479,1122.9822048259407,0.4,apic,0.019957661986083508
480,148.4577176078409,0.4,dend,0.35274225521183666
481,1153.894137104828,0.4,apic,0.016682199873855552
482,1070.0447388119308,0.4,apic,0.05718946638197053
483,384.74841076073955,0.4,apic,0.20455533362441258
484,1191.8338749482448,0.4,apic,0.012962047087853534
485,421.4069383692147,0.4,apic,0.18785073911872985
486,123.06884341192504,0.4,dend,0.3650877356640905
487,402.8006395439925,0.4,apic,0.21439578698219464
488,180.44255713266568,0.4,apic,0.3191413450751668
489,1026.1894254883025,0.4,apic,0.056702254545399455
490,80.32105935919517,0.4,dend,0.3844422447442213
491,254.24743952539205,0.4,apic,0.2584318524280178
492,189.59237466332434,0.4,apic,0.30021732616785357
493,140.67423169442782,0.4,dend,0.36317355744846225
494,149.70873856557898,0.4,dend,0.3425949414327505
495,118.60562735198347,0.4,dend,0.34025127471879557
496,176.19191310760613,0.4,apic,0.3047597278202261
497,70.38469050977113,0.4,dend,0.36826406473728923
498,240.69752380559822,0.4,apic,0.30410739817899923
499,968.6376792891044,0.4,apic,0.07002075948325626
