Node ID,Distance,Conductance,Type,EPSP
0,379.58476907278674,0.8,apic,0.4297402814768674
1,320.3812671851626,0.8,apic,0.4863054360285446
2,468.6693537968005,0.8,apic,0.36287582845299937
3,230.80523374005736,0.8,apic,0.593057560711415
4,93.07159617395864,0.8,dend,0.6655589028055857
5,303.85431458375433,0.8,apic,0.5090468577819536
6,159.52248736022364,0.8,dend,0.6664589400673009
7,231.9158829836171,0.8,apic,0.5687924485543192
8,170.12215362637647,0.8,dend,0.6394474841378894
9,1256.1271403859382,0.8,apic,0.03185223235192325
10,135.46387295877747,0.8,dend,0.7201548910086188
11,166.2683162119933,0.8,dend,0.5850558388927993
12,1160.5177435476412,0.8,apic,0.04080741423588563
13,360.4140218545981,0.8,apic,0.4126174508698881
14,1151.7151685370425,0.8,apic,0.03504035002515593
15,114.45093534896017,0.8,dend,0.6463599657079016
16,91.56317190102511,0.8,dend,0.7030767565979517
17,1034.9073069284893,0.8,apic,0.11793672294383839
18,73.78483825144616,0.8,dend,0.7585861182819258
19,819.078885107589,0.8,apic,0.1839594920818115
20,66.91099239677285,0.8,dend,0.7566041946582658
21,53.117938220707586,0.8,dend,0.7692527112757119
22,386.6853090271192,0.8,apic,0.39497161371880907
23,309.0085548012233,0.8,apic,0.5259123885402062
24,205.95709008267312,0.8,apic,0.5821147002374261
25,125.3566566162255,0.8,dend,0.6158715055697286
26,299.37612342372216,0.8,apic,0.5142611583656986
27,922.8358253746583,0.8,apic,0.09699824688092917
28,1129.9786252269105,0.8,apic,0.04049979244361168
29,1001.1614376649596,0.8,apic,0.12353863107551888
30,130.03362670112426,0.8,dend,0.6607358060194741
31,1272.0712877706492,0.8,apic,0.026483813545382873
32,135.8111998862337,0.8,dend,0.716857940284271
33,64.34817036737246,0.8,dend,0.7391871506725494
34,305.1546690250625,0.8,apic,0.48066504605752414
35,901.6418642955131,0.8,apic,0.1058178388179698
36,256.44604565619005,0.8,apic,0.5422989533995661
37,62.204840638074714,0.8,dend,0.7846685328108549
38,425.4909328219618,0.8,apic,0.38229172873016637
39,266.3004727952778,0.8,apic,0.5198474926489212
40,157.7359929154133,0.8,dend,0.7049690682562328
41,63.25794961446548,0.8,dend,0.7342065319083702
42,236.03288425906243,0.8,dend,0.563486797724849
43,1129.7695508672211,0.8,apic,0.039104908815374984
44,127.9039575867526,0.8,apic,0.7020118771912962
45,1224.7736160644306,0.8,apic,0.03448898753524077
46,216.5604565168211,0.8,dend,0.6162974828865657
47,104.71130249161499,0.8,dend,0.7096108297620276
48,177.30177078932604,0.8,dend,0.6208364664466615
49,272.6730029880563,0.8,apic,0.4968720471744632
50,866.8068790881941,0.8,apic,0.165633847931133
51,1243.1200317020266,0.8,apic,0.03245263683027133
52,1268.853329714829,0.8,apic,0.027544755501551776
53,233.66085693160153,0.8,apic,0.5509959009655034
54,118.60562735198347,0.8,dend,0.6050072221039358
55,69.39242684257508,0.8,apic,0.7669156910358481
56,83.3175177762149,0.8,dend,0.7239003549046998
57,100.86394087242225,0.8,dend,0.7205050137203699
58,234.38745604921883,0.8,apic,0.5478342912259393
59,177.30177078932604,0.8,dend,0.6208364664466615
60,1266.1702708969417,0.8,apic,0.031175372296274872
61,219.37644786150878,0.8,dend,0.4989172146697598
62,402.5403908502934,0.8,apic,0.38948418132112295
63,121.35133217772845,0.8,dend,0.5528681514717277
64,50.49431150301488,0.8,dend,0.7750656295773695
65,166.2683162119933,0.8,dend,0.5850558388927993
66,425.4909328219618,0.8,apic,0.38229172873016637
67,80.63428340982409,0.8,dend,0.7472346771367882
68,112.99782162310034,0.8,dend,0.6790426994461427
69,210.4617471204462,0.8,apic,0.5808525642354851
70,126.69388733406447,0.8,dend,0.7226444529761409
71,119.19831780561462,0.8,dend,0.7264959838793459
72,978.2791161820779,0.8,apic,0.1295164014468213
73,125.34785430040972,0.8,dend,0.7307351600425989
74,591.2058660395061,0.8,apic,0.2764216066012892
75,166.66555180618144,0.8,dend,0.5112683667508833
76,187.49904621726995,0.8,apic,0.6006321882287438
77,63.15924307395112,0.8,dend,0.7337104378660655
78,354.2599060505388,0.8,apic,0.43559437148952895
79,359.76838909913823,0.8,apic,0.41266694107521573
80,145.16818505228014,0.8,dend,0.6135058195816754
81,172.58036452692494,0.8,dend,0.6348135551532152
82,223.51037200295212,0.8,dend,0.6493013568342008
83,159.55687396065298,0.8,dend,0.5370260349323672
84,1160.4550631470565,0.8,apic,0.07866242604978879
85,146.36459889218844,0.8,dend,0.6583264602032983
86,1105.1821706953726,0.8,apic,0.10715488938019746
87,999.7698750450477,0.8,apic,0.12437044630731009
88,324.23749899931823,0.8,apic,0.4502771737847411
89,143.422687241373,0.8,dend,0.6522950294646392
90,125.34785430040972,0.8,dend,0.7307351600425989
91,283.14649180641305,0.8,apic,0.5414662206759289
92,1042.5024963743288,0.8,apic,0.1091618907842502
93,795.6720588997864,0.8,apic,0.15871661079508215
94,73.15339736778739,0.8,dend,0.7189821881285781
95,54.42691513006233,0.8,dend,0.7303655558059745
96,1151.4676333019793,0.8,apic,0.03678178574375579
97,962.3558687813563,0.8,apic,0.0826534910736001
98,827.6286096659444,0.8,apic,0.1770827198591718
99,381.95239250561684,0.8,apic,0.4082973063638349
