Node ID,Distance,Conductance,Type,Name,EPSC
26,"[132.4685610854313, 133.53481669883018]","[0.9458794851378154, 0.09102959132090752]",dend,"['L5PCtemplate[26].dend[31]', 'L5PCtemplate[26].dend[5]']",-0.03334089944502239
27,"[157.2096136989632, 89.91900974132152, 116.94856380256056, 116.94856380256056, 131.54209788544483, 167.26752669263527]","[0.05973151223849044, 0.09774726894556512, 0.35229032083201367, 0.2392579422128289, 0.1341643551929545, 0.4778165366188453]",dend,"['L5PCtemplate[27].dend[54]', 'L5PCtemplate[27].dend[58]', 'L5PCtemplate[27].dend[77]', 'L5PCtemplate[27].dend[77]', 'L5PCtemplate[27].dend[62]', 'L5PCtemplate[27].dend[74]']",-0.02409205041118412
28,"[83.7622620580905, 83.46440955223416, 159.55687396065298, 83.38991108602856, 68.97818967932899, 133.53481669883018, 159.55687396065298]","[0.3136512871414204, 0.07361852614527194, 0.18293721880633468, 0.567813738333285, 0.25123200219262465, 0.24857016017108172, 0.3550000058682125]",dend,"['L5PCtemplate[28].dend[15]', 'L5PCtemplate[28].dend[2]', 'L5PCtemplate[28].dend[6]', 'L5PCtemplate[28].dend[6]', 'L5PCtemplate[28].dend[15]', 'L5PCtemplate[28].dend[5]', 'L5PCtemplate[28].dend[6]']",-0.07028180824022456
29,"[126.69388733406447, 83.3143651168523, 124.29573715549212, 188.39808807574582, 99.72589006337334, 64.37498428372382, 61.79997353369858, 91.22777645270646]","[0.5830108775934322, 0.17535730243246903, 0.03166969805252268, 0.19551982377107194, 0.7012095140028455, 0.3154945502424173, 0.11762040038301215, 0.1657274763423762]",dend,"['L5PCtemplate[29].dend[41]', 'L5PCtemplate[29].dend[45]', 'L5PCtemplate[29].dend[27]', 'L5PCtemplate[29].dend[45]', 'L5PCtemplate[29].dend[28]', 'L5PCtemplate[29].dend[60]', 'L5PCtemplate[29].dend[2]', 'L5PCtemplate[29].dend[56]']",-0.054630439541369924
30,"[110.35851483666956, 102.97772036283612, 152.9405470034439]","[0.35002725518686323, 0.18429402914757292, 0.19143019583500012]",dend,"['L5PCtemplate[30].dend[66]', 'L5PCtemplate[30].dend[14]', 'L5PCtemplate[30].dend[32]']",-0.01003185953720731
31,"[65.1512755144224, 143.43776430954227, 73.78483825144616, 159.52248736022364, 88.32971429198041, 143.422687241373, 197.0880287745798, 113.81234472219249]","[0.6486519655174804, 0.20404581597311838, 0.06078850925967731, 0.7103621619531376, 0.07910688077246511, 0.08717459240573455, 0.0703282024953602, 0.2572238006847897]",dend,"['L5PCtemplate[31].dend[68]', 'L5PCtemplate[31].dend[58]', 'L5PCtemplate[31].dend[26]', 'L5PCtemplate[31].dend[14]', 'L5PCtemplate[31].dend[33]', 'L5PCtemplate[31].dend[35]', 'L5PCtemplate[31].dend[28]', 'L5PCtemplate[31].dend[10]']",-0.053300546254320125
32,"[100.96950177156991, 177.30177078932604, 78.87582633601447, 77.5076075414143, 152.4476627904528, 155.86712106725082, 98.1018678436529, 73.15339736778739]","[0.03972946252868625, 0.05506847680059937, 0.08777536945857123, 0.12410468892366013, 1.0531735438223437, 0.5398396600088845, 0.09274404760060065, 0.1575009899843547]",dend,"['L5PCtemplate[32].dend[74]', 'L5PCtemplate[32].dend[67]', 'L5PCtemplate[32].dend[39]', 'L5PCtemplate[32].dend[44]', 'L5PCtemplate[32].dend[33]', 'L5PCtemplate[32].dend[67]', 'L5PCtemplate[32].dend[39]', 'L5PCtemplate[32].dend[56]']",-0.054465314183005376
33,"[197.91604007083907, 152.4476627904528, 133.53481669883018, 90.36166855948268, 90.36166855948268, 147.41889823918723]","[0.3167445723226874, 0.23146552884535476, 0.2273678225617238, 0.16702962835951393, 0.09753469680676373, 0.37791862217198785]",dend,"['L5PCtemplate[33].dend[5]', 'L5PCtemplate[33].dend[33]', 'L5PCtemplate[33].dend[5]', 'L5PCtemplate[33].dend[10]', 'L5PCtemplate[33].dend[10]', 'L5PCtemplate[33].dend[38]']",-0.03684797742948831
34,"[201.17835085873975, 87.65144279883467, 164.66314359303897]","[0.33872830421065053, 0.1256851885254164, 0.17275834732818135]",dend,"['L5PCtemplate[34].dend[61]', 'L5PCtemplate[34].dend[48]', 'L5PCtemplate[34].dend[70]']",-0.021074784224595078
35,"[121.47339252334079, 83.1133862528276, 121.47339252334079]","[0.4988370624063281, 0.020218134334562855, 0.2143645505183374]",dend,"['L5PCtemplate[35].dend[6]', 'L5PCtemplate[35].dend[36]', 'L5PCtemplate[35].dend[6]']",-0.011439940895741074
