Node ID,Distance,Conductance,Type,EPSP
0,1260.9908310564795,7.210132670993414,apic,0.20628978769785533
1,1260.9908310564795,7.210132670993414,apic,0.20628978769785533
2,1289.0294885812198,7.210132670993414,apic,0.07486390411979471
3,1272.0712877706492,7.210132670993414,apic,0.07227984713043156
4,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
5,1268.853329714829,7.210132670993414,apic,0.0919836139922694
6,1266.0652342675914,7.210132670993414,apic,0.19906805033552644
7,1268.853329714829,7.210132670993414,apic,0.0919836139922694
8,1251.1827917710764,7.210132670993414,apic,0.4987184870835222
9,1289.2205100918568,7.210132670993414,apic,0.20226991307065134
10,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
11,1247.7691346354463,7.210132670993414,apic,0.2316659655973723
12,1289.2205100918568,7.210132670993414,apic,0.20226991307065134
13,1267.6108644089568,7.210132670993414,apic,0.08977225267742028
14,1268.853329714829,7.210132670993414,apic,0.0919836139922694
15,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
16,1302.9254615451578,7.210132670993414,apic,0.1736091075938333
17,1249.2882902345739,7.210132670993414,apic,0.19272876046171916
18,1266.0652342675914,7.210132670993414,apic,0.19906805033552644
19,1289.0294885812198,7.210132670993414,apic,0.07486390411979471
20,1249.2299957951525,7.210132670993414,apic,0.24909296545030202
21,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
22,1267.6108644089568,7.210132670993414,apic,0.08977225267742028
23,1272.0712877706492,7.210132670993414,apic,0.07227984713043156
24,1268.853329714829,7.210132670993414,apic,0.0919836139922694
25,1302.9254615451578,7.210132670993414,apic,0.1736091075938333
26,1260.9908310564795,7.210132670993414,apic,0.20628978769785533
27,1266.1702708969417,7.210132670993414,apic,0.21694003282409824
28,1268.853329714829,7.210132670993414,apic,0.0919836139922694
29,1249.2882902345739,7.210132670993414,apic,0.19272876046171916
30,1302.9254615451578,7.210132670993414,apic,0.1736091075938333
31,1268.853329714829,7.210132670993414,apic,0.0919836139922694
32,1284.5400192419206,7.210132670993414,apic,0.18876964620189085
33,1249.2299957951525,7.210132670993414,apic,0.24909296545030202
34,1246.1922402366936,7.210132670993414,apic,0.1109900004761073
35,1266.1702708969417,7.210132670993414,apic,0.21694003282409824
36,1272.0712877706492,7.210132670993414,apic,0.07227984713043156
37,1260.9908310564795,7.210132670993414,apic,0.20628978769785533
38,1289.0294885812198,7.210132670993414,apic,0.07486390411979471
39,1260.9908310564795,7.210132670993414,apic,0.20628978769785533
40,1284.5400192419206,7.210132670993414,apic,0.18876964620189085
41,1256.1271403859382,7.210132670993414,apic,0.2193403764413091
42,1282.9004727400306,7.210132670993414,apic,0.1661532320632375
43,1249.289046979354,7.210132670993414,apic,0.11022709727625113
44,1272.0712877706492,7.210132670993414,apic,0.07227984713043156
45,1289.2205100918568,7.210132670993414,apic,0.20226991307065134
46,1282.9004727400306,7.210132670993414,apic,0.1661532320632375
47,1251.1827917710764,7.210132670993414,apic,0.4987184870835222
48,1302.9254615451578,7.210132670993414,apic,0.1736091075938333
49,1267.6108644089568,7.210132670993414,apic,0.08977225267742028
50,1266.1702708969417,7.210132670993414,apic,0.21694003282409824
51,1249.289046979354,7.210132670993414,apic,0.11022709727625113
52,1268.853329714829,7.210132670993414,apic,0.0919836139922694
53,1260.9908310564795,7.210132670993414,apic,0.20628978769785533
54,1266.0652342675914,7.210132670993414,apic,0.19906805033552644
55,1272.0712877706492,7.210132670993414,apic,0.07227984713043156
56,1266.0652342675914,7.210132670993414,apic,0.19906805033552644
57,1256.1271403859382,7.210132670993414,apic,0.2193403764413091
58,1252.011934565048,7.210132670993414,apic,0.08313404275182279
59,1302.9254615451578,7.210132670993414,apic,0.1736091075938333
60,1249.289046979354,7.210132670993414,apic,0.11022709727625113
61,1249.2299957951525,7.210132670993414,apic,0.24909296545030202
62,1289.0294885812198,7.210132670993414,apic,0.07486390411979471
63,1256.1271403859382,7.210132670993414,apic,0.2193403764413091
64,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
65,1247.7691346354463,7.210132670993414,apic,0.2316659655973723
66,1289.0294885812198,7.210132670993414,apic,0.07486390411979471
67,1284.5400192419206,7.210132670993414,apic,0.18876964620189085
68,1302.9254615451578,7.210132670993414,apic,0.1736091075938333
69,1252.011934565048,7.210132670993414,apic,0.08313404275182279
70,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
71,1282.9004727400306,7.210132670993414,apic,0.1661532320632375
72,1249.2882902345739,7.210132670993414,apic,0.19272876046171916
73,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
74,1289.0294885812198,7.210132670993414,apic,0.07486390411979471
75,1302.9254615451578,7.210132670993414,apic,0.1736091075938333
76,1252.011934565048,7.210132670993414,apic,0.08313404275182279
77,1249.2299957951525,7.210132670993414,apic,0.24909296545030202
78,1267.6108644089568,7.210132670993414,apic,0.08977225267742028
79,1267.6108644089568,7.210132670993414,apic,0.08977225267742028
80,1256.1271403859382,7.210132670993414,apic,0.2193403764413091
81,1284.5400192419206,7.210132670993414,apic,0.18876964620189085
82,1284.5400192419206,7.210132670993414,apic,0.18876964620189085
83,1249.2299957951525,7.210132670993414,apic,0.24909296545030202
84,1249.2882902345739,7.210132670993414,apic,0.19272876046171916
85,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
86,1249.2882902345739,7.210132670993414,apic,0.19272876046171916
87,1249.2882902345739,7.210132670993414,apic,0.19272876046171916
88,1267.6108644089568,7.210132670993414,apic,0.08977225267742028
89,1247.7691346354463,7.210132670993414,apic,0.2316659655973723
90,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
91,1268.853329714829,7.210132670993414,apic,0.0919836139922694
92,1289.0294885812198,7.210132670993414,apic,0.07486390411979471
93,1266.1702708969417,7.210132670993414,apic,0.21694003282409824
94,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
95,1266.1545769386835,7.210132670993414,apic,0.2077165370604206
96,1249.289046979354,7.210132670993414,apic,0.11022709727625113
97,1266.1702708969417,7.210132670993414,apic,0.21694003282409824
98,1243.1200317020266,7.210132670993414,apic,0.2331862755854246
99,1267.6108644089568,7.210132670993414,apic,0.08977225267742028
