Node ID,Distance,Conductance,Type,Name,EPSC
0,"[114.15409302358559, 220.9285964056956, 120.38868854121658, 178.37074302601945, 143.43776430954227]","[0.0011014238655883684, 1.4781865186980223, 0.0011105124356198186, 0.07068293142813611, 0.00820567127682078]",dend,"['L5PCtemplate[0].dend[32]', 'L5PCtemplate[0].dend[72]', 'L5PCtemplate[0].dend[33]', 'L5PCtemplate[0].dend[14]', 'L5PCtemplate[0].dend[58]']",-0.028464609259515328
1,"[120.38868854121658, 134.43247134517557, 116.96455005124055, 104.71130249161499, 68.01074554677353]","[0.06994791187028092, 0.6271939088433077, 0.5120983803333193, 0.33588196529963515, 0.0010364302909539882]",dend,"['L5PCtemplate[1].dend[33]', 'L5PCtemplate[1].dend[67]', 'L5PCtemplate[1].dend[40]', 'L5PCtemplate[1].dend[4]', 'L5PCtemplate[1].dend[65]']",-0.04296114192356981
2,"[133.03318673269888, 116.94856380256056, 100.96950177156991, 101.98687132330745, 131.54209788544483]","[0.38549988096343507, 1.3686228591683232, 0.0010824480692547078, 0.0010839005959724251, 0.21606454007076292]",dend,"['L5PCtemplate[2].dend[77]', 'L5PCtemplate[2].dend[77]', 'L5PCtemplate[2].dend[74]', 'L5PCtemplate[2].dend[82]', 'L5PCtemplate[2].dend[62]']",-0.05259976573483982
3,"[86.19613726756356, 90.61400111749089, 69.15359332682125, 90.61400111749089, 64.34817036737246]","[0.34159834167750075, 1.1655824513183575, 0.8882174481826546, 0.1144286102001205, 0.44718436426203567]",dend,"['L5PCtemplate[3].dend[4]', 'L5PCtemplate[3].dend[5]', 'L5PCtemplate[3].dend[5]', 'L5PCtemplate[3].dend[5]', 'L5PCtemplate[3].dend[6]']",-0.06786479996350181
4,"[158.1431732900972, 109.94421115086885, 155.86712106725082, 146.01110421120347, 25.153635303841966]","[0.6511668576675863, 0.05276238762427411, 0.0011636778485567339, 0.001148658075903347, 0.6395366850110724]",dend,"['L5PCtemplate[4].dend[28]', 'L5PCtemplate[4].dend[72]', 'L5PCtemplate[4].dend[67]', 'L5PCtemplate[4].dend[69]', 'L5PCtemplate[4].dend[7]']",-3.5276046617127577e-05
5,"[123.36762958838811, 120.38868854121658, 62.29762052507359, 126.69388733406447, 114.15409302358559]","[0.001114881468849184, 0.0011105124356198186, 0.0010286548194518835, 0.4894746646818372, 0.5697119575369757]",dend,"['L5PCtemplate[5].dend[24]', 'L5PCtemplate[5].dend[33]', 'L5PCtemplate[5].dend[45]', 'L5PCtemplate[5].dend[41]', 'L5PCtemplate[5].dend[32]']",-0.05187154876153954
6,"[43.79339593421373, 178.37074302601945, 61.79997353369858, 21.19770181309925, 68.94748552015548]","[0.47181154819419807, 0.4246496485839197, 0.12851418774767576, 0.6587806283811173, 0.3456699923689758]",dend,"['L5PCtemplate[6].dend[64]', 'L5PCtemplate[6].dend[14]', 'L5PCtemplate[6].dend[2]', 'L5PCtemplate[6].dend[39]', 'L5PCtemplate[6].dend[29]']",-0.02880360928969594
7,"[130.03362670112426, 172.46251877385134, 104.99675813988493, 126.79328158930532, 74.88580032951214]","[0.0011247204530163292, 0.55295483177551, 0.0010882093181882604, 0.6578025163004355, 0.0010458650894631322]",dend,"['L5PCtemplate[7].dend[66]', 'L5PCtemplate[7].dend[40]', 'L5PCtemplate[7].dend[49]', 'L5PCtemplate[7].dend[2]', 'L5PCtemplate[7].dend[35]']",-3.27914236208926e-05
8,"[153.96319586631438, 77.5076075414143, 83.3175177762149, 19.134581469327554, 21.99791443707396]","[0.0011607611945113137, 0.15662470346663418, 0.001057553470988623, 0.000971765179690389, 0.0009754396952378874]",dend,"['L5PCtemplate[8].dend[40]', 'L5PCtemplate[8].dend[44]', 'L5PCtemplate[8].dend[21]', 'L5PCtemplate[8].dend[42]', 'L5PCtemplate[8].dend[63]']",-0.009400670334969163
9,"[101.42502984666582, 153.96319586631438, 49.484739032008434, 121.35133217772845, 125.5981794534687]","[0.745980788792533, 0.21968905221299972, 0.0010114281460757507, 0.45084144045767843, 0.32765200134831673]",dend,"['L5PCtemplate[9].dend[27]', 'L5PCtemplate[9].dend[40]', 'L5PCtemplate[9].dend[18]', 'L5PCtemplate[9].dend[82]', 'L5PCtemplate[9].dend[58]']",-0.026463577908941716
10,"[133.03318673269888, 143.422687241373, 147.9144711029631, 120.57705827075272, 104.99675813988493]","[0.7306993861376964, 1.1765381259168495, 0.8319470376550617, 0.02924113806321479, 0.4454360660279121]",dend,"['L5PCtemplate[10].dend[77]', 'L5PCtemplate[10].dend[35]', 'L5PCtemplate[10].dend[61]', 'L5PCtemplate[10].dend[35]', 'L5PCtemplate[10].dend[49]']",-0.1299470154904725
11,"[54.194117300567484, 83.46440955223416, 178.37074302601945, 141.74163293971782, 132.4685610854313]","[0.48042642930148693, 0.4723605839105443, 0.001198711807632328, 0.0011422120725729313, 0.28766978591174397]",dend,"['L5PCtemplate[11].dend[15]', 'L5PCtemplate[11].dend[2]', 'L5PCtemplate[11].dend[14]', 'L5PCtemplate[11].dend[4]', 'L5PCtemplate[11].dend[31]']",-0.023804753277545387
12,"[126.79328158930532, 40.42374332073766, 25.153635303841966, 86.19613726756356, 66.91099239677285]","[0.08964356336714238, 0.7097544693711519, 0.000979505529317706, 0.5555903869453728, 0.0010349289902917775]",dend,"['L5PCtemplate[12].dend[2]', 'L5PCtemplate[12].dend[39]', 'L5PCtemplate[12].dend[7]', 'L5PCtemplate[12].dend[4]', 'L5PCtemplate[12].dend[10]']",-0.03307784547388337
13,"[68.97818967932899, 83.46440955223416, 100.86394087242225, 82.8589089884082, 68.97818967932899]","[0.5769546104132687, 0.49300042324003407, 0.143902478107339, 0.1653862899183113, 0.0010377527737258732]",dend,"['L5PCtemplate[13].dend[15]', 'L5PCtemplate[13].dend[2]', 'L5PCtemplate[13].dend[77]', 'L5PCtemplate[13].dend[80]', 'L5PCtemplate[13].dend[15]']",-0.07575428120105698
14,"[101.98687132330745, 100.47779507920052, 62.29762052507359, 112.99782162310034, 85.23817306740301]","[0.0010839005959724251, 0.6189849527069529, 0.1343731047288768, 0.9205071089474242, 0.009488494493575852]",dend,"['L5PCtemplate[14].dend[82]', 'L5PCtemplate[14].dend[50]', 'L5PCtemplate[14].dend[45]', 'L5PCtemplate[14].dend[67]', 'L5PCtemplate[14].dend[13]']",-0.0005829373492360901
15,"[68.97818967932899, 121.82597602863196, 133.53481669883018, 105.12884557076974, 67.68097204351214]","[0.0010377527737258732, 0.5022039643920531, 0.36527771872879555, 0.0010883987962087627, 0.03310252481077538]",dend,"['L5PCtemplate[15].dend[15]', 'L5PCtemplate[15].dend[14]', 'L5PCtemplate[15].dend[5]', 'L5PCtemplate[15].dend[2]', 'L5PCtemplate[15].dend[4]']",-0.025328603153695894
16,"[31.71869765005929, 85.23817306740301, 102.43165180468468, 140.51513324199686, 43.431583169161684]","[0.9827791935128433, 0.7080239869517665, 0.0010845362335823244, 0.22247516982216886, 0.4271608777261035]",dend,"['L5PCtemplate[16].dend[78]', 'L5PCtemplate[16].dend[13]', 'L5PCtemplate[16].dend[6]', 'L5PCtemplate[16].dend[6]', 'L5PCtemplate[16].dend[71]']",-0.06407282152736116
17,"[73.15339736778739, 126.69388733406447, 177.30177078932604, 169.50086269348816, 106.30384547392431]","[0.0010434796086533618, 0.0011197802054302456, 0.0011970240021957075, 0.41844310712653887, 0.31702113283526134]",dend,"['L5PCtemplate[17].dend[56]', 'L5PCtemplate[17].dend[41]', 'L5PCtemplate[17].dend[67]', 'L5PCtemplate[17].dend[13]', 'L5PCtemplate[17].dend[13]']",-4.513428564223432e-05
18,"[125.5981794534687, 201.17835085873975, 121.35133217772845, 65.1512755144224, 167.26752669263527]","[0.0011181641319886347, 0.0012352953695550354, 0.3907206655618641, 0.1731994597060071, 0.0011812962820210737]",dend,"['L5PCtemplate[18].dend[58]', 'L5PCtemplate[18].dend[61]', 'L5PCtemplate[18].dend[82]', 'L5PCtemplate[18].dend[68]', 'L5PCtemplate[18].dend[74]']",-0.008927546092252214
19,"[143.43776430954227, 68.01074554677353, 98.1018678436529, 155.86712106725082, 91.96161382787453]","[0.0011447685319144287, 0.5492308912615904, 0.5051293071923657, 0.5646170086254377, 0.0010696718767005827]",dend,"['L5PCtemplate[19].dend[58]', 'L5PCtemplate[19].dend[65]', 'L5PCtemplate[19].dend[39]', 'L5PCtemplate[19].dend[67]', 'L5PCtemplate[19].dend[59]']",-0.02646146309359665
20,"[121.82597602863196, 83.46440955223416, 68.01074554677353, 151.14261545663817, 135.8111998862337]","[0.0011126182768104744, 0.4237030572464843, 0.0010364302909539882, 0.001156453733000613, 0.4199075895816879]",dend,"['L5PCtemplate[20].dend[14]', 'L5PCtemplate[20].dend[2]', 'L5PCtemplate[20].dend[65]', 'L5PCtemplate[20].dend[31]', 'L5PCtemplate[20].dend[59]']",-9.213921714490425e-05
21,"[152.06123120618486, 65.55045704893816, 25.153635303841966, 94.65318041623435, 116.96455005124055]","[0.8469811315258026, 0.17778910392745148, 0.000979505529317706, 0.0010734735379444478, 0.0011055116048883063]",dend,"['L5PCtemplate[21].dend[62]', 'L5PCtemplate[21].dend[72]', 'L5PCtemplate[21].dend[7]', 'L5PCtemplate[21].dend[44]', 'L5PCtemplate[21].dend[40]']",-0.0001151565655277409
22,"[201.17835085873975, 125.5981794534687, 145.16818505228014, 43.431583169161684, 72.55771256930629]","[0.010680974034253677, 0.22726309636722364, 0.0011473825697580953, 0.0054679959160537014, 0.08308525567073682]",dend,"['L5PCtemplate[22].dend[61]', 'L5PCtemplate[22].dend[58]', 'L5PCtemplate[22].dend[74]', 'L5PCtemplate[22].dend[71]', 'L5PCtemplate[22].dend[57]']",-0.004577563188945533
