Node ID,Distance,Conductance,Type,Name,IPSC
17,"[157.7359929154133, 128.94432616587443, 154.33796525279956]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[17].dend[59]', 'L5PCtemplate[17].dend[44]', 'L5PCtemplate[17].dend[72]']",-0.008835859409828117
18,"[64.34817036737246, 91.56317190102511]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[18].dend[6]', 'L5PCtemplate[18].dend[67]']",-0.012590085749764057
19,[157.2096136989632],[20.629999999999995],dend,['L5PCtemplate[19].dend[54]'],-0.005607291259934755
20,[123.2264677156664],[20.629999999999995],dend,['L5PCtemplate[20].dend[4]'],-0.00979448230395974
21,"[54.194117300567484, 126.69388733406447, 104.90830239692104]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[21].dend[15]', 'L5PCtemplate[21].dend[41]', 'L5PCtemplate[21].dend[37]']",-0.02913020173878067
22,"[104.33110970863102, 100.86394087242225, 112.99782162310034, 158.1431732900972]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[22].dend[45]', 'L5PCtemplate[22].dend[77]', 'L5PCtemplate[22].dend[67]', 'L5PCtemplate[22].dend[28]']",-0.05027864349642641
23,"[60.65930781833951, 201.17835085873975, 62.204840638074714, 84.0851219578796, 104.35920141659851]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[23].dend[80]', 'L5PCtemplate[23].dend[61]', 'L5PCtemplate[23].dend[83]', 'L5PCtemplate[23].dend[19]', 'L5PCtemplate[23].dend[33]']",-0.06424472542363446
24,[109.94421115086885],[20.629999999999995],dend,['L5PCtemplate[24].dend[72]'],-0.011045309030066619
25,[68.94748552015548],[20.629999999999995],dend,['L5PCtemplate[25].dend[29]'],0.0
26,[131.4997229334096],[20.629999999999995],dend,['L5PCtemplate[26].dend[37]'],-0.004715338313587836
27,"[68.01074554677353, 74.31162123783537]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[27].dend[65]', 'L5PCtemplate[27].dend[51]']",0.0
28,"[87.74733409990351, 158.1431732900972]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[28].dend[72]', 'L5PCtemplate[28].dend[28]']",-0.02565379361385567
29,"[135.8111998862337, 74.88580032951214]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[29].dend[59]', 'L5PCtemplate[29].dend[35]']",-0.027809165901260258
30,"[177.61560103233853, 60.65930781833951, 134.43247134517557, 140.71579303214946, 54.194117300567484]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[30].dend[28]', 'L5PCtemplate[30].dend[80]', 'L5PCtemplate[30].dend[67]', 'L5PCtemplate[30].dend[82]', 'L5PCtemplate[30].dend[15]']",-0.050189547873458196
31,"[65.55045704893816, 152.4476627904528, 54.42691513006233]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[31].dend[72]', 'L5PCtemplate[31].dend[33]', 'L5PCtemplate[31].dend[51]']",-0.03230767409974078
32,[73.78483825144616],[20.629999999999995],dend,['L5PCtemplate[32].dend[26]'],0.0
33,"[86.19613726756356, 177.30177078932604, 240.83685565217837, 196.95651887776307, 105.12884557076974]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[33].dend[4]', 'L5PCtemplate[33].dend[67]', 'L5PCtemplate[33].dend[5]', 'L5PCtemplate[33].dend[58]', 'L5PCtemplate[33].dend[2]']",-0.02852064141620758
34,"[98.1018678436529, 68.94748552015548, 83.3175177762149, 138.67074554785592, 207.97444699613737]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[34].dend[39]', 'L5PCtemplate[34].dend[29]', 'L5PCtemplate[34].dend[21]', 'L5PCtemplate[34].dend[28]', 'L5PCtemplate[34].dend[69]']",-0.057116031761950126
35,"[68.01074554677353, 109.30215553762554, 116.94856380256056, 60.75370898766455, 166.66555180618144]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[35].dend[65]', 'L5PCtemplate[35].dend[56]', 'L5PCtemplate[35].dend[77]', 'L5PCtemplate[35].dend[12]', 'L5PCtemplate[35].dend[69]']",-0.021727435336060807
36,[145.83871710874416],[20.629999999999995],dend,['L5PCtemplate[36].dend[76]'],-0.004144884739787358
37,"[97.73142930013243, 65.55045704893816]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[37].dend[35]', 'L5PCtemplate[37].dend[72]']",-0.0191744462355814
38,[87.65144279883467],[20.629999999999995],dend,['L5PCtemplate[38].dend[48]'],-0.006266561406675919
39,"[49.11656274943088, 69.15359332682125, 85.10253843614804]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[39].dend[36]', 'L5PCtemplate[39].dend[5]', 'L5PCtemplate[39].dend[68]']",-0.033432618795359303
40,"[73.78483825144616, 104.71130249161499]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[40].dend[26]', 'L5PCtemplate[40].dend[4]']",-0.011543823634951877
41,"[152.4476627904528, 116.94856380256056, 90.68340297221485, 91.22777645270646]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[41].dend[33]', 'L5PCtemplate[41].dend[77]', 'L5PCtemplate[41].dend[66]', 'L5PCtemplate[41].dend[56]']",-0.013832008322367528
42,[140.51513324199686],[20.629999999999995],dend,['L5PCtemplate[42].dend[6]'],0.0
43,"[184.51662790275998, 83.38991108602856]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[43].dend[70]', 'L5PCtemplate[43].dend[6]']",-0.007540145399786979
44,[160.08025388657046],[20.629999999999995],dend,['L5PCtemplate[44].dend[82]'],-0.002724120086838866
45,[65.1512755144224],[20.629999999999995],dend,['L5PCtemplate[45].dend[68]'],-0.017852720606015282
46,[140.51513324199686],[20.629999999999995],dend,['L5PCtemplate[46].dend[6]'],-0.004647123277834453
47,[126.79328158930532],[20.629999999999995],dend,['L5PCtemplate[47].dend[2]'],-0.009340233826549138
48,"[236.03288425906243, 73.78483825144616, 167.26752669263527]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[48].dend[28]', 'L5PCtemplate[48].dend[26]', 'L5PCtemplate[48].dend[74]']",-0.023640434370975072
49,"[77.5076075414143, 83.3175177762149, 101.42502984666582, 143.422687241373]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[49].dend[44]', 'L5PCtemplate[49].dend[21]', 'L5PCtemplate[49].dend[27]', 'L5PCtemplate[49].dend[35]']",-0.03552380600098104
50,"[96.89358253592437, 104.71130249161499, 133.5473200135147, 135.8111998862337, 158.1431732900972]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[50].dend[60]', 'L5PCtemplate[50].dend[4]', 'L5PCtemplate[50].dend[32]', 'L5PCtemplate[50].dend[59]', 'L5PCtemplate[50].dend[28]']",-0.0403016873505635
51,[144.809659283318],[20.629999999999995],dend,['L5PCtemplate[51].dend[70]'],-0.008442825229337814
52,"[244.07708083192296, 74.31162123783537, 78.87582633601447]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[52].dend[70]', 'L5PCtemplate[52].dend[51]', 'L5PCtemplate[52].dend[39]']",-0.017539077147432636
53,[104.90830239692104],[20.629999999999995],dend,['L5PCtemplate[53].dend[37]'],-0.007888777891196241
54,"[240.83685565217837, 82.62241046888647]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[54].dend[5]', 'L5PCtemplate[54].dend[82]']",-0.00960031978678444
55,[140.71579303214946],[20.629999999999995],dend,['L5PCtemplate[55].dend[82]'],-0.0032602897462652436
56,[219.37644786150878],[20.629999999999995],dend,['L5PCtemplate[56].dend[5]'],-0.0030205803000171727
57,"[120.38868854121658, 59.64978482837607, 94.65318041623435]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[57].dend[33]', 'L5PCtemplate[57].dend[39]', 'L5PCtemplate[57].dend[44]']",-0.028469039904166493
58,"[167.26752669263527, 127.3695178804456]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[58].dend[74]', 'L5PCtemplate[58].dend[13]']",-0.009080486337609273
59,"[236.03288425906243, 121.82597602863196, 132.4685610854313, 223.51037200295212]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[59].dend[28]', 'L5PCtemplate[59].dend[14]', 'L5PCtemplate[59].dend[31]', 'L5PCtemplate[59].dend[59]']",-0.022936147597363288
60,"[144.809659283318, 84.12946469704029, 154.33796525279956, 94.65318041623435, 82.8589089884082]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[60].dend[70]', 'L5PCtemplate[60].dend[14]', 'L5PCtemplate[60].dend[72]', 'L5PCtemplate[60].dend[44]', 'L5PCtemplate[60].dend[80]']",-0.022042266486721473
61,"[54.695572477958606, 60.36203466659426, 244.07708083192296]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[61].dend[3]', 'L5PCtemplate[61].dend[44]', 'L5PCtemplate[61].dend[70]']",-0.04500627644716815
62,[100.47779507920052],[20.629999999999995],dend,['L5PCtemplate[62].dend[50]'],-0.004969002571897363
63,"[74.88580032951214, 50.49431150301488, 73.15339736778739]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[63].dend[35]', 'L5PCtemplate[63].dend[53]', 'L5PCtemplate[63].dend[56]']",-0.026691832520953085
64,[49.484739032008434],[20.629999999999995],dend,['L5PCtemplate[64].dend[18]'],-0.02490969641257834
65,"[106.30384547392431, 90.36166855948268]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[65].dend[13]', 'L5PCtemplate[65].dend[10]']",-0.014619503316737337
66,[87.65144279883467],[20.629999999999995],dend,['L5PCtemplate[66].dend[48]'],0.0
67,"[124.29573715549212, 104.71130249161499, 135.8302745239617, 121.47339252334079]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[67].dend[27]', 'L5PCtemplate[67].dend[4]', 'L5PCtemplate[67].dend[54]', 'L5PCtemplate[67].dend[6]']",-0.017569756707302986
68,"[216.5604565168211, 166.66555180618144]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[68].dend[28]', 'L5PCtemplate[68].dend[69]']",-0.009617813250883955
69,"[80.32105935919517, 132.14108820183418, 135.8302745239617]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[69].dend[75]', 'L5PCtemplate[69].dend[72]', 'L5PCtemplate[69].dend[54]']",-0.02814620812614521
70,"[102.97772036283612, 97.73142930013243, 184.51662790275998]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[70].dend[14]', 'L5PCtemplate[70].dend[35]', 'L5PCtemplate[70].dend[70]']",-0.013496188695683031
71,[102.43165180468468],[20.629999999999995],dend,['L5PCtemplate[71].dend[6]'],-0.007272703666671987
72,[113.88640685705411],[20.629999999999995],dend,['L5PCtemplate[72].dend[59]'],-0.015522672735812648
73,"[178.37074302601945, 65.1512755144224, 65.55045704893816]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[73].dend[14]', 'L5PCtemplate[73].dend[68]', 'L5PCtemplate[73].dend[72]']",-0.03621416864234561
74,[71.6922569989571],[20.629999999999995],dend,['L5PCtemplate[74].dend[54]'],0.0
75,[68.94748552015548],[20.629999999999995],dend,['L5PCtemplate[75].dend[29]'],-0.02045808885640099
76,"[145.16818505228014, 113.88640685705411, 189.05896229448837, 113.81234472219249, 219.37644786150878]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[76].dend[74]', 'L5PCtemplate[76].dend[59]', 'L5PCtemplate[76].dend[66]', 'L5PCtemplate[76].dend[10]', 'L5PCtemplate[76].dend[5]']",-0.029583571038926948
77,"[123.2264677156664, 113.15288166202464, 125.3566566162255, 125.3566566162255]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[77].dend[4]', 'L5PCtemplate[77].dend[60]', 'L5PCtemplate[77].dend[69]', 'L5PCtemplate[77].dend[69]']",-0.01666059329181735
78,"[111.7987532910544, 135.46387295877747]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[78].dend[44]', 'L5PCtemplate[78].dend[40]']",-0.005827990213447265
79,[125.34785430040972],[20.629999999999995],dend,['L5PCtemplate[79].dend[45]'],-0.013712034231616599
80,[191.72700098330216],[20.629999999999995],dend,['L5PCtemplate[80].dend[32]'],-0.0049781978020746465
81,[119.19831780561462],[20.629999999999995],dend,['L5PCtemplate[81].dend[28]'],0.0
82,[101.42502984666582],[20.629999999999995],dend,['L5PCtemplate[82].dend[27]'],0.0
83,"[104.71130249161499, 136.41817566583467]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[83].dend[4]', 'L5PCtemplate[83].dend[33]']",-0.02128102990610614
84,"[143.43776430954227, 62.29762052507359, 236.03288425906243, 179.66078594459293]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[84].dend[58]', 'L5PCtemplate[84].dend[45]', 'L5PCtemplate[84].dend[28]', 'L5PCtemplate[84].dend[59]']",-0.035936562980509734
85,"[197.21899869181533, 54.194117300567484]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[85].dend[14]', 'L5PCtemplate[85].dend[15]']",-0.02501173485995878
86,"[179.66078594459293, 133.03318673269888, 63.25794961446548]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[86].dend[59]', 'L5PCtemplate[86].dend[77]', 'L5PCtemplate[86].dend[82]']",-0.029597899501254687
87,[135.8111998862337],[20.629999999999995],dend,['L5PCtemplate[87].dend[59]'],-0.013836648946607966
88,"[111.7987532910544, 101.42502984666582, 101.42502984666582, 45.30642964871635, 94.1963273456084]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[88].dend[44]', 'L5PCtemplate[88].dend[27]', 'L5PCtemplate[88].dend[27]', 'L5PCtemplate[88].dend[6]', 'L5PCtemplate[88].dend[51]']",-0.050493610241630904
89,[106.30384547392431],[20.629999999999995],dend,['L5PCtemplate[89].dend[13]'],0.0
90,"[178.37074302601945, 169.81666982784498, 216.5604565168211, 240.83685565217837]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[90].dend[14]', 'L5PCtemplate[90].dend[31]', 'L5PCtemplate[90].dend[28]', 'L5PCtemplate[90].dend[5]']",-0.0059632071454984725
91,"[176.5348423037649, 85.10253843614804, 131.4997229334096, 190.96184168138825]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[91].dend[72]', 'L5PCtemplate[91].dend[68]', 'L5PCtemplate[91].dend[37]', 'L5PCtemplate[91].dend[40]']",-0.026632239483603826
92,"[72.55771256930629, 179.66078594459293, 68.94748552015548, 82.8589089884082]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[92].dend[57]', 'L5PCtemplate[92].dend[59]', 'L5PCtemplate[92].dend[29]', 'L5PCtemplate[92].dend[80]']",-0.02045808885640099
93,"[213.6186311684051, 89.91900974132152]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[93].dend[62]', 'L5PCtemplate[93].dend[58]']",-0.019509479399459906
94,[83.3175177762149],[20.629999999999995],dend,['L5PCtemplate[94].dend[21]'],0.0
95,"[83.7622620580905, 100.96950177156991]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[95].dend[15]', 'L5PCtemplate[95].dend[74]']",-0.022782293157774802
96,"[204.37011221248093, 63.25794961446548]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[96].dend[70]', 'L5PCtemplate[96].dend[82]']",-0.01402727617119126
97,"[90.68340297221485, 50.49431150301488, 236.03288425906243]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[97].dend[66]', 'L5PCtemplate[97].dend[53]', 'L5PCtemplate[97].dend[28]']",-0.026825909255023817
98,"[80.63428340982409, 126.69388733406447, 144.809659283318, 191.78658964491206]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[98].dend[60]', 'L5PCtemplate[98].dend[41]', 'L5PCtemplate[98].dend[70]', 'L5PCtemplate[98].dend[2]']",-0.0356991290701103
99,"[70.38469050977113, 138.67074554785592, 131.4997229334096]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[99].dend[48]', 'L5PCtemplate[99].dend[28]', 'L5PCtemplate[99].dend[37]']",-0.027678830258537346
100,"[104.33110970863102, 71.6922569989571]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[100].dend[45]', 'L5PCtemplate[100].dend[54]']",-0.01616772485419915
101,"[91.22777645270646, 96.89358253592437, 236.03288425906243, 90.68340297221485]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[101].dend[56]', 'L5PCtemplate[101].dend[60]', 'L5PCtemplate[101].dend[28]', 'L5PCtemplate[101].dend[66]']",-0.03901047595604723
102,"[158.09114346989816, 211.63220750653073, 190.56653510000945]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[102].dend[37]', 'L5PCtemplate[102].dend[13]', 'L5PCtemplate[102].dend[13]']",-0.005896972163554892
103,"[85.23817306740301, 83.3175177762149, 166.66555180618144, 236.03288425906243, 102.97772036283612]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[103].dend[13]', 'L5PCtemplate[103].dend[21]', 'L5PCtemplate[103].dend[69]', 'L5PCtemplate[103].dend[28]', 'L5PCtemplate[103].dend[14]']",-0.039427683624637666
104,"[197.91604007083907, 188.49072419905184]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[104].dend[5]', 'L5PCtemplate[104].dend[31]']",-0.00382595729604418
105,"[83.46440955223416, 133.03318673269888, 59.64978482837607, 89.91900974132152]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[105].dend[2]', 'L5PCtemplate[105].dend[77]', 'L5PCtemplate[105].dend[39]', 'L5PCtemplate[105].dend[58]']",-0.025136667872516227
106,"[148.43519028696687, 189.05896229448837, 94.1963273456084]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[106].dend[13]', 'L5PCtemplate[106].dend[66]', 'L5PCtemplate[106].dend[51]']",-0.010442114403019787
107,"[78.6865814500416, 54.695572477958606]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[107].dend[22]', 'L5PCtemplate[107].dend[3]']",-0.03782962761249564
108,[107.7585945973951],[20.629999999999995],dend,['L5PCtemplate[108].dend[58]'],-0.013135792903540278
109,"[140.51513324199686, 201.5855789737725, 52.04017135889184]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[109].dend[6]', 'L5PCtemplate[109].dend[59]', 'L5PCtemplate[109].dend[35]']",-0.015025294612769358
110,"[107.7585945973951, 169.50086269348816, 102.77385335077885]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[110].dend[58]', 'L5PCtemplate[110].dend[13]', 'L5PCtemplate[110].dend[38]']",-0.013752334636762953
111,"[52.04017135889184, 113.88640685705411, 116.94856380256056]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[111].dend[35]', 'L5PCtemplate[111].dend[59]', 'L5PCtemplate[111].dend[77]']",-0.026995983884603447
112,"[263.9305651416439, 154.99522448949983]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[112].dend[70]', 'L5PCtemplate[112].dend[5]']",-0.007799676131980959
113,"[106.30384547392431, 109.94421115086885, 167.26752669263527]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[113].dend[13]', 'L5PCtemplate[113].dend[72]', 'L5PCtemplate[113].dend[74]']",-0.021943815002600786
114,[159.52248736022364],[20.629999999999995],dend,['L5PCtemplate[114].dend[14]'],-0.008437356164847643
115,[52.04017135889184],[20.629999999999995],dend,['L5PCtemplate[115].dend[35]'],-0.019622949201902884
116,"[59.64978482837607, 236.03288425906243, 83.3175177762149, 176.5348423037649]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[116].dend[39]', 'L5PCtemplate[116].dend[28]', 'L5PCtemplate[116].dend[21]', 'L5PCtemplate[116].dend[72]']",-0.035501087494083094
117,[145.83871710874416],[20.629999999999995],dend,['L5PCtemplate[117].dend[76]'],-0.004144884739787358
118,"[244.07708083192296, 94.65318041623435]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[118].dend[70]', 'L5PCtemplate[118].dend[44]']",-0.0038958589556159495
119,"[96.89358253592437, 83.3143651168523, 161.27734916561587]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[119].dend[60]', 'L5PCtemplate[119].dend[45]', 'L5PCtemplate[119].dend[58]']",-0.02556145696388512
120,"[121.47339252334079, 68.97818967932899, 78.6865814500416]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[120].dend[6]', 'L5PCtemplate[120].dend[15]', 'L5PCtemplate[120].dend[22]']",-0.03315433928605671
121,"[127.3695178804456, 131.54209788544483]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[121].dend[13]', 'L5PCtemplate[121].dend[62]']",-0.01792485786609177
122,"[183.42372427348084, 177.61560103233853, 83.3175177762149]","[20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[122].dend[61]', 'L5PCtemplate[122].dend[28]', 'L5PCtemplate[122].dend[21]']",-0.021503069109485295
123,"[102.43165180468468, 149.70873856557898, 71.6922569989571, 98.1018678436529]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[123].dend[6]', 'L5PCtemplate[123].dend[66]', 'L5PCtemplate[123].dend[54]', 'L5PCtemplate[123].dend[39]']",-0.01192083942953559
124,"[128.94432616587443, 69.15359332682125, 179.11693402168947, 90.36166855948268]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[124].dend[44]', 'L5PCtemplate[124].dend[5]', 'L5PCtemplate[124].dend[58]', 'L5PCtemplate[124].dend[10]']",-0.0044129818775218155
125,"[102.43165180468468, 66.91099239677285]","[20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[125].dend[6]', 'L5PCtemplate[125].dend[10]']",-0.007272703666671987
126,"[125.34785430040972, 86.19613726756356, 102.97772036283612, 134.43247134517557]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[126].dend[45]', 'L5PCtemplate[126].dend[4]', 'L5PCtemplate[126].dend[14]', 'L5PCtemplate[126].dend[67]']",-0.0354886975301838
127,"[87.74733409990351, 124.29573715549212, 90.36166855948268, 86.19613726756356]","[20.629999999999995, 20.629999999999995, 20.629999999999995, 20.629999999999995]",dend,"['L5PCtemplate[127].dend[72]', 'L5PCtemplate[127].dend[27]', 'L5PCtemplate[127].dend[10]', 'L5PCtemplate[127].dend[4]']",-0.021647774866551117
