Node ID,Distance,Conductance,Type,Name,EPSP
0,379.58476907278674,0.32636364935305656,apic,L5PCtemplate[0].apic[9],0.19073966395208686
1,320.3812671851626,0.5604307562069732,apic,L5PCtemplate[1].apic[12],0.3527388252474708
2,468.6693537968005,0.5594354640284789,apic,L5PCtemplate[2].apic[35],0.25870617368556736
3,230.80523374005736,6.816169340518661,apic,L5PCtemplate[3].apic[102],3.946744895540121
4,93.07159617395864,0.9192772158215614,dend,L5PCtemplate[4].dend[54],0.7515820169097083
5,303.85431458375433,0.5014898177478626,apic,L5PCtemplate[5].apic[85],0.33198696292306806
6,159.52248736022364,2.7695204146840773,dend,L5PCtemplate[6].dend[14],1.7644091550197203
7,231.9158829836171,0.6955812471754578,apic,L5PCtemplate[7].apic[79],0.4964991547620343
8,170.12215362637647,0.7758441202552165,dend,L5PCtemplate[8].dend[2],0.6230380861795481
9,1256.1271403859382,10.0,apic,L5PCtemplate[9].apic[65],0.2586150500469415
10,135.46387295877747,0.06208126253679871,dend,L5PCtemplate[10].dend[40],0.058669933463349366
11,166.2683162119933,0.6248363297057964,dend,L5PCtemplate[11].dend[35],0.4803027550607908
12,1160.5177435476412,9.138245091383254,apic,L5PCtemplate[12].apic[67],0.41149481878501604
13,360.4140218545981,2.490508806677712,apic,L5PCtemplate[13].apic[29],1.1637065949056336
14,1151.7151685370425,4.059822770205617,apic,L5PCtemplate[14].apic[77],0.1911536492963677
15,114.45093534896017,1.3068293526009518,dend,L5PCtemplate[15].dend[54],0.9724776176668968
16,91.56317190102511,1.1277206306794165,dend,L5PCtemplate[16].dend[67],0.9649393132940247
17,1034.9073069284893,8.712087328721687,apic,L5PCtemplate[17].apic[49],1.004502772558368
18,73.78483825144616,0.4851481752809435,dend,L5PCtemplate[18].dend[26],0.4651218216709765
19,819.078885107589,1.3357683813191557,apic,L5PCtemplate[19].apic[37],0.30450083590440613
20,66.91099239677285,0.22147337882632281,dend,L5PCtemplate[20].dend[10],0.2182724772158764
21,53.117938220707586,0.9156096727746809,dend,L5PCtemplate[21].dend[48],0.8763518552287195
22,386.6853090271192,2.285211063748755,apic,L5PCtemplate[22].apic[29],0.9908486562518988
23,309.0085548012233,9.227132219295374,apic,L5PCtemplate[23].apic[101],2.997859910073288
24,205.95709008267312,0.25864803594868846,apic,L5PCtemplate[24].apic[79],0.18909854351082345
25,125.3566566162255,0.20059687051095385,dend,L5PCtemplate[25].dend[69],0.16922045734236235
26,299.37612342372216,0.3826515758350924,apic,L5PCtemplate[26].apic[10],0.25564875873057247
27,922.8358253746583,2.739237463891494,apic,L5PCtemplate[27].apic[60],0.31701494255445084
28,1129.9786252269105,8.412620849557605,apic,L5PCtemplate[28].apic[78],0.1712161239964871
29,1001.1614376649596,5.960907042113178,apic,L5PCtemplate[29].apic[46],0.8190264484761229
30,130.03362670112426,3.8283418930459745,dend,L5PCtemplate[30].dend[66],2.305632857937681
31,1272.0712877706492,10.0,apic,L5PCtemplate[31].apic[77],0.07610754702963618
32,135.8111998862337,0.03917663018978254,dend,L5PCtemplate[32].dend[59],0.03558020150190089
33,64.34817036737246,4.389606826021381,dend,L5PCtemplate[33].dend[6],3.1539329249973775
34,305.1546690250625,7.5323682908436815,apic,L5PCtemplate[34].apic[17],3.699212413548082
35,901.6418642955131,10.0,apic,L5PCtemplate[35].apic[60],1.6582252778877802
36,256.44604565619005,0.20069955803148629,apic,L5PCtemplate[36].apic[98],0.14423270930601007
37,62.204840638074714,0.5734252779763697,dend,L5PCtemplate[37].dend[83],0.5679442791504101
38,425.4909328219618,0.4131252552223979,apic,L5PCtemplate[38].apic[35],0.19983689094516421
39,266.3004727952778,1.6124770836783593,apic,L5PCtemplate[39].apic[9],0.999582236124013
40,157.7359929154133,0.7973843192025964,dend,L5PCtemplate[40].dend[59],0.7028224884861771
41,63.25794961446548,1.4563163613461805,dend,L5PCtemplate[41].dend[82],1.2541417535616972
42,236.03288425906243,0.2766828099344661,dend,L5PCtemplate[42].dend[28],0.22974527822447044
43,1129.7695508672211,7.497520619221624,apic,L5PCtemplate[43].apic[75],0.3193920775044603
44,127.9039575867526,0.4249883571825781,apic,L5PCtemplate[44].apic[105],0.38622702979265
45,1224.7736160644306,1.3425737311519685,apic,L5PCtemplate[45].apic[67],0.0555946239766314
46,216.5604565168211,0.1339136788928042,dend,L5PCtemplate[46].dend[28],0.11961312991206796
47,104.71130249161499,0.17912732950848734,dend,L5PCtemplate[47].dend[4],0.17008696726487926
48,177.30177078932604,0.856526861498457,dend,L5PCtemplate[48].dend[67],0.6575825799196195
49,272.6730029880563,2.5677991692315114,apic,L5PCtemplate[49].apic[20],1.566672060909923
50,866.8068790881941,10.0,apic,L5PCtemplate[50].apic[51],3.2229878413029525
51,1243.1200317020266,5.470394955453863,apic,L5PCtemplate[51].apic[73],0.21134121106145187
52,1268.853329714829,10.0,apic,L5PCtemplate[52].apic[76],0.09869133628721727
53,233.66085693160153,0.19636692595903082,apic,L5PCtemplate[53].apic[10],0.1364484317456629
54,118.60562735198347,0.526225037936054,dend,L5PCtemplate[54].dend[23],0.43032979627027146
