Node ID,Distance,Conductance,Type,Name,IPSC
120,"[121.47339252334079, 68.97818967932899, 78.6865814500416]","[54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[120].dend[6]', 'L5PCtemplate[120].dend[15]', 'L5PCtemplate[120].dend[22]']",-0.04987775805034289
121,"[127.3695178804456, 131.54209788544483]","[54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[121].dend[13]', 'L5PCtemplate[121].dend[62]']",-0.024758203034025428
122,"[183.42372427348084, 177.61560103233853, 83.3175177762149]","[54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[122].dend[61]', 'L5PCtemplate[122].dend[28]', 'L5PCtemplate[122].dend[21]']",-0.028925771357535268
123,"[102.43165180468468, 149.70873856557898, 71.6922569989571, 98.1018678436529]","[54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[123].dend[6]', 'L5PCtemplate[123].dend[66]', 'L5PCtemplate[123].dend[54]', 'L5PCtemplate[123].dend[39]']",-0.017098111483448974
124,"[128.94432616587443, 69.15359332682125, 179.11693402168947, 90.36166855948268]","[54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[124].dend[44]', 'L5PCtemplate[124].dend[5]', 'L5PCtemplate[124].dend[58]', 'L5PCtemplate[124].dend[10]']",-0.004950064440834012
125,"[102.43165180468468, 66.91099239677285]","[54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[125].dend[6]', 'L5PCtemplate[125].dend[10]']",-0.008717671283875461
126,"[125.34785430040972, 86.19613726756356, 102.97772036283612, 134.43247134517557]","[54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[126].dend[45]', 'L5PCtemplate[126].dend[4]', 'L5PCtemplate[126].dend[14]', 'L5PCtemplate[126].dend[67]']",-0.049373906243488364
127,"[87.74733409990351, 124.29573715549212, 90.36166855948268, 86.19613726756356]","[54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[127].dend[72]', 'L5PCtemplate[127].dend[27]', 'L5PCtemplate[127].dend[10]', 'L5PCtemplate[127].dend[4]']",-0.029485134550100156
128,"[71.6922569989571, 147.16644446431837, 72.55771256930629, 197.91604007083907]","[54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[128].dend[54]', 'L5PCtemplate[128].dend[27]', 'L5PCtemplate[128].dend[57]', 'L5PCtemplate[128].dend[5]']",-0.06342461244912556
129,"[60.75370898766455, 92.38622512914618]","[54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[129].dend[12]', 'L5PCtemplate[129].dend[30]']",-0.06428992517157894
130,[157.7359929154133],[54.599999999999994],dend,['L5PCtemplate[130].dend[59]'],-0.018146038027566647
131,"[177.30177078932604, 74.88580032951214, 164.66314359303897, 177.30177078932604]","[54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[131].dend[67]', 'L5PCtemplate[131].dend[35]', 'L5PCtemplate[131].dend[70]', 'L5PCtemplate[131].dend[67]']",-0.038441662042032476
132,"[104.90830239692104, 66.91099239677285, 121.47339252334079]","[54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[132].dend[37]', 'L5PCtemplate[132].dend[10]', 'L5PCtemplate[132].dend[6]']",-0.04206260897632319
133,"[187.3199994011594, 59.64978482837607, 179.11693402168947]","[54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[133].dend[69]', 'L5PCtemplate[133].dend[39]', 'L5PCtemplate[133].dend[58]']",-0.04506396543177971
134,"[201.5855789737725, 151.14261545663817, 159.52248736022364]","[54.599999999999994, 54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[134].dend[59]', 'L5PCtemplate[134].dend[31]', 'L5PCtemplate[134].dend[14]']",-0.015134924139204031
135,"[106.30384547392431, 85.23817306740301]","[54.599999999999994, 54.599999999999994]",dend,"['L5PCtemplate[135].dend[13]', 'L5PCtemplate[135].dend[13]']",0.0
