Node ID,Distance,Conductance,Type,Name,EPSC
0,"[120.57705827075272, 106.30384547392431, 90.68340297221485, 66.11497450112924, 66.11497450112924]","[0.08868008534829103, 1.7570070272200682, 0.07804880524047302, 0.12795102850993723, 0.11346982834070796]",dend,"['L5PCtemplate[0].dend[35]', 'L5PCtemplate[0].dend[13]', 'L5PCtemplate[0].dend[66]', 'L5PCtemplate[0].dend[36]', 'L5PCtemplate[0].dend[36]']",-0.06964886878506604
1,"[80.32105935919517, 119.19831780561462, 216.5604565168211, 149.70873856557898, 94.1963273456084]","[0.1315908342622835, 0.43289511416313226, 0.39836004424298427, 0.25495626464653626, 0.07764171773369954]",dend,"['L5PCtemplate[1].dend[75]', 'L5PCtemplate[1].dend[28]', 'L5PCtemplate[1].dend[28]', 'L5PCtemplate[1].dend[66]', 'L5PCtemplate[1].dend[51]']",-0.035907814435631735
2,"[145.16818505228014, 133.03318673269888, 68.01074554677353, 189.05896229448837, 177.30177078932604]","[0.27335324566076324, 2.1514579739221977, 0.03906004731601437, 0.12243748878548133, 0.20155176771022187]",dend,"['L5PCtemplate[2].dend[74]', 'L5PCtemplate[2].dend[77]', 'L5PCtemplate[2].dend[65]', 'L5PCtemplate[2].dend[66]', 'L5PCtemplate[2].dend[67]']",-0.06133630187292738
3,"[153.96319586631438, 112.99782162310034, 120.57705827075272, 68.94748552015548, 83.1133862528276]","[0.26424452116457886, 1.492125778980508, 0.8721376554470447, 0.14361682628428676, 0.3118937022234119]",dend,"['L5PCtemplate[3].dend[40]', 'L5PCtemplate[3].dend[67]', 'L5PCtemplate[3].dend[35]', 'L5PCtemplate[3].dend[29]', 'L5PCtemplate[3].dend[36]']",-0.05997944200260008
4,"[113.81234472219249, 45.30642964871635, 66.11497450112924, 126.79328158930532, 113.79450671422445]","[0.4333153490274674, 0.12141169281318215, 0.011679877622916862, 0.03866200779673966, 0.5401098689073369]",dend,"['L5PCtemplate[4].dend[10]', 'L5PCtemplate[4].dend[6]', 'L5PCtemplate[4].dend[36]', 'L5PCtemplate[4].dend[2]', 'L5PCtemplate[4].dend[31]']",-0.0006380669475447576
5,"[144.809659283318, 134.43247134517557, 132.14108820183418, 123.06884341192504, 124.956174973597]","[0.057724016998948316, 0.033676807021466776, 0.06583814221691535, 0.3314871798563288, 0.40017175985214526]",dend,"['L5PCtemplate[5].dend[70]', 'L5PCtemplate[5].dend[67]', 'L5PCtemplate[5].dend[72]', 'L5PCtemplate[5].dend[74]', 'L5PCtemplate[5].dend[70]']",-0.03771502663312276
6,"[121.35133217772845, 161.27734916561587, 100.86394087242225, 165.669097688222, 64.37498428372382]","[0.3569373549742454, 0.2876684745921174, 0.15611772666138243, 0.6102439726452112, 0.24106005848194897]",dend,"['L5PCtemplate[6].dend[82]', 'L5PCtemplate[6].dend[58]', 'L5PCtemplate[6].dend[77]', 'L5PCtemplate[6].dend[61]', 'L5PCtemplate[6].dend[60]']",-0.014188359138245232
7,"[101.42502984666582, 77.5076075414143, 73.78483825144616, 100.96950177156991, 88.32971429198041]","[0.026764808046233053, 0.33293710291019063, 0.06437754074811608, 0.45616496305273224, 0.012425590954409815]",dend,"['L5PCtemplate[7].dend[27]', 'L5PCtemplate[7].dend[44]', 'L5PCtemplate[7].dend[26]', 'L5PCtemplate[7].dend[74]', 'L5PCtemplate[7].dend[33]']",-0.0013647609719669163
8,"[166.2683162119933, 100.96950177156991, 169.3838504300337, 82.8589089884082, 145.16818505228014]","[0.08087298148997173, 0.16516077859656056, 0.12028213971445886, 0.06438147430911013, 0.03141414381799064]",dend,"['L5PCtemplate[8].dend[35]', 'L5PCtemplate[8].dend[74]', 'L5PCtemplate[8].dend[66]', 'L5PCtemplate[8].dend[80]', 'L5PCtemplate[8].dend[74]']",-0.018394029336832318
9,"[160.08025388657046, 124.63188202818775, 166.66555180618144, 204.37011221248093, 125.3566566162255]","[0.6238212511060949, 0.18696408665435496, 0.1234212265984246, 0.34286887026161783, 0.2380506286972361]",dend,"['L5PCtemplate[9].dend[82]', 'L5PCtemplate[9].dend[76]', 'L5PCtemplate[9].dend[69]', 'L5PCtemplate[9].dend[70]', 'L5PCtemplate[9].dend[69]']",-0.01796428375087089
10,"[64.34817036737246, 197.0880287745798, 63.15924307395112, 66.91099239677285, 80.63428340982409]","[0.4992597076638204, 1.4376833541056042, 0.5936519676380134, 0.1187484611381563, 0.29389482968460606]",dend,"['L5PCtemplate[10].dend[6]', 'L5PCtemplate[10].dend[28]', 'L5PCtemplate[10].dend[9]', 'L5PCtemplate[10].dend[10]', 'L5PCtemplate[10].dend[60]']",-0.1286513102414233
11,"[104.35920141659851, 54.42691513006233, 61.136253917246364, 78.8701601312148, 63.15924307395112]","[0.3507075896559096, 0.3095214968887247, 0.02997368517038683, 0.06790688875162877, 0.20077973425324605]",dend,"['L5PCtemplate[11].dend[33]', 'L5PCtemplate[11].dend[51]', 'L5PCtemplate[11].dend[73]', 'L5PCtemplate[11].dend[74]', 'L5PCtemplate[11].dend[9]']",-0.02090177544857852
12,"[126.69388733406447, 109.30215553762554, 53.117938220707586, 201.5855789737725, 65.1512755144224]","[0.14552876623600788, 0.6131445788531831, 0.10542510651755006, 0.4490243568432046, 0.1075567160387763]",dend,"['L5PCtemplate[12].dend[41]', 'L5PCtemplate[12].dend[56]', 'L5PCtemplate[12].dend[48]', 'L5PCtemplate[12].dend[59]', 'L5PCtemplate[12].dend[68]']",-0.03295581275750692
13,"[83.38991108602856, 172.33377399337303, 59.64978482837607, 90.61400111749089, 112.07440890816054]","[0.414419699474363, 0.3782998660070561, 0.15061199997108338, 0.1656803204696363, 0.08394814398947836]",dend,"['L5PCtemplate[13].dend[6]', 'L5PCtemplate[13].dend[32]', 'L5PCtemplate[13].dend[39]', 'L5PCtemplate[13].dend[5]', 'L5PCtemplate[13].dend[5]']",-0.05670873161847112
14,"[43.431583169161684, 71.6922569989571, 74.31162123783537, 94.65318041623435, 101.42502984666582]","[0.0593871583316035, 0.4237426648270787, 0.15272351588731686, 0.8070936704422312, 0.11936785392175259]",dend,"['L5PCtemplate[14].dend[71]', 'L5PCtemplate[14].dend[54]', 'L5PCtemplate[14].dend[51]', 'L5PCtemplate[14].dend[44]', 'L5PCtemplate[14].dend[27]']",-0.00950445130740718
15,"[130.15984451770422, 201.17835085873975, 65.1512755144224, 109.30215553762554, 216.5604565168211]","[0.10791740026501491, 0.37978261497511506, 0.2358678172749389, 0.05482053727997551, 0.14654180259248084]",dend,"['L5PCtemplate[15].dend[61]', 'L5PCtemplate[15].dend[61]', 'L5PCtemplate[15].dend[68]', 'L5PCtemplate[15].dend[56]', 'L5PCtemplate[15].dend[28]']",-0.016516448613401735
16,"[144.809659283318, 124.63188202818775, 73.15339736778739, 179.11693402168947, 146.01110421120347]","[1.2428776036605318, 0.5671169918868667, 0.07682376747015304, 0.20361828996229, 0.3327516102026366]",dend,"['L5PCtemplate[16].dend[70]', 'L5PCtemplate[16].dend[76]', 'L5PCtemplate[16].dend[56]', 'L5PCtemplate[16].dend[58]', 'L5PCtemplate[16].dend[69]']",-0.03865684915069778
17,"[101.42502984666582, 158.1431732900972, 114.45093534896017, 119.19831780561462, 52.04017135889184]","[0.11540006166979412, 0.09627859138493304, 0.11313041337972803, 0.27147157398251887, 0.21502045925213956]",dend,"['L5PCtemplate[17].dend[27]', 'L5PCtemplate[17].dend[28]', 'L5PCtemplate[17].dend[54]', 'L5PCtemplate[17].dend[28]', 'L5PCtemplate[17].dend[35]']",-0.0046962756641732994
18,"[93.07159617395864, 147.16644446431837, 82.62241046888647, 82.8589089884082, 158.1431732900972]","[0.08293080562205626, 0.05031881058714178, 0.25762244959936387, 0.1683345842238131, 0.11151389889880152]",dend,"['L5PCtemplate[18].dend[54]', 'L5PCtemplate[18].dend[27]', 'L5PCtemplate[18].dend[82]', 'L5PCtemplate[18].dend[80]', 'L5PCtemplate[18].dend[28]']",-0.012264872414391448
19,"[158.09114346989816, 71.6922569989571, 169.50086269348816, 68.94748552015548, 66.11497450112924]","[0.09579078890332339, 0.38416742408831966, 0.37894165903042804, 0.34507104185527604, 0.08624557791557047]",dend,"['L5PCtemplate[19].dend[37]', 'L5PCtemplate[19].dend[54]', 'L5PCtemplate[19].dend[13]', 'L5PCtemplate[19].dend[29]', 'L5PCtemplate[19].dend[36]']",-0.017213103663493712
